# Structure counts (9 data points):
# "Structure type" Count
Other 9168 
"Simple cubic" 6832 
# Structure counts (9 data points):
# "Structure type" Count
Other 9211 
"Simple cubic" 6789 
# Structure counts (9 data points):
# "Structure type" Count
Other 9186 
"Simple cubic" 6814 
# Structure counts (9 data points):
# "Structure type" Count
Other 9170 
"Simple cubic" 6830 
# Structure counts (9 data points):
# "Structure type" Count
Other 9163 
"Simple cubic" 6837 
# Structure counts (9 data points):
# "Structure type" Count
Other 9142 
"Simple cubic" 6858 
# Structure counts (9 data points):
# "Structure type" Count
Other 9160 
"Simple cubic" 6840 
# Structure counts (9 data points):
# "Structure type" Count
Other 9137 
"Simple cubic" 6863 
# Structure counts (9 data points):
# "Structure type" Count
Other 9143 
"Simple cubic" 6857 
# Structure counts (9 data points):
# "Structure type" Count
Other 9142 
"Simple cubic" 6858 
# Structure counts (9 data points):
# "Structure type" Count
Other 9131 
"Simple cubic" 6869 
# Structure counts (9 data points):
# "Structure type" Count
Other 9163 
"Simple cubic" 6837 
# Structure counts (9 data points):
# "Structure type" Count
Other 9153 
"Simple cubic" 6847 
# Structure counts (9 data points):
# "Structure type" Count
Other 9138 
"Simple cubic" 6862 
# Structure counts (9 data points):
# "Structure type" Count
Other 9129 
"Simple cubic" 6871 
# Structure counts (9 data points):
# "Structure type" Count
Other 9125 
"Simple cubic" 6875 
# Structure counts (9 data points):
# "Structure type" Count
Other 9136 
"Simple cubic" 6864 
# Structure counts (9 data points):
# "Structure type" Count
Other 9143 
"Simple cubic" 6857 
# Structure counts (9 data points):
# "Structure type" Count
Other 9135 
"Simple cubic" 6865 
# Structure counts (9 data points):
# "Structure type" Count
Other 9123 
"Simple cubic" 6877 
# Structure counts (9 data points):
# "Structure type" Count
Other 9128 
"Simple cubic" 6872 
# Structure counts (9 data points):
# "Structure type" Count
Other 9072 
"Simple cubic" 6928 
# Structure counts (9 data points):
# "Structure type" Count
Other 9098 
"Simple cubic" 6902 
# Structure counts (9 data points):
# "Structure type" Count
Other 9091 
"Simple cubic" 6909 
# Structure counts (9 data points):
# "Structure type" Count
Other 9123 
"Simple cubic" 6877 
# Structure counts (9 data points):
# "Structure type" Count
Other 9041 
"Simple cubic" 6959 
# Structure counts (9 data points):
# "Structure type" Count
Other 9059 
"Simple cubic" 6941 
# Structure counts (9 data points):
# "Structure type" Count
Other 9043 
"Simple cubic" 6957 
# Structure counts (9 data points):
# "Structure type" Count
Other 9039 
"Simple cubic" 6961 
# Structure counts (9 data points):
# "Structure type" Count
Other 9087 
"Simple cubic" 6913 
# Structure counts (9 data points):
# "Structure type" Count
Other 9056 
"Simple cubic" 6944 
# Structure counts (9 data points):
# "Structure type" Count
Other 9061 
"Simple cubic" 6939 
# Structure counts (9 data points):
# "Structure type" Count
Other 9040 
"Simple cubic" 6960 
# Structure counts (9 data points):
# "Structure type" Count
Other 9051 
"Simple cubic" 6949 
# Structure counts (9 data points):
# "Structure type" Count
Other 9043 
"Simple cubic" 6957 
# Structure counts (9 data points):
# "Structure type" Count
Other 9018 
"Simple cubic" 6982 
# Structure counts (9 data points):
# "Structure type" Count
Other 9017 
"Simple cubic" 6983 
# Structure counts (9 data points):
# "Structure type" Count
Other 8999 
"Simple cubic" 7001 
# Structure counts (9 data points):
# "Structure type" Count
Other 8998 
"Simple cubic" 7002 
# Structure counts (9 data points):
# "Structure type" Count
Other 8970 
"Simple cubic" 7030 
# Structure counts (9 data points):
# "Structure type" Count
Other 9010 
"Simple cubic" 6990 
# Structure counts (9 data points):
# "Structure type" Count
Other 9047 
"Simple cubic" 6953 
# Structure counts (9 data points):
# "Structure type" Count
Other 9015 
"Simple cubic" 6985 
# Structure counts (9 data points):
# "Structure type" Count
Other 9014 
"Simple cubic" 6986 
# Structure counts (9 data points):
# "Structure type" Count
Other 9007 
"Simple cubic" 6993 
# Structure counts (9 data points):
# "Structure type" Count
Other 8962 
"Simple cubic" 7038 
# Structure counts (9 data points):
# "Structure type" Count
Other 8992 
"Simple cubic" 7008 
