# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 36826 
"Cubic Diamond Outside Carbon Clusters" 36826 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34874 
"Cubic Diamond Outside Carbon Clusters" 34874 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34458 
"Cubic Diamond Outside Carbon Clusters" 34458 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34071 
"Cubic Diamond Outside Carbon Clusters" 34071 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34218 
"Cubic Diamond Outside Carbon Clusters" 34218 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33788 
"Cubic Diamond Outside Carbon Clusters" 33788 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33390 
"Cubic Diamond Outside Carbon Clusters" 33390 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33685 
"Cubic Diamond Outside Carbon Clusters" 33685 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33319 
"Cubic Diamond Outside Carbon Clusters" 33319 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33357 
"Cubic Diamond Outside Carbon Clusters" 33357 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33558 
"Cubic Diamond Outside Carbon Clusters" 33558 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33217 
"Cubic Diamond Outside Carbon Clusters" 33217 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33567 
"Cubic Diamond Outside Carbon Clusters" 33567 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33315 
"Cubic Diamond Outside Carbon Clusters" 33315 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33429 
"Cubic Diamond Outside Carbon Clusters" 33429 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33456 
