# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 64000 
"Cubic Diamond Outside Carbon Clusters" 64000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57529 
"Cubic Diamond Outside Carbon Clusters" 57529 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56974 
"Cubic Diamond Outside Carbon Clusters" 56974 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57277 
"Cubic Diamond Outside Carbon Clusters" 57277 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57268 
"Cubic Diamond Outside Carbon Clusters" 57268 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57401 
"Cubic Diamond Outside Carbon Clusters" 57401 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57263 
"Cubic Diamond Outside Carbon Clusters" 57263 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56911 
"Cubic Diamond Outside Carbon Clusters" 56911 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57482 
"Cubic Diamond Outside Carbon Clusters" 57482 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57171 
"Cubic Diamond Outside Carbon Clusters" 57171 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56941 
"Cubic Diamond Outside Carbon Clusters" 56941 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57009 
"Cubic Diamond Outside Carbon Clusters" 57009 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57203 
"Cubic Diamond Outside Carbon Clusters" 57203 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56906 
"Cubic Diamond Outside Carbon Clusters" 56906 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56977 
"Cubic Diamond Outside Carbon Clusters" 56977 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57339 
"Cubic Diamond Outside Carbon Clusters" 57339 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57128 
"Cubic Diamond Outside Carbon Clusters" 57128 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57040 
"Cubic Diamond Outside Carbon Clusters" 57040 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56980 
"Cubic Diamond Outside Carbon Clusters" 56980 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56915 
"Cubic Diamond Outside Carbon Clusters" 56915 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57171 
"Cubic Diamond Outside Carbon Clusters" 57171 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57394 
"Cubic Diamond Outside Carbon Clusters" 57394 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57289 
"Cubic Diamond Outside Carbon Clusters" 57289 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57189 
"Cubic Diamond Outside Carbon Clusters" 57189 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57337 
"Cubic Diamond Outside Carbon Clusters" 57337 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56967 
"Cubic Diamond Outside Carbon Clusters" 56967 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57296 
"Cubic Diamond Outside Carbon Clusters" 57296 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57264 
"Cubic Diamond Outside Carbon Clusters" 57264 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56964 
"Cubic Diamond Outside Carbon Clusters" 56964 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57208 
"Cubic Diamond Outside Carbon Clusters" 57208 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56985 
"Cubic Diamond Outside Carbon Clusters" 56985 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56945 
