# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61643 
"Cubic Diamond Outside Carbon Clusters" 61643 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61499 
"Cubic Diamond Outside Carbon Clusters" 61499 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61382 
"Cubic Diamond Outside Carbon Clusters" 61382 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61305 
"Cubic Diamond Outside Carbon Clusters" 61305 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61253 
"Cubic Diamond Outside Carbon Clusters" 61253 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60932 
"Cubic Diamond Outside Carbon Clusters" 60932 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61003 
"Cubic Diamond Outside Carbon Clusters" 61003 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60513 
"Cubic Diamond Outside Carbon Clusters" 60513 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60593 
"Cubic Diamond Outside Carbon Clusters" 60593 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60461 
"Cubic Diamond Outside Carbon Clusters" 60461 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60389 
"Cubic Diamond Outside Carbon Clusters" 60389 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60334 
"Cubic Diamond Outside Carbon Clusters" 60334 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
