# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60166 
"Cubic Diamond Outside Carbon Clusters" 60166 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60007 
"Cubic Diamond Outside Carbon Clusters" 60007 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 60031 
"Cubic Diamond Outside Carbon Clusters" 60031 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59667 
"Cubic Diamond Outside Carbon Clusters" 59667 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59687 
"Cubic Diamond Outside Carbon Clusters" 59687 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59576 
"Cubic Diamond Outside Carbon Clusters" 59576 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59502 
"Cubic Diamond Outside Carbon Clusters" 59502 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59206 
"Cubic Diamond Outside Carbon Clusters" 59206 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 59030 
"Cubic Diamond Outside Carbon Clusters" 59030 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 58921 
"Cubic Diamond Outside Carbon Clusters" 58921 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 58943 
"Cubic Diamond Outside Carbon Clusters" 58943 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 58585 
"Cubic Diamond Outside Carbon Clusters" 58585 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 58291 
"Cubic Diamond Outside Carbon Clusters" 58291 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 58253 
"Cubic Diamond Outside Carbon Clusters" 58253 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57993 
"Cubic Diamond Outside Carbon Clusters" 57993 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57710 
"Cubic Diamond Outside Carbon Clusters" 57710 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57497 
"Cubic Diamond Outside Carbon Clusters" 57497 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56959 
"Cubic Diamond Outside Carbon Clusters" 56959 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 57048 
"Cubic Diamond Outside Carbon Clusters" 57048 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56590 
"Cubic Diamond Outside Carbon Clusters" 56590 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56599 
"Cubic Diamond Outside Carbon Clusters" 56599 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 56021 
"Cubic Diamond Outside Carbon Clusters" 56021 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 55724 
"Cubic Diamond Outside Carbon Clusters" 55724 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 55532 
"Cubic Diamond Outside Carbon Clusters" 55532 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 55012 
"Cubic Diamond Outside Carbon Clusters" 55012 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 54420 
"Cubic Diamond Outside Carbon Clusters" 54420 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 54160 
"Cubic Diamond Outside Carbon Clusters" 54160 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 53658 
"Cubic Diamond Outside Carbon Clusters" 53658 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 52823 
"Cubic Diamond Outside Carbon Clusters" 52823 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 52408 
"Cubic Diamond Outside Carbon Clusters" 52408 
