# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 64000 
"Cubic Diamond Outside Carbon Clusters" 64000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61657 
"Cubic Diamond Outside Carbon Clusters" 61657 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61572 
"Cubic Diamond Outside Carbon Clusters" 61572 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61384 
"Cubic Diamond Outside Carbon Clusters" 61384 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61315 
"Cubic Diamond Outside Carbon Clusters" 61315 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61349 
"Cubic Diamond Outside Carbon Clusters" 61349 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61652 
"Cubic Diamond Outside Carbon Clusters" 61652 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61364 
"Cubic Diamond Outside Carbon Clusters" 61364 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61272 
"Cubic Diamond Outside Carbon Clusters" 61272 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61462 
"Cubic Diamond Outside Carbon Clusters" 61462 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61755 
"Cubic Diamond Outside Carbon Clusters" 61755 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61565 
"Cubic Diamond Outside Carbon Clusters" 61565 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61637 
"Cubic Diamond Outside Carbon Clusters" 61637 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61422 
"Cubic Diamond Outside Carbon Clusters" 61422 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61362 
"Cubic Diamond Outside Carbon Clusters" 61362 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61316 
"Cubic Diamond Outside Carbon Clusters" 61316 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61582 
"Cubic Diamond Outside Carbon Clusters" 61582 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61480 
"Cubic Diamond Outside Carbon Clusters" 61480 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61460 
"Cubic Diamond Outside Carbon Clusters" 61460 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61322 
"Cubic Diamond Outside Carbon Clusters" 61322 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61344 
"Cubic Diamond Outside Carbon Clusters" 61344 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61476 
"Cubic Diamond Outside Carbon Clusters" 61476 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61599 
"Cubic Diamond Outside Carbon Clusters" 61599 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61425 
"Cubic Diamond Outside Carbon Clusters" 61425 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61637 
"Cubic Diamond Outside Carbon Clusters" 61637 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61351 
"Cubic Diamond Outside Carbon Clusters" 61351 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61445 
"Cubic Diamond Outside Carbon Clusters" 61445 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61214 
"Cubic Diamond Outside Carbon Clusters" 61214 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61409 
"Cubic Diamond Outside Carbon Clusters" 61409 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61372 
"Cubic Diamond Outside Carbon Clusters" 61372 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61469 
"Cubic Diamond Outside Carbon Clusters" 61469 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 61527 
