# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 35337 
"Cubic Diamond Outside Carbon Clusters" 35337 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34563 
"Cubic Diamond Outside Carbon Clusters" 34563 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34296 
"Cubic Diamond Outside Carbon Clusters" 34296 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33921 
"Cubic Diamond Outside Carbon Clusters" 33921 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34131 
"Cubic Diamond Outside Carbon Clusters" 34131 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34100 
"Cubic Diamond Outside Carbon Clusters" 34100 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33810 
"Cubic Diamond Outside Carbon Clusters" 33810 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 34013 
"Cubic Diamond Outside Carbon Clusters" 34013 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33761 
"Cubic Diamond Outside Carbon Clusters" 33761 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33623 
"Cubic Diamond Outside Carbon Clusters" 33623 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33703 
"Cubic Diamond Outside Carbon Clusters" 33703 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33550 
"Cubic Diamond Outside Carbon Clusters" 33550 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33513 
"Cubic Diamond Outside Carbon Clusters" 33513 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33712 
"Cubic Diamond Outside Carbon Clusters" 33712 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33705 
"Cubic Diamond Outside Carbon Clusters" 33705 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33741 
"Cubic Diamond Outside Carbon Clusters" 33741 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33746 
"Cubic Diamond Outside Carbon Clusters" 33746 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33693 
"Cubic Diamond Outside Carbon Clusters" 33693 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33821 
"Cubic Diamond Outside Carbon Clusters" 33821 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33728 
"Cubic Diamond Outside Carbon Clusters" 33728 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33689 
"Cubic Diamond Outside Carbon Clusters" 33689 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33775 
"Cubic Diamond Outside Carbon Clusters" 33775 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33589 
"Cubic Diamond Outside Carbon Clusters" 33589 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33127 
"Cubic Diamond Outside Carbon Clusters" 33127 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33528 
"Cubic Diamond Outside Carbon Clusters" 33528 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33652 
"Cubic Diamond Outside Carbon Clusters" 33652 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33733 
"Cubic Diamond Outside Carbon Clusters" 33733 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33500 
"Cubic Diamond Outside Carbon Clusters" 33500 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33466 
"Cubic Diamond Outside Carbon Clusters" 33466 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33459 
"Cubic Diamond Outside Carbon Clusters" 33459 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 33714 
"Cubic Diamond Outside Carbon Clusters" 33714 
