# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75863 
"Cubic Diamond Outside Carbon Clusters" 75863 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75844 
"Cubic Diamond Outside Carbon Clusters" 75844 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75923 
"Cubic Diamond Outside Carbon Clusters" 75923 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75781 
"Cubic Diamond Outside Carbon Clusters" 75781 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75813 
"Cubic Diamond Outside Carbon Clusters" 75813 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75810 
"Cubic Diamond Outside Carbon Clusters" 75810 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75844 
"Cubic Diamond Outside Carbon Clusters" 75844 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75780 
"Cubic Diamond Outside Carbon Clusters" 75780 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75787 
"Cubic Diamond Outside Carbon Clusters" 75787 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75864 
"Cubic Diamond Outside Carbon Clusters" 75864 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75839 
"Cubic Diamond Outside Carbon Clusters" 75839 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75799 
"Cubic Diamond Outside Carbon Clusters" 75799 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75752 
"Cubic Diamond Outside Carbon Clusters" 75752 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75841 
"Cubic Diamond Outside Carbon Clusters" 75841 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75892 
"Cubic Diamond Outside Carbon Clusters" 75892 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75851 
"Cubic Diamond Outside Carbon Clusters" 75851 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75838 
"Cubic Diamond Outside Carbon Clusters" 75838 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75879 
"Cubic Diamond Outside Carbon Clusters" 75879 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75885 
"Cubic Diamond Outside Carbon Clusters" 75885 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75859 
"Cubic Diamond Outside Carbon Clusters" 75859 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75902 
"Cubic Diamond Outside Carbon Clusters" 75902 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75934 
"Cubic Diamond Outside Carbon Clusters" 75934 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75856 
"Cubic Diamond Outside Carbon Clusters" 75856 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 76002 
"Cubic Diamond Outside Carbon Clusters" 76002 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 76008 
"Cubic Diamond Outside Carbon Clusters" 76008 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 76084 
"Cubic Diamond Outside Carbon Clusters" 76084 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 76052 
"Cubic Diamond Outside Carbon Clusters" 76052 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75988 
"Cubic Diamond Outside Carbon Clusters" 75988 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 75980 
"Cubic Diamond Outside Carbon Clusters" 75980 
