# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74243 
"Cubic Diamond Outside Carbon Clusters" 74243 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74285 
"Cubic Diamond Outside Carbon Clusters" 74285 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74330 
"Cubic Diamond Outside Carbon Clusters" 74330 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74280 
"Cubic Diamond Outside Carbon Clusters" 74280 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74523 
"Cubic Diamond Outside Carbon Clusters" 74523 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74250 
"Cubic Diamond Outside Carbon Clusters" 74250 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74387 
"Cubic Diamond Outside Carbon Clusters" 74387 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74253 
"Cubic Diamond Outside Carbon Clusters" 74253 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74338 
"Cubic Diamond Outside Carbon Clusters" 74338 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74269 
"Cubic Diamond Outside Carbon Clusters" 74269 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74354 
"Cubic Diamond Outside Carbon Clusters" 74354 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74205 
"Cubic Diamond Outside Carbon Clusters" 74205 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74318 
"Cubic Diamond Outside Carbon Clusters" 74318 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74286 
"Cubic Diamond Outside Carbon Clusters" 74286 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74243 
"Cubic Diamond Outside Carbon Clusters" 74243 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74429 
"Cubic Diamond Outside Carbon Clusters" 74429 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74405 
"Cubic Diamond Outside Carbon Clusters" 74405 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74389 
"Cubic Diamond Outside Carbon Clusters" 74389 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74439 
"Cubic Diamond Outside Carbon Clusters" 74439 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74431 
"Cubic Diamond Outside Carbon Clusters" 74431 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74325 
"Cubic Diamond Outside Carbon Clusters" 74325 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74419 
"Cubic Diamond Outside Carbon Clusters" 74419 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 74427 
