# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 112983 
"Cubic Diamond Outside Carbon Clusters" 112983 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 112736 
"Cubic Diamond Outside Carbon Clusters" 112736 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 112686 
"Cubic Diamond Outside Carbon Clusters" 112686 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 112156 
"Cubic Diamond Outside Carbon Clusters" 112156 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 112213 
"Cubic Diamond Outside Carbon Clusters" 112213 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 111600 
"Cubic Diamond Outside Carbon Clusters" 111600 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 111266 
"Cubic Diamond Outside Carbon Clusters" 111266 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 111355 
"Cubic Diamond Outside Carbon Clusters" 111355 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 110574 
"Cubic Diamond Outside Carbon Clusters" 110574 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 110106 
"Cubic Diamond Outside Carbon Clusters" 110106 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 109615 
"Cubic Diamond Outside Carbon Clusters" 109615 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 109987 
"Cubic Diamond Outside Carbon Clusters" 109987 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 109209 
"Cubic Diamond Outside Carbon Clusters" 109209 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
