# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 91268 
"Cubic Diamond Outside Carbon Clusters" 91268 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 92943 
"Cubic Diamond Outside Carbon Clusters" 92943 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 94045 
"Cubic Diamond Outside Carbon Clusters" 94044 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 94992 
"Cubic Diamond Outside Carbon Clusters" 94992 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 95417 
"Cubic Diamond Outside Carbon Clusters" 95417 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 95984 
"Cubic Diamond Outside Carbon Clusters" 95984 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 97084 
"Cubic Diamond Outside Carbon Clusters" 97084 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 97291 
"Cubic Diamond Outside Carbon Clusters" 97291 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 97506 
"Cubic Diamond Outside Carbon Clusters" 97506 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 98347 
"Cubic Diamond Outside Carbon Clusters" 98347 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 98072 
"Cubic Diamond Outside Carbon Clusters" 98069 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 98317 
"Cubic Diamond Outside Carbon Clusters" 98316 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
