# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 122944 
"Cubic Diamond Outside Carbon Clusters" 122944 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 122716 
"Cubic Diamond Outside Carbon Clusters" 122716 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 122569 
"Cubic Diamond Outside Carbon Clusters" 122569 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 122361 
"Cubic Diamond Outside Carbon Clusters" 122361 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 122185 
"Cubic Diamond Outside Carbon Clusters" 122185 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 121894 
"Cubic Diamond Outside Carbon Clusters" 121894 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 121614 
"Cubic Diamond Outside Carbon Clusters" 121614 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 121200 
"Cubic Diamond Outside Carbon Clusters" 121200 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 121031 
"Cubic Diamond Outside Carbon Clusters" 121031 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 120847 
"Cubic Diamond Outside Carbon Clusters" 120847 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 120427 
"Cubic Diamond Outside Carbon Clusters" 120427 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 120343 
"Cubic Diamond Outside Carbon Clusters" 120343 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 119836 
"Cubic Diamond Outside Carbon Clusters" 119836 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 119398 
"Cubic Diamond Outside Carbon Clusters" 119398 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 119137 
"Cubic Diamond Outside Carbon Clusters" 119137 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 118777 
"Cubic Diamond Outside Carbon Clusters" 118777 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 118131 
"Cubic Diamond Outside Carbon Clusters" 118131 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 117845 
"Cubic Diamond Outside Carbon Clusters" 117845 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 117590 
"Cubic Diamond Outside Carbon Clusters" 117590 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 116746 
"Cubic Diamond Outside Carbon Clusters" 116746 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 116460 
"Cubic Diamond Outside Carbon Clusters" 116460 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 115505 
"Cubic Diamond Outside Carbon Clusters" 115505 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 114874 
"Cubic Diamond Outside Carbon Clusters" 114874 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 114127 
"Cubic Diamond Outside Carbon Clusters" 114127 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
