# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70674 
"Cubic Diamond Outside Carbon Clusters" 70674 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70694 
"Cubic Diamond Outside Carbon Clusters" 70694 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70698 
"Cubic Diamond Outside Carbon Clusters" 70698 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70650 
"Cubic Diamond Outside Carbon Clusters" 70650 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70640 
"Cubic Diamond Outside Carbon Clusters" 70640 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70678 
"Cubic Diamond Outside Carbon Clusters" 70678 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70714 
"Cubic Diamond Outside Carbon Clusters" 70714 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70815 
"Cubic Diamond Outside Carbon Clusters" 70815 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70605 
"Cubic Diamond Outside Carbon Clusters" 70605 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70563 
"Cubic Diamond Outside Carbon Clusters" 70563 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70631 
"Cubic Diamond Outside Carbon Clusters" 70631 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70563 
"Cubic Diamond Outside Carbon Clusters" 70563 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70585 
"Cubic Diamond Outside Carbon Clusters" 70585 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70560 
"Cubic Diamond Outside Carbon Clusters" 70560 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70592 
"Cubic Diamond Outside Carbon Clusters" 70592 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70690 
"Cubic Diamond Outside Carbon Clusters" 70690 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70537 
"Cubic Diamond Outside Carbon Clusters" 70537 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70659 
"Cubic Diamond Outside Carbon Clusters" 70659 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70565 
"Cubic Diamond Outside Carbon Clusters" 70565 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70712 
"Cubic Diamond Outside Carbon Clusters" 70712 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70702 
"Cubic Diamond Outside Carbon Clusters" 70702 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70675 
"Cubic Diamond Outside Carbon Clusters" 70675 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70665 
"Cubic Diamond Outside Carbon Clusters" 70665 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70623 
"Cubic Diamond Outside Carbon Clusters" 70623 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70668 
"Cubic Diamond Outside Carbon Clusters" 70668 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70630 
"Cubic Diamond Outside Carbon Clusters" 70630 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70694 
"Cubic Diamond Outside Carbon Clusters" 70694 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70777 
"Cubic Diamond Outside Carbon Clusters" 70777 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70793 
"Cubic Diamond Outside Carbon Clusters" 70793 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70809 
"Cubic Diamond Outside Carbon Clusters" 70809 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 70906 
