# Structure counts (7 data points):
# "Structure type" Count
Other 8503 
"Cubic diamond" 6413 
"Cubic diamond (1st neighbor)" 600 
"Cubic diamond (2nd neighbor)" 484 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8483 
"Cubic diamond" 6461 
"Cubic diamond (1st neighbor)" 584 
"Cubic diamond (2nd neighbor)" 472 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8478 
"Cubic diamond" 6445 
"Cubic diamond (1st neighbor)" 593 
"Cubic diamond (2nd neighbor)" 484 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8469 
"Cubic diamond" 6468 
"Cubic diamond (1st neighbor)" 593 
"Cubic diamond (2nd neighbor)" 470 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8465 
"Cubic diamond" 6460 
"Cubic diamond (1st neighbor)" 589 
"Cubic diamond (2nd neighbor)" 486 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8467 
"Cubic diamond" 6455 
"Cubic diamond (1st neighbor)" 587 
"Cubic diamond (2nd neighbor)" 491 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8457 
"Cubic diamond" 6439 
"Cubic diamond (1st neighbor)" 597 
"Cubic diamond (2nd neighbor)" 507 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8459 
"Cubic diamond" 6505 
"Cubic diamond (1st neighbor)" 559 
"Cubic diamond (2nd neighbor)" 477 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8459 
"Cubic diamond" 6510 
"Cubic diamond (1st neighbor)" 559 
"Cubic diamond (2nd neighbor)" 472 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8486 
"Cubic diamond" 6498 
"Cubic diamond (1st neighbor)" 550 
"Cubic diamond (2nd neighbor)" 466 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8465 
"Cubic diamond" 6508 
"Cubic diamond (1st neighbor)" 558 
"Cubic diamond (2nd neighbor)" 469 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8464 
"Cubic diamond" 6520 
"Cubic diamond (1st neighbor)" 549 
"Cubic diamond (2nd neighbor)" 467 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8464 
"Cubic diamond" 6507 
"Cubic diamond (1st neighbor)" 554 
"Cubic diamond (2nd neighbor)" 475 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8487 
"Cubic diamond" 6495 
"Cubic diamond (1st neighbor)" 553 
"Cubic diamond (2nd neighbor)" 465 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8420 
"Cubic diamond" 6497 
"Cubic diamond (1st neighbor)" 588 
"Cubic diamond (2nd neighbor)" 495 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8454 
"Cubic diamond" 6495 
"Cubic diamond (1st neighbor)" 568 
"Cubic diamond (2nd neighbor)" 483 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8446 
"Cubic diamond" 6502 
"Cubic diamond (1st neighbor)" 564 
"Cubic diamond (2nd neighbor)" 488 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8452 
"Cubic diamond" 6518 
"Cubic diamond (1st neighbor)" 555 
"Cubic diamond (2nd neighbor)" 475 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8451 
"Cubic diamond" 6513 
"Cubic diamond (1st neighbor)" 558 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8429 
"Cubic diamond" 6509 
"Cubic diamond (1st neighbor)" 567 
"Cubic diamond (2nd neighbor)" 495 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8461 
"Cubic diamond" 6505 
"Cubic diamond (1st neighbor)" 557 
"Cubic diamond (2nd neighbor)" 467 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 6 
# Structure counts (7 data points):
# "Structure type" Count
Other 8440 
"Cubic diamond" 6510 
"Cubic diamond (1st neighbor)" 571 
"Cubic diamond (2nd neighbor)" 479 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8411 
"Cubic diamond" 6527 
"Cubic diamond (1st neighbor)" 576 
"Cubic diamond (2nd neighbor)" 486 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8448 
"Cubic diamond" 6510 
"Cubic diamond (1st neighbor)" 564 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8456 
"Cubic diamond" 6517 
"Cubic diamond (1st neighbor)" 558 
"Cubic diamond (2nd neighbor)" 469 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8405 
"Cubic diamond" 6514 
"Cubic diamond (1st neighbor)" 577 
"Cubic diamond (2nd neighbor)" 504 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8381 
"Cubic diamond" 6557 
"Cubic diamond (1st neighbor)" 571 
"Cubic diamond (2nd neighbor)" 491 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8408 
"Cubic diamond" 6548 
"Cubic diamond (1st neighbor)" 564 
"Cubic diamond (2nd neighbor)" 480 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8421 
"Cubic diamond" 6538 
"Cubic diamond (1st neighbor)" 564 
"Cubic diamond (2nd neighbor)" 477 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8435 
"Cubic diamond" 6529 
"Cubic diamond (1st neighbor)" 558 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8416 
"Cubic diamond" 6534 
"Cubic diamond (1st neighbor)" 567 
"Cubic diamond (2nd neighbor)" 483 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8413 
"Cubic diamond" 6558 
"Cubic diamond (1st neighbor)" 557 
"Cubic diamond (2nd neighbor)" 472 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8412 
"Cubic diamond" 6547 
"Cubic diamond (1st neighbor)" 565 
"Cubic diamond (2nd neighbor)" 476 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8406 
"Cubic diamond" 6560 
"Cubic diamond (1st neighbor)" 560 
"Cubic diamond (2nd neighbor)" 474 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8450 
"Cubic diamond" 6523 
"Cubic diamond (1st neighbor)" 553 
"Cubic diamond (2nd neighbor)" 474 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8384 
"Cubic diamond" 6570 
"Cubic diamond (1st neighbor)" 566 
"Cubic diamond (2nd neighbor)" 480 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8385 
"Cubic diamond" 6561 
"Cubic diamond (1st neighbor)" 566 
"Cubic diamond (2nd neighbor)" 488 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8369 
"Cubic diamond" 6573 
"Cubic diamond (1st neighbor)" 571 
"Cubic diamond (2nd neighbor)" 487 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8373 
"Cubic diamond" 6551 
"Cubic diamond (1st neighbor)" 574 
"Cubic diamond (2nd neighbor)" 502 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8351 
"Cubic diamond" 6584 
"Cubic diamond (1st neighbor)" 574 
"Cubic diamond (2nd neighbor)" 491 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8342 
"Cubic diamond" 6579 
"Cubic diamond (1st neighbor)" 578 
"Cubic diamond (2nd neighbor)" 501 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8333 
"Cubic diamond" 6598 
"Cubic diamond (1st neighbor)" 584 
"Cubic diamond (2nd neighbor)" 485 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8364 
"Cubic diamond" 6586 
"Cubic diamond (1st neighbor)" 568 
"Cubic diamond (2nd neighbor)" 482 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8350 
"Cubic diamond" 6581 
"Cubic diamond (1st neighbor)" 579 
"Cubic diamond (2nd neighbor)" 490 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8365 
"Cubic diamond" 6580 
"Cubic diamond (1st neighbor)" 577 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8343 
"Cubic diamond" 6587 
"Cubic diamond (1st neighbor)" 580 
"Cubic diamond (2nd neighbor)" 490 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8290 
"Cubic diamond" 6625 
"Cubic diamond (1st neighbor)" 584 
"Cubic diamond (2nd neighbor)" 501 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8343 
"Cubic diamond" 6590 
"Cubic diamond (1st neighbor)" 582 
"Cubic diamond (2nd neighbor)" 485 
