# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15275 
"Cubic diamond (1st neighbor)" 723 
"Cubic diamond (2nd neighbor)" 2 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15161 
"Cubic diamond (1st neighbor)" 827 
"Cubic diamond (2nd neighbor)" 12 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15213 
"Cubic diamond (1st neighbor)" 782 
"Cubic diamond (2nd neighbor)" 5 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15222 
"Cubic diamond (1st neighbor)" 773 
"Cubic diamond (2nd neighbor)" 5 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15218 
"Cubic diamond (1st neighbor)" 774 
"Cubic diamond (2nd neighbor)" 8 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15135 
"Cubic diamond (1st neighbor)" 857 
"Cubic diamond (2nd neighbor)" 8 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15099 
"Cubic diamond (1st neighbor)" 893 
"Cubic diamond (2nd neighbor)" 8 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15098 
"Cubic diamond (1st neighbor)" 893 
"Cubic diamond (2nd neighbor)" 9 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15079 
"Cubic diamond (1st neighbor)" 908 
"Cubic diamond (2nd neighbor)" 13 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 15045 
"Cubic diamond (1st neighbor)" 949 
"Cubic diamond (2nd neighbor)" 6 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14937 
"Cubic diamond (1st neighbor)" 1053 
"Cubic diamond (2nd neighbor)" 10 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14900 
"Cubic diamond (1st neighbor)" 1093 
"Cubic diamond (2nd neighbor)" 7 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14842 
"Cubic diamond (1st neighbor)" 1143 
"Cubic diamond (2nd neighbor)" 15 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14876 
"Cubic diamond (1st neighbor)" 1106 
"Cubic diamond (2nd neighbor)" 18 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14804 
"Cubic diamond (1st neighbor)" 1176 
"Cubic diamond (2nd neighbor)" 19 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14849 
"Cubic diamond (1st neighbor)" 1135 
"Cubic diamond (2nd neighbor)" 16 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14679 
"Cubic diamond (1st neighbor)" 1303 
"Cubic diamond (2nd neighbor)" 18 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14752 
"Cubic diamond (1st neighbor)" 1227 
"Cubic diamond (2nd neighbor)" 20 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14749 
"Cubic diamond (1st neighbor)" 1229 
"Cubic diamond (2nd neighbor)" 21 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14540 
"Cubic diamond (1st neighbor)" 1432 
"Cubic diamond (2nd neighbor)" 28 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14444 
"Cubic diamond (1st neighbor)" 1525 
"Cubic diamond (2nd neighbor)" 31 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14381 
"Cubic diamond (1st neighbor)" 1578 
"Cubic diamond (2nd neighbor)" 41 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14261 
"Cubic diamond (1st neighbor)" 1684 
"Cubic diamond (2nd neighbor)" 55 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14342 
"Cubic diamond (1st neighbor)" 1610 
"Cubic diamond (2nd neighbor)" 48 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14373 
"Cubic diamond (1st neighbor)" 1583 
"Cubic diamond (2nd neighbor)" 44 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14167 
"Cubic diamond (1st neighbor)" 1754 
"Cubic diamond (2nd neighbor)" 78 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14340 
"Cubic diamond (1st neighbor)" 1604 
"Cubic diamond (2nd neighbor)" 56 
