# Structure counts (7 data points):
# "Structure type" Count
Other 8249 
"Cubic diamond" 5864 
"Cubic diamond (1st neighbor)" 1336 
"Cubic diamond (2nd neighbor)" 551 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 9721 
"Cubic diamond" 4668 
"Cubic diamond (1st neighbor)" 1004 
"Cubic diamond (2nd neighbor)" 607 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 10325 
"Cubic diamond" 3922 
"Cubic diamond (1st neighbor)" 1133 
"Cubic diamond (2nd neighbor)" 620 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 10799 
"Cubic diamond" 3564 
"Cubic diamond (1st neighbor)" 1019 
"Cubic diamond (2nd neighbor)" 618 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 10986 
"Cubic diamond" 3563 
"Cubic diamond (1st neighbor)" 864 
"Cubic diamond (2nd neighbor)" 587 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11233 
"Cubic diamond" 3138 
"Cubic diamond (1st neighbor)" 991 
"Cubic diamond (2nd neighbor)" 631 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 11499 
"Cubic diamond" 2997 
"Cubic diamond (1st neighbor)" 898 
"Cubic diamond (2nd neighbor)" 606 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11788 
"Cubic diamond" 2649 
"Cubic diamond (1st neighbor)" 945 
"Cubic diamond (2nd neighbor)" 618 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11812 
"Cubic diamond" 2635 
"Cubic diamond (1st neighbor)" 943 
"Cubic diamond (2nd neighbor)" 605 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 1 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 11917 
"Cubic diamond" 2561 
"Cubic diamond (1st neighbor)" 896 
"Cubic diamond (2nd neighbor)" 626 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 12040 
"Cubic diamond" 2586 
"Cubic diamond (1st neighbor)" 777 
"Cubic diamond (2nd neighbor)" 597 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 12208 
"Cubic diamond" 2279 
"Cubic diamond (1st neighbor)" 872 
"Cubic diamond (2nd neighbor)" 641 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 12269 
"Cubic diamond" 2263 
"Cubic diamond (1st neighbor)" 851 
"Cubic diamond (2nd neighbor)" 603 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 4 
"Hexagonal diamond (2nd neighbor)" 9 
# Structure counts (7 data points):
# "Structure type" Count
Other 12293 
"Cubic diamond" 2324 
"Cubic diamond (1st neighbor)" 812 
"Cubic diamond (2nd neighbor)" 571 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 12220 
"Cubic diamond" 2411 
"Cubic diamond (1st neighbor)" 797 
"Cubic diamond (2nd neighbor)" 572 
