# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14634 
"Cubic diamond (1st neighbor)" 1282 
"Cubic diamond (2nd neighbor)" 83 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14579 
"Cubic diamond (1st neighbor)" 1335 
"Cubic diamond (2nd neighbor)" 86 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14569 
"Cubic diamond (1st neighbor)" 1340 
"Cubic diamond (2nd neighbor)" 90 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14416 
"Cubic diamond (1st neighbor)" 1474 
"Cubic diamond (2nd neighbor)" 109 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14473 
"Cubic diamond (1st neighbor)" 1429 
"Cubic diamond (2nd neighbor)" 98 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14443 
"Cubic diamond (1st neighbor)" 1459 
"Cubic diamond (2nd neighbor)" 96 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14375 
"Cubic diamond (1st neighbor)" 1524 
"Cubic diamond (2nd neighbor)" 100 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14267 
"Cubic diamond (1st neighbor)" 1614 
"Cubic diamond (2nd neighbor)" 117 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14280 
"Cubic diamond (1st neighbor)" 1602 
"Cubic diamond (2nd neighbor)" 116 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14125 
"Cubic diamond (1st neighbor)" 1729 
"Cubic diamond (2nd neighbor)" 144 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14042 
"Cubic diamond (1st neighbor)" 1809 
"Cubic diamond (2nd neighbor)" 147 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 14025 
"Cubic diamond (1st neighbor)" 1825 
"Cubic diamond (2nd neighbor)" 148 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4 
"Cubic diamond" 13933 
"Cubic diamond (1st neighbor)" 1897 
"Cubic diamond (2nd neighbor)" 166 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4 
"Cubic diamond" 13944 
"Cubic diamond (1st neighbor)" 1889 
"Cubic diamond (2nd neighbor)" 163 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4 
"Cubic diamond" 13968 
"Cubic diamond (1st neighbor)" 1866 
"Cubic diamond (2nd neighbor)" 162 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14011 
"Cubic diamond (1st neighbor)" 1847 
"Cubic diamond (2nd neighbor)" 141 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4 
"Cubic diamond" 13938 
"Cubic diamond (1st neighbor)" 1890 
"Cubic diamond (2nd neighbor)" 168 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13507 
"Cubic diamond (1st neighbor)" 2247 
"Cubic diamond (2nd neighbor)" 240 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4 
"Cubic diamond" 13583 
"Cubic diamond (1st neighbor)" 2177 
"Cubic diamond (2nd neighbor)" 236 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13583 
"Cubic diamond (1st neighbor)" 2159 
"Cubic diamond (2nd neighbor)" 252 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13577 
"Cubic diamond (1st neighbor)" 2185 
"Cubic diamond (2nd neighbor)" 232 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13475 
"Cubic diamond (1st neighbor)" 2257 
"Cubic diamond (2nd neighbor)" 261 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8 
"Cubic diamond" 13117 
"Cubic diamond (1st neighbor)" 2525 
"Cubic diamond (2nd neighbor)" 350 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13181 
"Cubic diamond (1st neighbor)" 2520 
"Cubic diamond (2nd neighbor)" 292 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 13 
"Cubic diamond" 13376 
"Cubic diamond (1st neighbor)" 2312 
