# Structure counts (7 data points):
# "Structure type" Count
Other 2702 
"Cubic diamond" 11458 
"Cubic diamond (1st neighbor)" 1087 
"Cubic diamond (2nd neighbor)" 746 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 2570 
"Cubic diamond" 11534 
"Cubic diamond (1st neighbor)" 1140 
"Cubic diamond (2nd neighbor)" 756 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2490 
"Cubic diamond" 11659 
"Cubic diamond (1st neighbor)" 1089 
"Cubic diamond (2nd neighbor)" 755 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 2422 
"Cubic diamond" 11674 
"Cubic diamond (1st neighbor)" 1141 
"Cubic diamond (2nd neighbor)" 755 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 2330 
"Cubic diamond" 11748 
"Cubic diamond (1st neighbor)" 1164 
"Cubic diamond (2nd neighbor)" 758 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2320 
"Cubic diamond" 11756 
"Cubic diamond (1st neighbor)" 1170 
"Cubic diamond (2nd neighbor)" 739 
"Hexagonal diamond" 2 
"Hexagonal diamond (1st neighbor)" 6 
"Hexagonal diamond (2nd neighbor)" 7 
# Structure counts (7 data points):
# "Structure type" Count
Other 2270 
"Cubic diamond" 11737 
"Cubic diamond (1st neighbor)" 1231 
"Cubic diamond (2nd neighbor)" 762 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2258 
"Cubic diamond" 11871 
"Cubic diamond (1st neighbor)" 1119 
"Cubic diamond (2nd neighbor)" 747 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 1 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 2161 
"Cubic diamond" 11905 
"Cubic diamond (1st neighbor)" 1177 
"Cubic diamond (2nd neighbor)" 757 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2159 
"Cubic diamond" 11943 
"Cubic diamond (1st neighbor)" 1138 
"Cubic diamond (2nd neighbor)" 753 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 2085 
"Cubic diamond" 11900 
"Cubic diamond (1st neighbor)" 1235 
"Cubic diamond (2nd neighbor)" 775 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 1 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 2066 
"Cubic diamond" 11984 
"Cubic diamond (1st neighbor)" 1202 
"Cubic diamond (2nd neighbor)" 742 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 2013 
"Cubic diamond" 12050 
"Cubic diamond (1st neighbor)" 1170 
"Cubic diamond (2nd neighbor)" 767 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1986 
"Cubic diamond" 12010 
"Cubic diamond (1st neighbor)" 1221 
"Cubic diamond (2nd neighbor)" 777 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 1962 
"Cubic diamond" 12044 
"Cubic diamond (1st neighbor)" 1227 
"Cubic diamond (2nd neighbor)" 767 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1898 
"Cubic diamond" 12055 
"Cubic diamond (1st neighbor)" 1262 
"Cubic diamond (2nd neighbor)" 778 
"Hexagonal diamond" 1 
