# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13916 
"Cubic diamond (1st neighbor)" 1891 
"Cubic diamond (2nd neighbor)" 186 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 14038 
"Cubic diamond (1st neighbor)" 1784 
"Cubic diamond (2nd neighbor)" 172 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 5 
"Cubic diamond" 13899 
"Cubic diamond (1st neighbor)" 1906 
"Cubic diamond (2nd neighbor)" 190 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13901 
"Cubic diamond (1st neighbor)" 1918 
"Cubic diamond (2nd neighbor)" 174 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13845 
"Cubic diamond (1st neighbor)" 1942 
"Cubic diamond (2nd neighbor)" 207 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13824 
"Cubic diamond (1st neighbor)" 1968 
"Cubic diamond (2nd neighbor)" 201 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13617 
"Cubic diamond (1st neighbor)" 2143 
"Cubic diamond (2nd neighbor)" 233 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 5 
"Cubic diamond" 13516 
"Cubic diamond (1st neighbor)" 2248 
"Cubic diamond (2nd neighbor)" 231 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13754 
"Cubic diamond (1st neighbor)" 2042 
"Cubic diamond (2nd neighbor)" 198 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 7 
"Cubic diamond" 13490 
"Cubic diamond (1st neighbor)" 2248 
"Cubic diamond (2nd neighbor)" 255 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 6 
"Cubic diamond" 13590 
"Cubic diamond (1st neighbor)" 2157 
"Cubic diamond (2nd neighbor)" 247 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8 
"Cubic diamond" 13403 
"Cubic diamond (1st neighbor)" 2317 
"Cubic diamond (2nd neighbor)" 272 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8 
"Cubic diamond" 13601 
"Cubic diamond (1st neighbor)" 2173 
"Cubic diamond (2nd neighbor)" 218 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 10 
"Cubic diamond" 13259 
"Cubic diamond (1st neighbor)" 2464 
"Cubic diamond (2nd neighbor)" 267 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 9 
"Cubic diamond" 13284 
"Cubic diamond (1st neighbor)" 2397 
"Cubic diamond (2nd neighbor)" 310 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8 
"Cubic diamond" 13187 
"Cubic diamond (1st neighbor)" 2504 
"Cubic diamond (2nd neighbor)" 301 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 14 
"Cubic diamond" 13068 
"Cubic diamond (1st neighbor)" 2579 
"Cubic diamond (2nd neighbor)" 339 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11 
"Cubic diamond" 13143 
"Cubic diamond (1st neighbor)" 2528 
"Cubic diamond (2nd neighbor)" 318 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 9 
"Cubic diamond" 12944 
"Cubic diamond (1st neighbor)" 2716 
"Cubic diamond (2nd neighbor)" 331 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 16 
"Cubic diamond" 12807 
"Cubic diamond (1st neighbor)" 2784 
"Cubic diamond (2nd neighbor)" 393 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 16 
"Cubic diamond" 12789 
