# Structure counts (7 data points):
# "Structure type" Count
Other 5165 
"Cubic diamond" 9150 
"Cubic diamond (1st neighbor)" 1094 
"Cubic diamond (2nd neighbor)" 591 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4956 
"Cubic diamond" 9207 
"Cubic diamond (1st neighbor)" 1206 
"Cubic diamond (2nd neighbor)" 631 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4736 
"Cubic diamond" 9306 
"Cubic diamond (1st neighbor)" 1298 
"Cubic diamond (2nd neighbor)" 660 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4699 
"Cubic diamond" 9401 
"Cubic diamond (1st neighbor)" 1249 
"Cubic diamond (2nd neighbor)" 642 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 5 
# Structure counts (7 data points):
# "Structure type" Count
Other 4769 
"Cubic diamond" 9383 
"Cubic diamond (1st neighbor)" 1216 
"Cubic diamond (2nd neighbor)" 632 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4736 
"Cubic diamond" 9385 
"Cubic diamond (1st neighbor)" 1270 
"Cubic diamond (2nd neighbor)" 609 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4675 
"Cubic diamond" 9300 
"Cubic diamond (1st neighbor)" 1378 
"Cubic diamond (2nd neighbor)" 647 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4555 
"Cubic diamond" 9395 
"Cubic diamond (1st neighbor)" 1416 
"Cubic diamond (2nd neighbor)" 634 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4620 
"Cubic diamond" 9318 
"Cubic diamond (1st neighbor)" 1412 
"Cubic diamond (2nd neighbor)" 650 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4687 
"Cubic diamond" 9290 
"Cubic diamond (1st neighbor)" 1381 
"Cubic diamond (2nd neighbor)" 642 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4682 
"Cubic diamond" 9262 
"Cubic diamond (1st neighbor)" 1421 
"Cubic diamond (2nd neighbor)" 635 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4790 
"Cubic diamond" 9382 
"Cubic diamond (1st neighbor)" 1233 
"Cubic diamond (2nd neighbor)" 595 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4822 
"Cubic diamond" 9363 
"Cubic diamond (1st neighbor)" 1218 
"Cubic diamond (2nd neighbor)" 597 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4936 
"Cubic diamond" 9052 
"Cubic diamond (1st neighbor)" 1389 
"Cubic diamond (2nd neighbor)" 623 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 4972 
"Cubic diamond" 9154 
"Cubic diamond (1st neighbor)" 1256 
"Cubic diamond (2nd neighbor)" 613 
