# Structure counts (7 data points):
# "Structure type" Count
Other 8447 
"Cubic diamond" 6306 
"Cubic diamond (1st neighbor)" 752 
"Cubic diamond (2nd neighbor)" 495 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8447 
"Cubic diamond" 6316 
"Cubic diamond (1st neighbor)" 745 
"Cubic diamond (2nd neighbor)" 492 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8453 
"Cubic diamond" 6316 
"Cubic diamond (1st neighbor)" 752 
"Cubic diamond (2nd neighbor)" 479 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8426 
"Cubic diamond" 6342 
"Cubic diamond (1st neighbor)" 743 
"Cubic diamond (2nd neighbor)" 489 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8448 
"Cubic diamond" 6344 
"Cubic diamond (1st neighbor)" 741 
"Cubic diamond (2nd neighbor)" 467 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8460 
"Cubic diamond" 6329 
"Cubic diamond (1st neighbor)" 733 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8404 
"Cubic diamond" 6333 
"Cubic diamond (1st neighbor)" 759 
"Cubic diamond (2nd neighbor)" 504 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8427 
"Cubic diamond" 6338 
"Cubic diamond (1st neighbor)" 751 
"Cubic diamond (2nd neighbor)" 484 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8440 
"Cubic diamond" 6336 
"Cubic diamond (1st neighbor)" 746 
"Cubic diamond (2nd neighbor)" 478 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8433 
"Cubic diamond" 6345 
"Cubic diamond (1st neighbor)" 744 
