# Structure counts (7 data points):
# "Structure type" Count
Other 1929 
"Cubic diamond" 12252 
"Cubic diamond (1st neighbor)" 1140 
"Cubic diamond (2nd neighbor)" 661 
"Hexagonal diamond" 3 
"Hexagonal diamond (1st neighbor)" 6 
"Hexagonal diamond (2nd neighbor)" 9 
# Structure counts (7 data points):
# "Structure type" Count
Other 1441 
"Cubic diamond" 12542 
"Cubic diamond (1st neighbor)" 1314 
"Cubic diamond (2nd neighbor)" 689 
"Hexagonal diamond" 2 
"Hexagonal diamond (1st neighbor)" 4 
"Hexagonal diamond (2nd neighbor)" 8 
# Structure counts (7 data points):
# "Structure type" Count
Other 1201 
"Cubic diamond" 12644 
"Cubic diamond (1st neighbor)" 1463 
"Cubic diamond (2nd neighbor)" 692 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 927 
"Cubic diamond" 12744 
"Cubic diamond (1st neighbor)" 1651 
"Cubic diamond (2nd neighbor)" 678 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 808 
"Cubic diamond" 12883 
"Cubic diamond (1st neighbor)" 1686 
"Cubic diamond (2nd neighbor)" 623 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 647 
"Cubic diamond" 13046 
"Cubic diamond (1st neighbor)" 1712 
"Cubic diamond (2nd neighbor)" 587 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 511 
"Cubic diamond" 13233 
"Cubic diamond (1st neighbor)" 1684 
"Cubic diamond (2nd neighbor)" 572 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 463 
"Cubic diamond" 13344 
"Cubic diamond (1st neighbor)" 1666 
"Cubic diamond (2nd neighbor)" 527 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 426 
"Cubic diamond" 13258 
"Cubic diamond (1st neighbor)" 1776 
"Cubic diamond (2nd neighbor)" 540 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 363 
"Cubic diamond" 13424 
"Cubic diamond (1st neighbor)" 1716 
"Cubic diamond (2nd neighbor)" 490 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 2 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 335 
"Cubic diamond" 13295 
"Cubic diamond (1st neighbor)" 1867 
"Cubic diamond (2nd neighbor)" 503 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
