# Structure counts (7 data points):
# "Structure type" Count
Other 9 
"Cubic diamond" 13021 
"Cubic diamond (1st neighbor)" 2654 
"Cubic diamond (2nd neighbor)" 316 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 8 
"Cubic diamond" 13057 
"Cubic diamond (1st neighbor)" 2613 
"Cubic diamond (2nd neighbor)" 322 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11 
"Cubic diamond" 13098 
"Cubic diamond (1st neighbor)" 2570 
"Cubic diamond (2nd neighbor)" 321 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 11 
"Cubic diamond" 12899 
"Cubic diamond (1st neighbor)" 2758 
"Cubic diamond (2nd neighbor)" 332 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 16 
"Cubic diamond" 13017 
"Cubic diamond (1st neighbor)" 2635 
"Cubic diamond (2nd neighbor)" 332 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 14 
"Cubic diamond" 12919 
"Cubic diamond (1st neighbor)" 2728 
"Cubic diamond (2nd neighbor)" 339 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 17 
"Cubic diamond" 12828 
"Cubic diamond (1st neighbor)" 2796 
"Cubic diamond (2nd neighbor)" 359 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 14 
"Cubic diamond" 12739 
"Cubic diamond (1st neighbor)" 2861 
"Cubic diamond (2nd neighbor)" 386 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 18 
"Cubic diamond" 12899 
"Cubic diamond (1st neighbor)" 2711 
"Cubic diamond (2nd neighbor)" 372 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 20 
"Cubic diamond" 12652 
"Cubic diamond (1st neighbor)" 2910 
"Cubic diamond (2nd neighbor)" 418 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 22 
"Cubic diamond" 12494 
"Cubic diamond (1st neighbor)" 3030 
"Cubic diamond (2nd neighbor)" 454 
