# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14548 
"Cubic diamond (1st neighbor)" 1440 
"Cubic diamond (2nd neighbor)" 12 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14581 
"Cubic diamond (1st neighbor)" 1401 
"Cubic diamond (2nd neighbor)" 18 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14482 
"Cubic diamond (1st neighbor)" 1506 
"Cubic diamond (2nd neighbor)" 12 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14381 
"Cubic diamond (1st neighbor)" 1583 
"Cubic diamond (2nd neighbor)" 36 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14428 
"Cubic diamond (1st neighbor)" 1548 
"Cubic diamond (2nd neighbor)" 24 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14495 
"Cubic diamond (1st neighbor)" 1480 
"Cubic diamond (2nd neighbor)" 25 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14351 
"Cubic diamond (1st neighbor)" 1631 
"Cubic diamond (2nd neighbor)" 18 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14270 
"Cubic diamond (1st neighbor)" 1701 
"Cubic diamond (2nd neighbor)" 29 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14360 
"Cubic diamond (1st neighbor)" 1619 
"Cubic diamond (2nd neighbor)" 21 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14276 
"Cubic diamond (1st neighbor)" 1690 
"Cubic diamond (2nd neighbor)" 34 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14410 
"Cubic diamond (1st neighbor)" 1563 
"Cubic diamond (2nd neighbor)" 27 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14385 
"Cubic diamond (1st neighbor)" 1592 
"Cubic diamond (2nd neighbor)" 23 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14146 
"Cubic diamond (1st neighbor)" 1800 
"Cubic diamond (2nd neighbor)" 54 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14130 
"Cubic diamond (1st neighbor)" 1829 
"Cubic diamond (2nd neighbor)" 41 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 14048 
"Cubic diamond (1st neighbor)" 1894 
"Cubic diamond (2nd neighbor)" 57 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14156 
"Cubic diamond (1st neighbor)" 1802 
"Cubic diamond (2nd neighbor)" 42 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13938 
"Cubic diamond (1st neighbor)" 2000 
"Cubic diamond (2nd neighbor)" 62 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13875 
"Cubic diamond (1st neighbor)" 2071 
"Cubic diamond (2nd neighbor)" 54 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 14055 
"Cubic diamond (1st neighbor)" 1901 
"Cubic diamond (2nd neighbor)" 44 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3 
"Cubic diamond" 13830 
"Cubic diamond (1st neighbor)" 2093 
"Cubic diamond (2nd neighbor)" 74 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13849 
"Cubic diamond (1st neighbor)" 2086 
"Cubic diamond (2nd neighbor)" 65 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13791 
"Cubic diamond (1st neighbor)" 2136 
"Cubic diamond (2nd neighbor)" 73 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13728 
"Cubic diamond (1st neighbor)" 2187 
"Cubic diamond (2nd neighbor)" 85 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 2 
"Cubic diamond" 13634 
"Cubic diamond (1st neighbor)" 2277 
"Cubic diamond (2nd neighbor)" 87 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 0 
"Cubic diamond" 13498 
"Cubic diamond (1st neighbor)" 2400 
"Cubic diamond (2nd neighbor)" 102 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
"Cubic diamond" 13782 
"Cubic diamond (1st neighbor)" 2128 
"Cubic diamond (2nd neighbor)" 89 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 1 
