# Structure counts (7 data points):
# "Structure type" Count
Other 2945 
"Cubic diamond" 11342 
"Cubic diamond (1st neighbor)" 994 
"Cubic diamond (2nd neighbor)" 667 
"Hexagonal diamond" 6 
"Hexagonal diamond (1st neighbor)" 17 
"Hexagonal diamond (2nd neighbor)" 29 
# Structure counts (7 data points):
# "Structure type" Count
Other 3068 
"Cubic diamond" 11189 
"Cubic diamond (1st neighbor)" 1030 
"Cubic diamond (2nd neighbor)" 692 
"Hexagonal diamond" 2 
"Hexagonal diamond (1st neighbor)" 7 
"Hexagonal diamond (2nd neighbor)" 12 
# Structure counts (7 data points):
# "Structure type" Count
Other 3230 
"Cubic diamond" 10992 
"Cubic diamond (1st neighbor)" 1092 
"Cubic diamond (2nd neighbor)" 679 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 3 
# Structure counts (7 data points):
# "Structure type" Count
Other 3319 
"Cubic diamond" 10960 
"Cubic diamond (1st neighbor)" 1043 
"Cubic diamond (2nd neighbor)" 678 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3347 
"Cubic diamond" 10897 
"Cubic diamond (1st neighbor)" 1072 
"Cubic diamond (2nd neighbor)" 667 
"Hexagonal diamond" 2 
"Hexagonal diamond (1st neighbor)" 6 
"Hexagonal diamond (2nd neighbor)" 9 
# Structure counts (7 data points):
# "Structure type" Count
Other 3417 
"Cubic diamond" 10866 
"Cubic diamond (1st neighbor)" 1046 
"Cubic diamond (2nd neighbor)" 671 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3343 
"Cubic diamond" 10812 
"Cubic diamond (1st neighbor)" 1149 
"Cubic diamond (2nd neighbor)" 686 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 4 
"Hexagonal diamond (2nd neighbor)" 5 
# Structure counts (7 data points):
# "Structure type" Count
Other 3324 
"Cubic diamond" 10927 
"Cubic diamond (1st neighbor)" 1053 
"Cubic diamond (2nd neighbor)" 679 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 4 
"Hexagonal diamond (2nd neighbor)" 12 
# Structure counts (7 data points):
# "Structure type" Count
Other 3409 
"Cubic diamond" 10900 
"Cubic diamond (1st neighbor)" 1023 
"Cubic diamond (2nd neighbor)" 668 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3397 
"Cubic diamond" 10725 
"Cubic diamond (1st neighbor)" 1215 
"Cubic diamond (2nd neighbor)" 663 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3430 
"Cubic diamond" 10804 
"Cubic diamond (1st neighbor)" 1075 
"Cubic diamond (2nd neighbor)" 674 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 4 
"Hexagonal diamond (2nd neighbor)" 12 
# Structure counts (7 data points):
# "Structure type" Count
Other 3503 
"Cubic diamond" 10653 
"Cubic diamond (1st neighbor)" 1150 
"Cubic diamond (2nd neighbor)" 694 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
# Structure counts (7 data points):
# "Structure type" Count
Other 3597 
"Cubic diamond" 10588 
"Cubic diamond (1st neighbor)" 1122 
"Cubic diamond (2nd neighbor)" 685 
"Hexagonal diamond" 1 
"Hexagonal diamond (1st neighbor)" 3 
"Hexagonal diamond (2nd neighbor)" 4 
# Structure counts (7 data points):
# "Structure type" Count
Other 3798 
"Cubic diamond" 10440 
"Cubic diamond (1st neighbor)" 1093 
"Cubic diamond (2nd neighbor)" 669 
"Hexagonal diamond" 0 
"Hexagonal diamond (1st neighbor)" 0 
"Hexagonal diamond (2nd neighbor)" 0 
