# Structure counts (9 data points):
# "Structure type" Count
Other 7934 
"Simple cubic" 8066 
# Structure counts (9 data points):
# "Structure type" Count
Other 8153 
"Simple cubic" 7847 
# Structure counts (9 data points):
# "Structure type" Count
Other 8287 
"Simple cubic" 7713 
# Structure counts (9 data points):
# "Structure type" Count
Other 8267 
"Simple cubic" 7733 
# Structure counts (9 data points):
# "Structure type" Count
Other 8356 
"Simple cubic" 7644 
# Structure counts (9 data points):
# "Structure type" Count
Other 8451 
"Simple cubic" 7549 
# Structure counts (9 data points):
# "Structure type" Count
Other 8381 
"Simple cubic" 7619 
# Structure counts (9 data points):
# "Structure type" Count
Other 8339 
"Simple cubic" 7661 
# Structure counts (9 data points):
# "Structure type" Count
Other 8326 
"Simple cubic" 7674 
# Structure counts (9 data points):
# "Structure type" Count
Other 8371 
"Simple cubic" 7629 
# Structure counts (9 data points):
# "Structure type" Count
Other 8447 
"Simple cubic" 7553 
# Structure counts (9 data points):
# "Structure type" Count
Other 8290 
"Simple cubic" 7710 
# Structure counts (9 data points):
# "Structure type" Count
Other 8347 
"Simple cubic" 7653 
# Structure counts (9 data points):
# "Structure type" Count
Other 8464 
"Simple cubic" 7536 
# Structure counts (9 data points):
# "Structure type" Count
Other 8294 
"Simple cubic" 7706 
# Structure counts (9 data points):
# "Structure type" Count
Other 8408 
"Simple cubic" 7592 
# Structure counts (9 data points):
# "Structure type" Count
Other 8324 
"Simple cubic" 7676 
# Structure counts (9 data points):
# "Structure type" Count
Other 8314 
"Simple cubic" 7686 
# Structure counts (9 data points):
# "Structure type" Count
Other 8286 
"Simple cubic" 7714 
# Structure counts (9 data points):
# "Structure type" Count
Other 8353 
"Simple cubic" 7647 
# Structure counts (9 data points):
# "Structure type" Count
Other 8410 
"Simple cubic" 7590 
# Structure counts (9 data points):
# "Structure type" Count
Other 8357 
"Simple cubic" 7643 
# Structure counts (9 data points):
# "Structure type" Count
Other 8330 
"Simple cubic" 7670 
# Structure counts (9 data points):
# "Structure type" Count
Other 8256 
"Simple cubic" 7744 
# Structure counts (9 data points):
