# Structure counts (9 data points):
# "Structure type" Count
Other 8805 
"Simple cubic" 7195 
# Structure counts (9 data points):
# "Structure type" Count
Other 9219 
"Simple cubic" 6781 
# Structure counts (9 data points):
# "Structure type" Count
Other 9241 
"Simple cubic" 6759 
# Structure counts (9 data points):
# "Structure type" Count
Other 9449 
"Simple cubic" 6551 
# Structure counts (9 data points):
# "Structure type" Count
Other 9655 
"Simple cubic" 6345 
# Structure counts (9 data points):
# "Structure type" Count
Other 9605 
"Simple cubic" 6395 
# Structure counts (9 data points):
# "Structure type" Count
Other 9576 
"Simple cubic" 6424 
# Structure counts (9 data points):
# "Structure type" Count
Other 9618 
"Simple cubic" 6382 
# Structure counts (9 data points):
# "Structure type" Count
Other 9653 
"Simple cubic" 6347 
# Structure counts (9 data points):
# "Structure type" Count
Other 9584 
"Simple cubic" 6416 
# Structure counts (9 data points):
# "Structure type" Count
Other 9569 
"Simple cubic" 6431 
# Structure counts (9 data points):
# "Structure type" Count
Other 9672 
"Simple cubic" 6328 
# Structure counts (9 data points):
# "Structure type" Count
Other 9658 
"Simple cubic" 6342 
# Structure counts (9 data points):
# "Structure type" Count
Other 9618 
"Simple cubic" 6382 
# Structure counts (9 data points):
# "Structure type" Count
Other 9611 
"Simple cubic" 6389 
# Structure counts (9 data points):
# "Structure type" Count
Other 9577 
"Simple cubic" 6423 
# Structure counts (9 data points):
# "Structure type" Count
Other 9556 
"Simple cubic" 6444 
# Structure counts (9 data points):
# "Structure type" Count
Other 9596 
"Simple cubic" 6404 
# Structure counts (9 data points):
# "Structure type" Count
Other 9731 
"Simple cubic" 6269 
# Structure counts (9 data points):
# "Structure type" Count
Other 9675 
"Simple cubic" 6325 
# Structure counts (9 data points):
# "Structure type" Count
Other 9685 
"Simple cubic" 6315 
# Structure counts (9 data points):
# "Structure type" Count
Other 9685 
"Simple cubic" 6315 
# Structure counts (9 data points):
# "Structure type" Count
Other 9684 
"Simple cubic" 6316 
# Structure counts (9 data points):
# "Structure type" Count
Other 9555 
"Simple cubic" 6445 
# Structure counts (9 data points):
# "Structure type" Count
Other 9663 
"Simple cubic" 6337 
# Structure counts (9 data points):
# "Structure type" Count
Other 9609 
"Simple cubic" 6391 
# Structure counts (9 data points):
# "Structure type" Count
Other 9528 
"Simple cubic" 6472 
# Structure counts (9 data points):
# "Structure type" Count
Other 9492 
"Simple cubic" 6508 
# Structure counts (9 data points):
# "Structure type" Count
Other 9506 
"Simple cubic" 6494 
# Structure counts (9 data points):
# "Structure type" Count
Other 9535 
"Simple cubic" 6465 
# Structure counts (9 data points):
# "Structure type" Count
Other 9435 
"Simple cubic" 6565 
# Structure counts (9 data points):
# "Structure type" Count
Other 9531 
"Simple cubic" 6469 
# Structure counts (9 data points):
# "Structure type" Count
Other 9464 
"Simple cubic" 6536 
# Structure counts (9 data points):
# "Structure type" Count
Other 9571 
"Simple cubic" 6429 
# Structure counts (9 data points):
# "Structure type" Count
Other 9490 
"Simple cubic" 6510 
# Structure counts (9 data points):
# "Structure type" Count
Other 9468 
"Simple cubic" 6532 
# Structure counts (9 data points):
# "Structure type" Count
Other 9574 
"Simple cubic" 6426 
# Structure counts (9 data points):
# "Structure type" Count
Other 9545 
"Simple cubic" 6455 
# Structure counts (9 data points):
# "Structure type" Count
Other 9346 
"Simple cubic" 6654 
# Structure counts (9 data points):
# "Structure type" Count
Other 9482 
"Simple cubic" 6518 
# Structure counts (9 data points):
# "Structure type" Count
Other 9500 
"Simple cubic" 6500 
# Structure counts (9 data points):
# "Structure type" Count
Other 9377 
"Simple cubic" 6623 
# Structure counts (9 data points):
# "Structure type" Count
Other 9412 
"Simple cubic" 6588 
# Structure counts (9 data points):
# "Structure type" Count
Other 9516 
"Simple cubic" 6484 
# Structure counts (9 data points):
