# Structure counts (9 data points):
# "Structure type" Count
Other 9340 
"Simple cubic" 6660 
# Structure counts (9 data points):
# "Structure type" Count
Other 9320 
"Simple cubic" 6680 
# Structure counts (9 data points):
# "Structure type" Count
Other 9329 
"Simple cubic" 6671 
# Structure counts (9 data points):
# "Structure type" Count
Other 9336 
"Simple cubic" 6664 
# Structure counts (9 data points):
# "Structure type" Count
Other 9268 
"Simple cubic" 6732 
# Structure counts (9 data points):
# "Structure type" Count
Other 9341 
"Simple cubic" 6659 
# Structure counts (9 data points):
# "Structure type" Count
Other 9341 
"Simple cubic" 6659 
# Structure counts (9 data points):
# "Structure type" Count
Other 9321 
"Simple cubic" 6679 
# Structure counts (9 data points):
# "Structure type" Count
Other 9287 
"Simple cubic" 6713 
# Structure counts (9 data points):
# "Structure type" Count
Other 9336 
"Simple cubic" 6664 
# Structure counts (9 data points):
# "Structure type" Count
Other 9308 
"Simple cubic" 6692 
# Structure counts (9 data points):
# "Structure type" Count
Other 9326 
"Simple cubic" 6674 
# Structure counts (9 data points):
# "Structure type" Count
Other 9317 
"Simple cubic" 6683 
# Structure counts (9 data points):
# "Structure type" Count
Other 9306 
"Simple cubic" 6694 
# Structure counts (9 data points):
# "Structure type" Count
Other 9256 
"Simple cubic" 6744 
# Structure counts (9 data points):
# "Structure type" Count
Other 9303 
"Simple cubic" 6697 
# Structure counts (9 data points):
# "Structure type" Count
Other 9298 
"Simple cubic" 6702 
# Structure counts (9 data points):
# "Structure type" Count
Other 9304 
"Simple cubic" 6696 
# Structure counts (9 data points):
# "Structure type" Count
Other 9281 
"Simple cubic" 6719 
# Structure counts (9 data points):
# "Structure type" Count
Other 9255 
"Simple cubic" 6745 
# Structure counts (9 data points):
# "Structure type" Count
Other 9265 
"Simple cubic" 6735 
# Structure counts (9 data points):
# "Structure type" Count
Other 9267 
"Simple cubic" 6733 
# Structure counts (9 data points):
# "Structure type" Count
Other 9257 
"Simple cubic" 6743 
# Structure counts (9 data points):
# "Structure type" Count
Other 9276 
"Simple cubic" 6724 
# Structure counts (9 data points):
# "Structure type" Count
Other 9289 
"Simple cubic" 6711 
# Structure counts (9 data points):
# "Structure type" Count
Other 9258 
"Simple cubic" 6742 
# Structure counts (9 data points):
# "Structure type" Count
Other 9275 
"Simple cubic" 6725 
# Structure counts (9 data points):
# "Structure type" Count
Other 9225 
"Simple cubic" 6775 
# Structure counts (9 data points):
# "Structure type" Count
Other 9267 
"Simple cubic" 6733 
# Structure counts (9 data points):
# "Structure type" Count
Other 9231 
"Simple cubic" 6769 
# Structure counts (9 data points):
# "Structure type" Count
Other 9206 
"Simple cubic" 6794 
# Structure counts (9 data points):
# "Structure type" Count
Other 9304 
"Simple cubic" 6696 
# Structure counts (9 data points):
# "Structure type" Count
Other 9267 
"Simple cubic" 6733 
# Structure counts (9 data points):
# "Structure type" Count
Other 9274 
"Simple cubic" 6726 
# Structure counts (9 data points):
# "Structure type" Count
Other 9233 
"Simple cubic" 6767 
# Structure counts (9 data points):
# "Structure type" Count
Other 9198 
"Simple cubic" 6802 
# Structure counts (9 data points):
# "Structure type" Count
Other 9236 
"Simple cubic" 6764 
# Structure counts (9 data points):
# "Structure type" Count
Other 9215 
"Simple cubic" 6785 
# Structure counts (9 data points):
# "Structure type" Count
Other 9219 
"Simple cubic" 6781 
# Structure counts (9 data points):
# "Structure type" Count
Other 9178 
"Simple cubic" 6822 
# Structure counts (9 data points):
# "Structure type" Count
Other 9189 
"Simple cubic" 6811 
# Structure counts (9 data points):
# "Structure type" Count
Other 9203 
"Simple cubic" 6797 
# Structure counts (9 data points):
# "Structure type" Count
Other 9198 
"Simple cubic" 6802 
# Structure counts (9 data points):
# "Structure type" Count
Other 9184 
"Simple cubic" 6816 
# Structure counts (9 data points):
# "Structure type" Count
Other 9202 
"Simple cubic" 6798 
# Structure counts (9 data points):
# "Structure type" Count
Other 9177 
"Simple cubic" 6823 
# Structure counts (9 data points):
# "Structure type" Count
Other 9195 
"Simple cubic" 6805 
# Structure counts (9 data points):
# "Structure type" Count
Other 9228 
"Simple cubic" 6772 
# Structure counts (9 data points):
# "Structure type" Count
Other 9177 
"Simple cubic" 6823 
# Structure counts (9 data points):
# "Structure type" Count
Other 9164 
"Simple cubic" 6836 
# Structure counts (9 data points):
# "Structure type" Count
Other 9182 
"Simple cubic" 6818 
