# Structure counts (9 data points):
# "Structure type" Count
Other 3489 
"Simple cubic" 12511 
# Structure counts (9 data points):
# "Structure type" Count
Other 3435 
"Simple cubic" 12565 
# Structure counts (9 data points):
# "Structure type" Count
Other 3365 
"Simple cubic" 12635 
# Structure counts (9 data points):
# "Structure type" Count
Other 3396 
"Simple cubic" 12604 
# Structure counts (9 data points):
# "Structure type" Count
Other 3456 
"Simple cubic" 12544 
# Structure counts (9 data points):
# "Structure type" Count
Other 3324 
"Simple cubic" 12676 
# Structure counts (9 data points):
# "Structure type" Count
Other 3335 
"Simple cubic" 12665 
# Structure counts (9 data points):
# "Structure type" Count
Other 3283 
"Simple cubic" 12717 
# Structure counts (9 data points):
# "Structure type" Count
Other 3335 
"Simple cubic" 12665 
# Structure counts (9 data points):
# "Structure type" Count
Other 3308 
"Simple cubic" 12692 
# Structure counts (9 data points):
# "Structure type" Count
Other 3344 
"Simple cubic" 12656 
# Structure counts (9 data points):
# "Structure type" Count
Other 3398 
"Simple cubic" 12602 
# Structure counts (9 data points):
# "Structure type" Count
Other 3364 
"Simple cubic" 12636 
# Structure counts (9 data points):
# "Structure type" Count
Other 3311 
"Simple cubic" 12689 
# Structure counts (9 data points):
# "Structure type" Count
Other 3280 
"Simple cubic" 12720 
# Structure counts (9 data points):
# "Structure type" Count
Other 3318 
"Simple cubic" 12682 
# Structure counts (9 data points):
# "Structure type" Count
Other 3387 
"Simple cubic" 12613 
# Structure counts (9 data points):
# "Structure type" Count
Other 3368 
"Simple cubic" 12632 
# Structure counts (9 data points):
# "Structure type" Count
Other 3228 
"Simple cubic" 12772 
# Structure counts (9 data points):
# "Structure type" Count
Other 3171 
"Simple cubic" 12829 
# Structure counts (9 data points):
# "Structure type" Count
Other 3279 
"Simple cubic" 12721 
# Structure counts (9 data points):
# "Structure type" Count
Other 3259 
"Simple cubic" 12741 
# Structure counts (9 data points):
# "Structure type" Count
Other 3236 
"Simple cubic" 12764 
# Structure counts (9 data points):
# "Structure type" Count
Other 3179 
"Simple cubic" 12821 
# Structure counts (9 data points):
# "Structure type" Count
Other 3138 
"Simple cubic" 12862 
# Structure counts (9 data points):
# "Structure type" Count
Other 3243 
"Simple cubic" 12757 
# Structure counts (9 data points):
# "Structure type" Count
Other 3215 
"Simple cubic" 12785 
# Structure counts (9 data points):
# "Structure type" Count
Other 3115 
"Simple cubic" 12885 
# Structure counts (9 data points):
# "Structure type" Count
Other 3135 
"Simple cubic" 12865 
# Structure counts (9 data points):
# "Structure type" Count
Other 3343 
"Simple cubic" 12657 
# Structure counts (9 data points):
# "Structure type" Count
Other 3213 
"Simple cubic" 12787 
# Structure counts (9 data points):
# "Structure type" Count
Other 3186 
"Simple cubic" 12814 
# Structure counts (9 data points):
# "Structure type" Count
Other 3124 
"Simple cubic" 12876 
# Structure counts (9 data points):
# "Structure type" Count
Other 3108 
"Simple cubic" 12892 
# Structure counts (9 data points):
# "Structure type" Count
Other 3021 
"Simple cubic" 12979 
# Structure counts (9 data points):
# "Structure type" Count
Other 3064 
"Simple cubic" 12936 
# Structure counts (9 data points):
# "Structure type" Count
Other 3051 
"Simple cubic" 12949 
# Structure counts (9 data points):
# "Structure type" Count
Other 3130 
