# Structure counts (9 data points):
# "Structure type" Count
Other 9513 
"Simple cubic" 6487 
# Structure counts (9 data points):
# "Structure type" Count
Other 9507 
"Simple cubic" 6493 
# Structure counts (9 data points):
# "Structure type" Count
Other 9504 
"Simple cubic" 6496 
# Structure counts (9 data points):
# "Structure type" Count
Other 9505 
"Simple cubic" 6495 
# Structure counts (9 data points):
# "Structure type" Count
Other 9526 
"Simple cubic" 6474 
# Structure counts (9 data points):
# "Structure type" Count
Other 9477 
"Simple cubic" 6523 
# Structure counts (9 data points):
# "Structure type" Count
Other 9500 
"Simple cubic" 6500 
# Structure counts (9 data points):
# "Structure type" Count
Other 9495 
"Simple cubic" 6505 
# Structure counts (9 data points):
# "Structure type" Count
Other 9525 
"Simple cubic" 6475 
# Structure counts (9 data points):
# "Structure type" Count
Other 9505 
"Simple cubic" 6495 
# Structure counts (9 data points):
# "Structure type" Count
Other 9516 
"Simple cubic" 6484 
# Structure counts (9 data points):
# "Structure type" Count
Other 9506 
"Simple cubic" 6494 
# Structure counts (9 data points):
# "Structure type" Count
Other 9489 
"Simple cubic" 6511 
# Structure counts (9 data points):
# "Structure type" Count
Other 9486 
"Simple cubic" 6514 
# Structure counts (9 data points):
# "Structure type" Count
Other 9472 
"Simple cubic" 6528 
# Structure counts (9 data points):
# "Structure type" Count
Other 9471 
"Simple cubic" 6529 
# Structure counts (9 data points):
# "Structure type" Count
Other 9489 
"Simple cubic" 6511 
# Structure counts (9 data points):
# "Structure type" Count
Other 9475 
"Simple cubic" 6525 
# Structure counts (9 data points):
# "Structure type" Count
Other 9462 
"Simple cubic" 6538 
# Structure counts (9 data points):
# "Structure type" Count
Other 9473 
"Simple cubic" 6527 
# Structure counts (9 data points):
# "Structure type" Count
Other 9483 
"Simple cubic" 6517 
# Structure counts (9 data points):
# "Structure type" Count
Other 9471 
"Simple cubic" 6529 
# Structure counts (9 data points):
# "Structure type" Count
Other 9459 
"Simple cubic" 6541 
# Structure counts (9 data points):
# "Structure type" Count
Other 9433 
"Simple cubic" 6567 
# Structure counts (9 data points):
# "Structure type" Count
Other 9443 
"Simple cubic" 6557 
# Structure counts (9 data points):
# "Structure type" Count
Other 9459 
"Simple cubic" 6541 
# Structure counts (9 data points):
# "Structure type" Count
Other 9443 
"Simple cubic" 6557 
# Structure counts (9 data points):
# "Structure type" Count
Other 9469 
"Simple cubic" 6531 
# Structure counts (9 data points):
# "Structure type" Count
Other 9455 
"Simple cubic" 6545 
# Structure counts (9 data points):
# "Structure type" Count
Other 9450 
"Simple cubic" 6550 
# Structure counts (9 data points):
# "Structure type" Count
Other 9469 
"Simple cubic" 6531 
# Structure counts (9 data points):
# "Structure type" Count
Other 9406 
"Simple cubic" 6594 
# Structure counts (9 data points):
# "Structure type" Count
Other 9459 
"Simple cubic" 6541 
# Structure counts (9 data points):
# "Structure type" Count
Other 9432 
"Simple cubic" 6568 
# Structure counts (9 data points):
# "Structure type" Count
Other 9427 
"Simple cubic" 6573 
# Structure counts (9 data points):
# "Structure type" Count
Other 9426 
"Simple cubic" 6574 
