# Structure counts (9 data points):
# "Structure type" Count
Other 3489 
"Simple cubic" 12511 
# Structure counts (9 data points):
# "Structure type" Count
Other 3375 
"Simple cubic" 12625 
# Structure counts (9 data points):
# "Structure type" Count
Other 3360 
"Simple cubic" 12640 
# Structure counts (9 data points):
# "Structure type" Count
Other 3320 
"Simple cubic" 12680 
# Structure counts (9 data points):
# "Structure type" Count
Other 3317 
"Simple cubic" 12683 
# Structure counts (9 data points):
# "Structure type" Count
Other 3299 
"Simple cubic" 12701 
# Structure counts (9 data points):
# "Structure type" Count
Other 3344 
"Simple cubic" 12656 
# Structure counts (9 data points):
# "Structure type" Count
Other 3392 
"Simple cubic" 12608 
# Structure counts (9 data points):
# "Structure type" Count
Other 3405 
"Simple cubic" 12595 
# Structure counts (9 data points):
# "Structure type" Count
Other 3334 
"Simple cubic" 12666 
# Structure counts (9 data points):
# "Structure type" Count
Other 3342 
"Simple cubic" 12658 
# Structure counts (9 data points):
# "Structure type" Count
Other 3265 
"Simple cubic" 12735 
# Structure counts (9 data points):
# "Structure type" Count
Other 3240 
"Simple cubic" 12760 
# Structure counts (9 data points):
# "Structure type" Count
Other 3281 
"Simple cubic" 12719 
# Structure counts (9 data points):
# "Structure type" Count
Other 3313 
"Simple cubic" 12687 
# Structure counts (9 data points):
# "Structure type" Count
Other 3203 
"Simple cubic" 12797 
# Structure counts (9 data points):
# "Structure type" Count
Other 3111 
"Simple cubic" 12889 
# Structure counts (9 data points):
# "Structure type" Count
Other 3198 
"Simple cubic" 12802 
# Structure counts (9 data points):
# "Structure type" Count
Other 3241 
"Simple cubic" 12759 
# Structure counts (9 data points):
# "Structure type" Count
Other 3287 
"Simple cubic" 12713 
# Structure counts (9 data points):
# "Structure type" Count
Other 3281 
"Simple cubic" 12719 
# Structure counts (9 data points):
# "Structure type" Count
Other 3220 
"Simple cubic" 12780 
# Structure counts (9 data points):
# "Structure type" Count
Other 3190 
"Simple cubic" 12810 
# Structure counts (9 data points):
# "Structure type" Count
Other 3129 
"Simple cubic" 12871 
# Structure counts (9 data points):
# "Structure type" Count
Other 3168 
"Simple cubic" 12832 
# Structure counts (9 data points):
# "Structure type" Count
Other 3131 
"Simple cubic" 12869 
# Structure counts (9 data points):
# "Structure type" Count
Other 3117 
"Simple cubic" 12883 
# Structure counts (9 data points):
# "Structure type" Count
Other 3123 
"Simple cubic" 12877 
# Structure counts (9 data points):
# "Structure type" Count
Other 3149 
"Simple cubic" 12851 
# Structure counts (9 data points):
# "Structure type" Count
Other 3298 
"Simple cubic" 12702 
# Structure counts (9 data points):
# "Structure type" Count
Other 3247 
"Simple cubic" 12753 
# Structure counts (9 data points):
# "Structure type" Count
Other 3345 
"Simple cubic" 12655 
# Structure counts (9 data points):
# "Structure type" Count
Other 3254 
"Simple cubic" 12746 
# Structure counts (9 data points):
# "Structure type" Count
Other 3292 
"Simple cubic" 12708 
# Structure counts (9 data points):
# "Structure type" Count
Other 3193 
"Simple cubic" 12807 
# Structure counts (9 data points):
# "Structure type" Count
Other 3098 
"Simple cubic" 12902 
# Structure counts (9 data points):
# "Structure type" Count
Other 3117 
"Simple cubic" 12883 
# Structure counts (9 data points):
# "Structure type" Count
Other 3060 
