# Structure counts (9 data points):
# "Structure type" Count
Other 578 
"Simple cubic" 15422 
# Structure counts (9 data points):
# "Structure type" Count
Other 610 
"Simple cubic" 15390 
# Structure counts (9 data points):
# "Structure type" Count
Other 559 
"Simple cubic" 15441 
# Structure counts (9 data points):
# "Structure type" Count
Other 577 
"Simple cubic" 15423 
# Structure counts (9 data points):
# "Structure type" Count
Other 600 
"Simple cubic" 15400 
# Structure counts (9 data points):
# "Structure type" Count
Other 683 
"Simple cubic" 15317 
# Structure counts (9 data points):
# "Structure type" Count
Other 630 
"Simple cubic" 15370 
# Structure counts (9 data points):
# "Structure type" Count
Other 603 
"Simple cubic" 15397 
# Structure counts (9 data points):
# "Structure type" Count
Other 684 
"Simple cubic" 15316 
# Structure counts (9 data points):
# "Structure type" Count
Other 716 
"Simple cubic" 15284 
# Structure counts (9 data points):
# "Structure type" Count
Other 693 
"Simple cubic" 15307 
# Structure counts (9 data points):
# "Structure type" Count
Other 706 
"Simple cubic" 15294 
# Structure counts (9 data points):
# "Structure type" Count
Other 670 
"Simple cubic" 15330 
# Structure counts (9 data points):
# "Structure type" Count
Other 684 
"Simple cubic" 15316 
# Structure counts (9 data points):
# "Structure type" Count
Other 649 
"Simple cubic" 15351 
# Structure counts (9 data points):
# "Structure type" Count
Other 704 
"Simple cubic" 15296 
# Structure counts (9 data points):
# "Structure type" Count
Other 736 
"Simple cubic" 15264 
# Structure counts (9 data points):
# "Structure type" Count
Other 702 
"Simple cubic" 15298 
# Structure counts (9 data points):
# "Structure type" Count
Other 726 
"Simple cubic" 15274 
# Structure counts (9 data points):
# "Structure type" Count
Other 785 
"Simple cubic" 15215 
# Structure counts (9 data points):
# "Structure type" Count
Other 788 
"Simple cubic" 15212 
# Structure counts (9 data points):
# "Structure type" Count
Other 809 
"Simple cubic" 15191 
# Structure counts (9 data points):
# "Structure type" Count
Other 763 
"Simple cubic" 15237 
# Structure counts (9 data points):
# "Structure type" Count
Other 758 
"Simple cubic" 15242 
# Structure counts (9 data points):
# "Structure type" Count
Other 843 
"Simple cubic" 15157 
# Structure counts (9 data points):
# "Structure type" Count
Other 870 
"Simple cubic" 15130 
# Structure counts (9 data points):
# "Structure type" Count
Other 930 
