# Structure counts (9 data points):
# "Structure type" Count
Other 9601 
"Simple cubic" 6399 
# Structure counts (9 data points):
# "Structure type" Count
Other 9596 
"Simple cubic" 6404 
# Structure counts (9 data points):
# "Structure type" Count
Other 9607 
"Simple cubic" 6393 
# Structure counts (9 data points):
# "Structure type" Count
Other 9562 
"Simple cubic" 6438 
# Structure counts (9 data points):
# "Structure type" Count
Other 9607 
"Simple cubic" 6393 
# Structure counts (9 data points):
# "Structure type" Count
Other 9574 
"Simple cubic" 6426 
# Structure counts (9 data points):
# "Structure type" Count
Other 9586 
"Simple cubic" 6414 
# Structure counts (9 data points):
# "Structure type" Count
Other 9574 
"Simple cubic" 6426 
# Structure counts (9 data points):
# "Structure type" Count
Other 9539 
"Simple cubic" 6461 
# Structure counts (9 data points):
# "Structure type" Count
Other 9544 
"Simple cubic" 6456 
# Structure counts (9 data points):
# "Structure type" Count
Other 9590 
"Simple cubic" 6410 
# Structure counts (9 data points):
# "Structure type" Count
Other 9572 
"Simple cubic" 6428 
# Structure counts (9 data points):
# "Structure type" Count
Other 9562 
"Simple cubic" 6438 
# Structure counts (9 data points):
# "Structure type" Count
Other 9561 
"Simple cubic" 6439 
# Structure counts (9 data points):
# "Structure type" Count
Other 9568 
"Simple cubic" 6432 
# Structure counts (9 data points):
# "Structure type" Count
Other 9565 
"Simple cubic" 6435 
# Structure counts (9 data points):
# "Structure type" Count
Other 9585 
"Simple cubic" 6415 
# Structure counts (9 data points):
# "Structure type" Count
Other 9553 
"Simple cubic" 6447 
# Structure counts (9 data points):
# "Structure type" Count
Other 9563 
"Simple cubic" 6437 
# Structure counts (9 data points):
# "Structure type" Count
Other 9565 
"Simple cubic" 6435 
# Structure counts (9 data points):
# "Structure type" Count
Other 9551 
"Simple cubic" 6449 
# Structure counts (9 data points):
# "Structure type" Count
Other 9509 
"Simple cubic" 6491 
# Structure counts (9 data points):
# "Structure type" Count
Other 9517 
"Simple cubic" 6483 
# Structure counts (9 data points):
# "Structure type" Count
Other 9507 
"Simple cubic" 6493 
# Structure counts (9 data points):
# "Structure type" Count
Other 9564 
"Simple cubic" 6436 
# Structure counts (9 data points):
# "Structure type" Count
Other 9540 
"Simple cubic" 6460 
# Structure counts (9 data points):
# "Structure type" Count
Other 9540 
"Simple cubic" 6460 
# Structure counts (9 data points):
# "Structure type" Count
Other 9537 
"Simple cubic" 6463 
# Structure counts (9 data points):
# "Structure type" Count
Other 9523 
"Simple cubic" 6477 
# Structure counts (9 data points):
# "Structure type" Count
Other 9537 
"Simple cubic" 6463 
# Structure counts (9 data points):
# "Structure type" Count
Other 9538 
"Simple cubic" 6462 
# Structure counts (9 data points):
# "Structure type" Count
Other 9521 
"Simple cubic" 6479 
# Structure counts (9 data points):
# "Structure type" Count
Other 9514 
"Simple cubic" 6486 
# Structure counts (9 data points):
# "Structure type" Count
Other 9547 
"Simple cubic" 6453 
# Structure counts (9 data points):
# "Structure type" Count
Other 9494 
"Simple cubic" 6506 
# Structure counts (9 data points):
# "Structure type" Count
Other 9494 
"Simple cubic" 6506 
# Structure counts (9 data points):
# "Structure type" Count
Other 9502 
"Simple cubic" 6498 
# Structure counts (9 data points):
# "Structure type" Count
Other 9525 
"Simple cubic" 6475 
# Structure counts (9 data points):
# "Structure type" Count
Other 9510 
"Simple cubic" 6490 
# Structure counts (9 data points):
# "Structure type" Count
Other 9514 
"Simple cubic" 6486 
# Structure counts (9 data points):
# "Structure type" Count
Other 9469 
"Simple cubic" 6531 
# Structure counts (9 data points):
# "Structure type" Count
Other 9477 
"Simple cubic" 6523 
# Structure counts (9 data points):
# "Structure type" Count
Other 9453 
"Simple cubic" 6547 
# Structure counts (9 data points):
# "Structure type" Count
Other 9469 
"Simple cubic" 6531 
# Structure counts (9 data points):
# "Structure type" Count
Other 9436 
"Simple cubic" 6564 
# Structure counts (9 data points):
# "Structure type" Count
Other 9487 
"Simple cubic" 6513 
# Structure counts (9 data points):
# "Structure type" Count
Other 9472 
"Simple cubic" 6528 
# Structure counts (9 data points):
# "Structure type" Count
Other 9503 
"Simple cubic" 6497 
# Structure counts (9 data points):
# "Structure type" Count
Other 9417 
"Simple cubic" 6583 
# Structure counts (9 data points):
# "Structure type" Count
Other 9460 
"Simple cubic" 6540 
# Structure counts (9 data points):
# "Structure type" Count
Other 9439 
"Simple cubic" 6561 
# Structure counts (9 data points):
# "Structure type" Count
Other 9456 
"Simple cubic" 6544 
# Structure counts (9 data points):
# "Structure type" Count
Other 9449 
"Simple cubic" 6551 
# Structure counts (9 data points):
# "Structure type" Count
Other 9429 
"Simple cubic" 6571 
# Structure counts (9 data points):
# "Structure type" Count
Other 9411 
"Simple cubic" 6589 
# Structure counts (9 data points):
# "Structure type" Count
Other 9436 
"Simple cubic" 6564 
# Structure counts (9 data points):
# "Structure type" Count
Other 9448 
"Simple cubic" 6552 
# Structure counts (9 data points):
# "Structure type" Count
Other 9419 
"Simple cubic" 6581 
# Structure counts (9 data points):
# "Structure type" Count
Other 9452 
"Simple cubic" 6548 
# Structure counts (9 data points):
# "Structure type" Count
Other 9400 
"Simple cubic" 6600 
# Structure counts (9 data points):
# "Structure type" Count
Other 9367 
"Simple cubic" 6633 
# Structure counts (9 data points):
# "Structure type" Count
Other 9386 
"Simple cubic" 6614 
# Structure counts (9 data points):
# "Structure type" Count
Other 9405 
"Simple cubic" 6595 
# Structure counts (9 data points):
# "Structure type" Count
Other 9426 
"Simple cubic" 6574 
# Structure counts (9 data points):
# "Structure type" Count
Other 9378 
