# Structure counts (9 data points):
# "Structure type" Count
Other 9688 
"Simple cubic" 6312 
# Structure counts (9 data points):
# "Structure type" Count
Other 9640 
"Simple cubic" 6360 
# Structure counts (9 data points):
# "Structure type" Count
Other 9643 
"Simple cubic" 6357 
# Structure counts (9 data points):
# "Structure type" Count
Other 9680 
"Simple cubic" 6320 
# Structure counts (9 data points):
# "Structure type" Count
Other 9644 
"Simple cubic" 6356 
# Structure counts (9 data points):
# "Structure type" Count
Other 9605 
"Simple cubic" 6395 
# Structure counts (9 data points):
# "Structure type" Count
Other 9593 
"Simple cubic" 6407 
# Structure counts (9 data points):
# "Structure type" Count
Other 9598 
"Simple cubic" 6402 
# Structure counts (9 data points):
# "Structure type" Count
Other 9609 
"Simple cubic" 6391 
# Structure counts (9 data points):
# "Structure type" Count
Other 9645 
"Simple cubic" 6355 
# Structure counts (9 data points):
# "Structure type" Count
Other 9604 
"Simple cubic" 6396 
# Structure counts (9 data points):
# "Structure type" Count
Other 9623 
"Simple cubic" 6377 
# Structure counts (9 data points):
# "Structure type" Count
Other 9618 
"Simple cubic" 6382 
# Structure counts (9 data points):
# "Structure type" Count
Other 9599 
"Simple cubic" 6401 
# Structure counts (9 data points):
# "Structure type" Count
Other 9593 
"Simple cubic" 6407 
# Structure counts (9 data points):
# "Structure type" Count
Other 9621 
"Simple cubic" 6379 
# Structure counts (9 data points):
# "Structure type" Count
Other 9634 
"Simple cubic" 6366 
# Structure counts (9 data points):
# "Structure type" Count
Other 9606 
"Simple cubic" 6394 
# Structure counts (9 data points):
# "Structure type" Count
Other 9612 
"Simple cubic" 6388 
# Structure counts (9 data points):
# "Structure type" Count
Other 9613 
"Simple cubic" 6387 
# Structure counts (9 data points):
# "Structure type" Count
Other 9614 
"Simple cubic" 6386 
# Structure counts (9 data points):
# "Structure type" Count
Other 9624 
"Simple cubic" 6376 
# Structure counts (9 data points):
# "Structure type" Count
Other 9597 
"Simple cubic" 6403 
# Structure counts (9 data points):
# "Structure type" Count
Other 9564 
"Simple cubic" 6436 
# Structure counts (9 data points):
# "Structure type" Count
Other 9606 
"Simple cubic" 6394 
# Structure counts (9 data points):
# "Structure type" Count
Other 9578 
"Simple cubic" 6422 
# Structure counts (9 data points):
# "Structure type" Count
Other 9587 
"Simple cubic" 6413 
# Structure counts (9 data points):
# "Structure type" Count
Other 9577 
"Simple cubic" 6423 
# Structure counts (9 data points):
# "Structure type" Count
Other 9640 
"Simple cubic" 6360 
# Structure counts (9 data points):
# "Structure type" Count
Other 9562 
"Simple cubic" 6438 
# Structure counts (9 data points):
# "Structure type" Count
Other 9585 
"Simple cubic" 6415 
# Structure counts (9 data points):
# "Structure type" Count
Other 9610 
"Simple cubic" 6390 
# Structure counts (9 data points):
# "Structure type" Count
Other 9567 
"Simple cubic" 6433 
# Structure counts (9 data points):
# "Structure type" Count
Other 9590 
"Simple cubic" 6410 
# Structure counts (9 data points):
# "Structure type" Count
Other 9574 
"Simple cubic" 6426 
# Structure counts (9 data points):
# "Structure type" Count
Other 9559 
"Simple cubic" 6441 
# Structure counts (9 data points):
# "Structure type" Count
Other 9546 
"Simple cubic" 6454 
# Structure counts (9 data points):
# "Structure type" Count
Other 9531 
"Simple cubic" 6469 
# Structure counts (9 data points):
# "Structure type" Count
Other 9573 
"Simple cubic" 6427 
# Structure counts (9 data points):
# "Structure type" Count
Other 9574 
"Simple cubic" 6426 
# Structure counts (9 data points):
# "Structure type" Count
Other 9543 
"Simple cubic" 6457 
# Structure counts (9 data points):
# "Structure type" Count
Other 9550 
"Simple cubic" 6450 
# Structure counts (9 data points):
# "Structure type" Count
Other 9577 
"Simple cubic" 6423 
# Structure counts (9 data points):
# "Structure type" Count
Other 9562 
"Simple cubic" 6438 
# Structure counts (9 data points):
# "Structure type" Count
Other 9512 
"Simple cubic" 6488 
# Structure counts (9 data points):
# "Structure type" Count
Other 9483 
"Simple cubic" 6517 
# Structure counts (9 data points):
# "Structure type" Count
Other 9526 
"Simple cubic" 6474 
# Structure counts (9 data points):
# "Structure type" Count
Other 9513 
"Simple cubic" 6487 
# Structure counts (9 data points):
