# time(ps) MSD_C MSD_Si
1419.5 42876.512567501536978 45346.494642134370224
1420 42854.943516238163284 45332.10814551335352
1420.5 42838.498770286554645 45327.853817144285131
1421 43015.753669295852887 45510.260758218129922
1421.5 42967.245433038959163 45465.416879407770466
1422 42888.009364441568323 45393.240124879361247
1422.5 42976.285772991555859 45484.075261612102622
1423 43015.224216582471854 45526.641900588896533
1423.5 43019.602092349894519 45527.080699721671408
1424 43001.473369447579898 45514.565026317213778
1424.5 42991.846079994116735 45510.389425554894842
1425 42958.364983508145087 45485.720046083726629
1425.5 43034.963092772086384 45559.467250708519714
1426 43036.602603283979988 45569.798749486522865
1426.5 43078.046174972376321 45627.701418832570198
1427 43031.475630047803861 45588.307641256229545
1427.5 43010.905017641664017 45576.024375438420975
1428 43010.794119479854999 45588.701999975608487
1428.5 43037.330324885428126 45618.247910034020606
1429 43024.300323234012467 45611.706634204645525
1429.5 43078.718580667802598 45668.853859977527463
1430 43181.851326883021102 45771.843912688462297
1430.5 43259.854112713270297 45856.515832577868423
1431 43223.928894612014119 45829.852880132748396
1431.5 43218.873491998601821 45832.204327076316986
1432 43255.270555489398248 45871.649254933305201
1432.5 43251.769617774312792 45882.128587673687434
1433 43219.932357212426723 45852.655001562568941
1433.5 43254.330557758119539 45889.464067619534035
1434 43163.346349854189612 45812.169420255151636
1434.5 43195.970994933850307 45853.170000545760558
1435 43150.053871143602009 45809.381772907472623
1435.5 43103.175610758582479 45779.690817346541735
1436 43126.772932014573598 45798.988541452890786
1436.5 43058.953079275393975 45749.56854250147444
1437 43098.781533976492938 45801.237027918170497
1437.5 42964.949232470076822 45681.105580672374344
1438 42942.355500053941796 45665.562224412497017
1438.5 43027.259856326178124 45772.110368218825897
1439 42958.451418876524258 45716.029659357278433
1439.5 42907.253770402581722 45660.22037608485698
1440 42989.179632910876535 45746.273554487612273
1440.5 42997.600354989124753 45755.088702707158518
1441 43007.495719896498485 45782.494947035556834
1441.5 43015.413749970241042 45795.906164459825959
1442 42935.164665159638389 45720.536263343296014
1442.5 43039.400803239666857 45832.148365936700429
1443 42970.474204001919134 45770.524776361249678
1443.5 42978.609761346342566 45797.876470778574003
1444 43002.878198613012501 45831.352978370145138
1444.5 42964.461218982221908 45800.515294684155378
1445 42931.683301022312662 45771.443555041500076
1445.5 42998.707240477240703 45845.705524913209956
1446 42992.508177313793567 45847.853825749247335
1446.5 43023.282887358014705 45867.427018998118001
1447 43028.488148127740715 45886.206670962914359
1447.5 43041.605856288537325 45906.263632856956974
1448 43070.650908076662745 45940.185304767852358
1448.5 43117.177117193663435 45984.103088643118099
1449 43132.661650247537182 46002.809653177246219
1449.5 43207.660872854998161 46079.137336802370555
1450 43232.24217585354927 46104.440267858415609
1450.5 43140.681689608478337 46024.998681492055766
1451 43096.321994787314907 45985.677018949434569
1451.5 43261.479200122841576 46156.532860247243661
1452 43281.894392355905438 46178.095588464042521
1452.5 43188.971940167495632 46096.682944071137172
1453 43114.342924531483732 46032.874996589271177
1453.5 43112.365689352496702 46038.986966465286969
1454 43110.191036735770467 46048.490812905431085
1454.5 43104.925266964870389 46042.985607445720234
1455 43116.84447837027983 46061.074331817952043
1455.5 43022.950106399606739 45974.983020667023084
1456 43012.689271999646735 45975.278962976728508
1456.5 42939.58478970608121 45910.155464452021988
1457 42890.273951452953042 45876.986756796832196
1457.5 42897.035852581910149 45895.615640803931456
1458 42878.979285607172642 45886.091093090282811
1458.5 42988.718047877759091 46008.206387942402216
1459 42925.678360850499303 45953.924314068055537
1459.5 43001.969733558420558 46042.77057891835284
1460 43048.210310191396275 46081.123376771938638
1460.5 43043.400750838016393 46090.791515611308569
1461 42962.818534552810888 46024.966254242950527
1461.5 42960.631077225363697 46038.523314770493016
1462 43034.013821123800881 46110.009183487025439
1462.5 43022.922732783656102 46112.131898822182848
1463 43092.37510458320321 46177.975210957338277
1463.5 43064.927805357823672 46159.209918034597649
1464 43031.504682368409703 46132.432725590093469
1464.5 43004.39256086730893 46123.755121482616232
1465 43014.856509023491526 46144.707706277520629
1465.5 42932.527359718951629 46063.733977414340188
1466 43005.989643710825476 46148.173453805444296
1466.5 43012.650546587356075 46155.562931360153016
1467 42991.857421850370883 46145.759171780555334
1467.5 43058.894325452289195 46220.539622639604204
1468 43040.331946732534561 46200.232366282580188
1468.5 42980.991716258082306 46156.670825934183085
1469 42978.631232636609639 46166.868514957051957
1469.5 42933.21836865649675 46124.056294574860658
1470 42933.120813214874943 46141.203714957009652
1470.5 42958.653124339201895 46182.699729208099598
1471 42942.048458629978995 46170.250368546796381
1471.5 42907.727630583322025 46139.519111833658826
1472 42936.16525326451665 46174.427777931516175
1472.5 42853.746835454723623 46107.669299499859335
1473 42773.438121857245278 46036.816147679091955
1473.5 42866.760030602905317 46132.17187706581899
1474 42941.255848596796568 46193.413741115145967
1474.5 42853.287690783057769 46103.151716692722403
1475 42839.171008128658286 46101.194203952982207
1475.5 42819.352747193435789 46086.703766894970613
1476 42850.432833149789076 46116.433169447125692
1476.5 42907.079371192587132 46178.859366766635503
1477 42815.455214639870974 46084.03864928818075
1477.5 42784.381757054048649 46066.465617479589127
1478 42746.742838983765978 46037.345631216063339
1478.5 42733.914680273082922 46032.362871124365483
1479 42657.795444615847373 45961.929797759796202
1479.5 42754.618812027176318 46060.431914757609775
1480 42695.028489974982222 46020.227530315758486
1480.5 42652.587506575015141 46002.351605822012061
1481 42714.215965937270084 46067.817232885397971
1481.5 42722.426704778103158 46083.15762668762909
1482 42676.165064422275464 46041.266603561321972
1482.5 42790.439013149996754 46166.232715880723845
1483 42678.022289348475169 46054.220543206116417
1483.5 42688.466584491550748 46077.215084755087446
1484 42659.575072236242704 46065.438386670510226
1484.5 42664.785847895560437 46076.341518511973845
1485 42646.399660007526109 46065.490374030334351
1485.5 42634.130719971006329 46073.176010358489293
1486 42692.890808578071301 46129.658179599478899
1486.5 42625.302262949888245 46065.532354056544136
1487 42626.976840662398899 46067.366582336231659
1487.5 42589.221934261047863 46039.226281811264926
1488 42541.280656537142931 46007.286097371434153
1488.5 42538.344285216458957 46017.352912181959255
1489 42609.509313155351265 46094.152510693063959
1489.5 42500.912700694570958 45998.954768065341341
1490 42458.265861888648942 45971.985353903568466
1490.5 42356.310162337504153 45876.342602429911494
1491 42324.653839016165875 45850.857095915176615
1491.5 42324.447510840182076 45853.554764594453445
1492 42391.354125724406913 45927.621360854311206
1492.5 42434.382700228336034 45968.452561246820551
1493 42373.629024186942843 45914.097692038645619
1493.5 42485.107005109217425 46018.875744462944567
1494 42588.441640977500356 46124.034370231784123
1494.5 42556.415999580887728 46105.94941363689577
1495 42509.256079787730414 46078.806664534298761
1495.5 42564.924600150108745 46144.908578053007659
1496 42567.158469440488261 46145.556724809015577
1496.5 42541.010452110989718 46130.090484710402961
1497 42485.357012937020045 46082.108239519860945
1497.5 42457.908537220195285 46064.021183148688579
1498 42501.448370293124754 46120.301818002611981
1498.5 42489.77227808033058 46108.46692402962799
1499 42445.073633100873849 46077.662751463198219
1499.5 42394.094019291289442 46031.497320616384968
1500 42408.282443297219288 46052.362480010677245
1500.5 42395.32367366332619 46052.388353386966628
1501 42444.293254814067041 46109.954194208461558
1501.5 42435.715817297255853 46114.954019769225852
1502 42360.182166307575244 46041.458895165080321
1502.5 42374.869781967841845 46065.203992448507051
1503 42337.703406562955934 46022.656556011432258
1503.5 42385.772497161575302 46071.51320001881686
1504 42405.392636416596361 46097.245915559069545
1504.5 42434.728639248947729 46132.350382602358877
1505 42395.176395515685726 46100.896896487814956
1505.5 42367.425221340912685 46091.559324754052795
1506 42354.0701682224244 46077.071479714672023
1506.5 42338.751533620801638 46067.224504456193245
1507 42369.966062097431859 46106.240784203509975
1507.5 42412.916346499026986 46153.888161788927391
1508 42420.11031971709599 46166.031734041876916
1508.5 42404.606850777490763 46170.131769471467123
1509 42376.127997845323989 46153.847495836453163
1509.5 42348.557429331558524 46138.960492365979007
1510 42328.339466782628733 46134.952841517755587
1510.5 42221.07338583238743 46047.393775132448354
1511 42275.921745040534006 46122.542461042292416
1511.5 42228.798982201144099 46080.237509301376122
1512 42238.31919700835715 46102.744360253484047
1512.5 42192.854492345039034 46063.482130864511419
1513 42171.486515075805073 46043.508332692348631
1513.5 42136.846533573625493 46018.000799507412012
1514 42131.099413320160238 46021.080263214738807
1514.5 42203.316734480955347 46098.752493599771697
1515 42194.316256695688935 46088.41845556658518
1515.5 42214.932516777415003 46124.02688580348331
1516 42158.919091973235481 46084.414937165594893
1516.5 42096.529834551191016 46037.077095503576857
1517 42162.950751478609163 46104.160807012718578
1517.5 42116.966333964657679 46066.282360692726797
1518 42154.481908312802261 46123.004107809632842
1518.5 42137.839368567983911 46113.102531738986727
1519 42181.91407043342042 46166.963814457543776
1519.5 42136.876989881769987 46123.416046686870686
1520 42093.379201180388918 46083.864304432921926
1520.5 42161.112037020306161 46147.391775585878349
1521 42136.776839458318136 46127.677934641884349
1521.5 42162.849789029125532 46163.382378700305708
1522 42128.853458255602163 46127.529516229013097
1522.5 42224.082149013062008 46225.961404588480946
1523 42275.61839718255942 46286.040414534989395
1523.5 42212.720323063913384 46225.725640615950397
1524 42220.845092010160442 46240.736531908427423
1524.5 42208.511396376103221 46231.671494836642523
1525 42321.735682524755248 46360.349423227795342
1525.5 42303.449468676968536 46338.30174250008713
1526 42360.405017821802176 46413.921628607487946
1526.5 42335.392714927205816 46403.232935924424964
1527 42373.98468722483085 46433.986301855889906
1527.5 42367.254223827869282 46424.290683376631932
1528 42428.860707839186944 46486.227790798846399
1528.5 42456.727493551537918 46527.588614399952348
1529 42403.36287671597529 46481.394490443606628
1529.5 42489.646202108087891 46568.979387399667758
1530 42393.453254487227241 46479.069025483993755
1530.5 42508.674645669401798 46590.91636014872347
1531 42447.018945128074847 46533.499344691466831
1531.5 42544.60502206653473 46640.209141077953973
1532 42504.766962561632681 46600.117998427595012
1532.5 42541.236176345068088 46635.075070364931889
1533 42653.054735065867135 46748.959526608741726
1533.5 42667.093412032358174 46778.007536719393102
1534 42617.972774456939078 46731.372783194150543
