# time(ps) MSD_C MSD_Si
944.5 27987.634475101342105 23299.221385339053086
945 27973.582274825312197 23297.521216896027909
945.5 27982.4751788453068 23307.389279193590482
946 28017.921683025582752 23329.207446979980887
946.5 28010.55633503691206 23318.97511593764284
947 28033.712452541927632 23345.017289632996835
947.5 28046.199588266226783 23354.734197898393177
948 28072.280450159440079 23385.782594333257293
948.5 28062.200605149289913 23373.236085325173917
949 28084.186781229054759 23392.63082991876945
949.5 28081.225719629666855 23393.960789286535146
950 28096.357273495163099 23408.039784689543012
950.5 28104.242343177236762 23412.889277335092629
951 28137.700899379156908 23443.850666053804161
951.5 28127.744612465772661 23436.36719941422416
952 28147.482413808364072 23449.561664206546993
952.5 28125.069733652853756 23429.609641901410214
953 28139.908530123717355 23447.439887557415204
953.5 28178.64215240766498 23480.053670459470595
954 28175.467310532945703 23485.693589424565289
954.5 28208.901836907149118 23511.260583889164991
955 28216.089064346291707 23512.143389469540125
955.5 28222.771959284222248 23514.034103875274013
956 28241.644409598226048 23530.768545049457316
956.5 28259.649165865954274 23550.068676806182339
957 28272.57624479353035 23557.163063948875788
957.5 28282.186807008314645 23567.256698564582621
958 28291.366877872118494 23572.423943665282422
958.5 28331.781114115492528 23610.547589681118552
959 28301.866972975312819 23588.986187297003198
959.5 28312.553453825752513 23591.675202613805595
960 28334.642757141784386 23610.289711020755931
960.5 28337.765431080591952 23606.59635382901979
961 28292.227149500831729 23573.529418197966152
961.5 28310.831518058967049 23593.90830081680906
962 28299.907503661826922 23581.711617256067257
962.5 28316.200900110008661 23588.980754620650259
963 28358.582392501601134 23622.663747122951463
963.5 28349.738181406934018 23611.604893669700687
964 28353.180284185811615 23612.436411850150762
964.5 28371.075768545902974 23625.296311689424329
965 28384.755042009623139 23637.625758057125495
965.5 28407.944482852442889 23663.953916178052168
966 28362.520275721632061 23625.51690385204347
966.5 28391.136069772961491 23653.736294783764606
967 28410.282300779141224 23676.692547990496678
967.5 28447.509598479780834 23706.708129589715099
968 28432.739559640351217 23691.100460949284752
968.5 28431.626651939775911 23695.706688827682228
969 28447.060634105131612 23705.032544826299272
969.5 28456.713697787796264 23717.871469264839106
970 28461.361431451161479 23728.351022731083503
970.5 28482.750414349120547 23751.217646436252835
971 28483.47492538564984 23750.246639045661141
971.5 28489.507014701070148 23753.930609894359804
972 28477.626931444676302 23743.807493660817272
972.5 28485.389859273822367 23750.110437239298335
973 28495.399555337284255 23760.066680241900031
973.5 28484.109177914782776 23748.366070401869365
974 28501.702684418421995 23767.145842736492341
974.5 28524.329504694724164 23796.98008819403185
975 28535.12261921352183 23806.921827179485263
975.5 28533.198772107891273 23810.773395127031108
976 28526.357741660151078 23809.715602948879678
976.5 28559.166102116367256 23835.67198364585056
977 28592.520007865590742 23867.091750925214001
977.5 28590.698288337069243 23870.654327526473935
978 28601.418876958781766 23877.469473706121789
978.5 28631.580698505924374 23903.273201889885968
979 28613.150733446404047 23887.790977980377647
979.5 28627.247252675446362 23903.584201443929487
980 28626.398003568952845 23905.783539839470905
980.5 28606.376109389013436 23891.925679057902016
981 28612.734756447036489 23897.642173227133753
981.5 28607.541473127432255 23894.325291837623809
982 28609.685398649566196 23894.127125031558535
982.5 28628.443762411865464 23916.033135821373435
983 28606.921792467732303 23898.298979154715198
983.5 28635.199534749950544 23925.608094719864312
984 28621.733862123204744 23924.560700234615069
984.5 28617.415527365297748 23916.745597332901525
985 28631.240834674852522 23923.875988575142401
985.5 28645.583629890719749 23939.102598597386532
986 28639.195669167162123 23934.097059641415399
986.5 28651.994888649856875 23946.32965185629655
987 28660.873572573022102 23957.516855107285664
987.5 28688.65163947563633 23980.881560606936546
988 28710.44375001287699 24001.99969557921213
988.5 28712.633001733946003 24006.511786288978328
989 28705.707749919165508 24005.966536958901997
989.5 28714.828550067722972 24013.669320637029159
990 28714.895736692975333 24014.347445526982483
990.5 28736.023827051187254 24034.302251432316552
991 28706.540709444147069 24014.031814285055589
991.5 28727.535348772507859 24027.059919172636
992 28736.36488233019918 24033.629024564233987
992.5 28786.668503633663931 24076.143779235615511
993 28749.391334083094989 24050.313011477941473
993.5 28750.022127411211841 24050.895585552108969
994 28783.625176518919034 24072.698017732294829
994.5 28764.545050420780171 24057.569080771729205
995 28754.648645711164136 24048.32051037335259
995.5 28747.28166268145651 24044.497725030247238
996 28788.496835732647014 24074.988427591059008
996.5 28818.435814773722086 24106.861335491597856
997 28801.90459277327318 24091.537384585470136
997.5 28835.26493179766112 24116.797907228228723
998 28843.36764204701467 24126.038609586466919
998.5 28862.391917862380069 24143.920908267158666
999 28821.578628626131831 24108.845094354910543
999.5 28845.061863464565249 24133.28216420625904
1000 28848.065975782366877 24133.385132431438251
1000 28848.065975782301393 24133.385132431543752
1000.5 28865.696829500611784 24148.926929889326857
1001 28876.560635019341134 24159.827282844697038
1001.5 28874.305469448558142 24163.265371640041849
1002 28847.551665326187504 24141.619300944483257
1002.5 28913.115495076570369 24185.354608960755286
1003 28923.167494136127061 24192.660512140995706
1003.5 28942.111655718323163 24215.37074985322397
1004 28888.778887604825286 24170.782686098587874
1004.5 28905.424889441226696 24180.272766341044189
1005 28939.188997643082985 24207.839666438503627
1005.5 28919.496510742053943 24191.929531832345674
1006 28910.787855622460484 24184.706578300781985
1006.5 28925.672349653315905 24199.864366869202058
1007 28915.825946111384837 24194.478887574634427
1007.5 28922.934656619589077 24198.268469119080692
1008 28942.636435760650784 24213.623854044926702
1008.5 28966.913929358754103 24241.141087586860522
1009 28964.949440977721679 24239.11984689437304
1009.5 28929.877935497308499 24215.040428060910926
1010 28941.177540442047757 24230.424300184233289
1010.5 28948.040702622121898 24240.786662567577878
1011 28988.717809640151245 24278.896385454310803
1011.5 29024.908459332811617 24308.457073729256081
1012 29019.541372377541848 24303.398528076220828
1012.5 29033.433932808657119 24316.084103314147796
1013 29023.587331387330778 24306.949664156902145
1013.5 29043.010776541028463 24324.657965909551422
1014 29060.910146446909494 24338.555740444604453
1014.5 29016.297148740792181 24303.149741496359638
1015 29075.763306268807355 24352.445783293933346
1015.5 29056.541895329013641 24338.133806946316327
1016 29081.781833374992857 24364.835422710180865
1016.5 29086.208428112684487 24373.731876386729709
1017 29107.88895090803635 24396.692560352184955
1017.5 29104.484429198178987 24391.898230192593473
1018 29116.068897241315426 24405.052637567030615
1018.5 29111.038523126528162 24410.07830340025248
1019 29133.532886838973354 24433.065703755590221
1019.5 29142.092767257745436 24442.088510307527031
1020 29146.45761409640545 24445.397202373096661
1020.5 29160.874931861468212 24456.016089112505142
1021 29136.360993365742615 24432.894397796138946
1021.5 29153.193610372847616 24450.713535192211566
1022 29164.419894602084241 24464.611604384168459
1022.5 29148.9371515453131 24456.931606527192343
1023 29181.282046211519628 24481.808826406311709
1023.5 29158.283340020188916 24458.503163204179145
1024 29222.183753415254614 24508.119056114141131
1024.5 29229.450556651230727 24516.264165410935675
1025 29186.056655612010218 24489.644844418289722
1025.5 29199.458142644565669 24503.649178862287954
1026 29237.688449565539486 24538.636178061682585
1026.5 29215.374547663406702 24520.875687732983351
1027 29234.600934758287622 24538.59610158439682
1027.5 29199.386261312130955 24510.894786936074524
1028 29220.306516076838307 24532.272829055931652
1028.5 29244.000166789472132 24557.377122199322912
1029 29286.73758379294668 24594.943831695905828
1029.5 29277.59227450481194 24592.505753667432145
1030 29267.7280878367892 24584.515414342597069
1030.5 29287.817405220477667 24600.53191023774707
1031 29309.297221964185155 24623.858562615652772
1031.5 29341.381016501771228 24651.588742503183312
1032 29347.121807831590559 24660.87763195833395
1032.5 29373.446399315176677 24682.373830566401011
1033 29360.340267099974881 24677.994408500529971
1033.5 29393.66882921843353 24705.264509963508317
1034 29400.665480554565875 24708.976431603645324
1034.5 29438.814484293234273 24743.720375188884645
1035 29413.722176279057749 24725.775114388397924
1035.5 29411.069618284051103 24730.065524000518053
1036 29453.172826529382291 24768.889683414348838
1036.5 29452.314404135919176 24766.800135498921009
1037 29496.117105077100859 24809.289991385849135
1037.5 29490.545818565107766 24807.702671440365521
1038 29505.090367877186509 24825.352401165164338
1038.5 29514.700209246031591 24835.88260314154104
1039 29490.774397296587267 24816.313060343571124
1039.5 29525.161208736353728 24842.95055412172951
1040 29489.816738314813847 24811.902983213854895
1040.5 29521.906361640900286 24842.599860300935688
1041 29546.880602884903055 24864.81466373002695
1041.5 29576.605632285332831 24895.272828398385172
1042 29616.253620600233262 24929.137747539647535
1042.5 29600.419863588591397 24917.95858789453996
1043 29592.096805164721445 24911.955895609691652
1043.5 29620.276358433951827 24936.25283113743717
1044 29595.706228439677943 24913.660995800801174
1044.5 29633.999763685471407 24951.120607044907956
1045 29605.692950753284094 24922.995779890850827
1045.5 29597.275587264382921 24919.891968283711321
1046 29629.470455155817035 24954.726151650615066
1046.5 29654.032115335328854 24977.798000670842157
1047 29674.081087825805298 24994.56947627149566
1047.5 29693.665410526522464 25015.346791068666789
1048 29707.450293700381735 25024.375890258444997
1048.5 29750.198915041215514 25061.562970739087177
1049 29733.486782955216768 25047.314112705276784
1049.5 29746.267225754811079 25056.37738763408197
1050 29806.274217232185038 25104.024715226118133
1050.5 29867.079423314538872 25149.360193521632027
1051 29828.00551927979177 25116.274123530380166
1051.5 29821.813153662707919 25110.41137305853772
1052 29866.294560462672962 25153.73696286674749
1052.5 29903.417100951668544 25188.50658199679674
1053 29921.563039302833204 25209.243244020897691
1053.5 29950.073335188932106 25230.99987638890525
1054 29967.42436916421866 25251.35342777308324
1054.5 29973.072772849041939 25260.57693053485491
1055 29984.617202624784113 25273.758573594808695
1055.5 29995.449444759855396 25286.155463906874502
1056 30034.390206695894449 25322.64755626630722
1056.5 30012.071440401432483 25304.684161419943848
1057 30047.420688813970628 25333.969967253997311
1057.5 30032.509969662143703 25323.001225753720064
1058 29999.070163719796255 25299.57772851068512
1058.5 30029.61286137802017 25331.301528144649637
1059 30047.261449378594989 25348.013869822632842
1059.5 30031.202093078190956 25335.904750909896393
1060 30016.248855339941656 25324.862952266812499
1060.5 30000.89224640547036 25312.878543227892806
1061 29986.877375887543167 25296.245159690475703
1061.5 30049.812816067162203 25345.577889434251119
1062 30072.073130555843818 25371.217877541257621
1062.5 30131.470734585273021 25420.392292046271905
1063 30157.474599659570231 25437.469383412535535
1063.5 30199.53955153217612 25466.930702154742903
1064 30234.171151931186614 25495.669095231147367
1064.5 30237.362823313029367 25494.02837121185803
1065 30241.584786985040409 25505.031138008616836
1065.5 30262.021530968981097 25522.03039016808907
1066 30270.460467224005697 25530.816169573547086
1066.5 30191.986293317633681 25467.394111705682008
1067 30250.563267753870605 25517.235665764997975
1067.5 30250.85671215997354 25515.215198539124685
1068 30257.08605398785221 25523.023291556051845
1068.5 30273.763320080051926 25538.060913103370694
1069 30276.422119646678766 25543.790040623141977
1069.5 30301.336230251876259 25561.410730987368879
1070 30325.16422446960496 25585.479723809061397
1070.5 30365.123267262541049 25620.243823828041059
1071 30335.917473124325625 25597.153114465982071
1071.5 30362.571660217541648 25618.382481057233235
1072 30357.252141236785974 25621.033852496850159
1072.5 30411.081076719012344 25671.534600386530656
1073 30416.979952149373275 25677.909951484121848
1073.5 30402.013258109054732 25663.561848213485064
1074 30360.292534522377537 25629.530287416997453
1074.5 30309.894521261103364 25591.716212102423015
1075 30308.466745466863358 25594.875742015043215
1075.5 30345.574463371074671 25628.785522458827472
1076 30321.611989856010041 25613.808968574052415
1076.5 30305.359078100784245 25604.343766366881027
1077 30322.292418613469636 25620.600009614048759
1077.5 30359.898869780256064 25655.45699576860352
1078 30344.340873364712024 25643.546416980108916
1078.5 30339.173355993509176 25638.082735885651346
1079 30350.102935654453177 25646.177453370793955
1079.5 30322.341864173595241 25632.731981568911579
1080 30281.332171252037369 25593.789841561083449
1080.5 30290.159863791748649 25599.485906066707685
1081 30292.1495881454357 25606.805520363916003
1081.5 30331.356498966157233 25631.474904833576147
1082 30319.766709143616026 25622.967599368017545
1082.5 30363.769534248731361 25662.31857006496648
1083 30358.868149464975431 25659.440927733303397
1083.5 30392.006130278470664 25690.159944696231832
1084 30359.188050760621991 25665.724301523539907
1084.5 30360.995865679684357 25674.939918416854198
1085 30365.694858347065747 25684.804389469973103
1085.5 30425.386161244950927 25735.980350614205236
1086 30443.776573237122648 25751.211607404766255
1086.5 30435.021857835574338 25744.945311582039722
1087 30441.528910335917317 25749.687819822418533
1087.5 30414.949794890268095 25729.203224345306808
1088 30411.016427681592177 25727.334384193985898
1088.5 30414.357024608976644 25727.349967709476914
1089 30389.717020838426834 25700.679177120779059
1089.5 30431.655873358744429 25735.31949874181737
1090 30392.087035839609598 25705.611775637065875
1090.5 30391.267380061741278 25711.746387736788165
1091 30461.721002440175653 25772.565188679986022
1091.5 30436.669356915379467 25745.952485771547799
1092 30493.780874167023285 25792.374784344137879
1092.5 30493.286920170183294 25792.921408258080191
1093 30482.701016412720492 25785.130369696111302
1093.5 30455.075965200776409 25766.379945668093569
1094 30446.697930594826175 25760.278088707083953
1094.5 30438.18921228032923 25757.640775824296725
1095 30416.14090357837631 25739.652953718494246
1095.5 30442.435424628678447 25762.690247876256763
1096 30406.601184801143972 25736.093452858051023
1096.5 30387.341747499318444 25727.061108567733754
1097 30351.843062457093765 25702.685592404253839
1097.5 30385.644250316854595 25729.966706125374913
1098 30369.870699765015161 25720.787996350052708
1098.5 30394.692049368852167 25748.159033162031847
1099 30364.0698532155875 25719.501147976134234
1099.5 30388.699185700832459 25745.594803237148881
1100 30408.871739745733066 25767.15294710087619
1100.5 30426.041855353836581 25789.570616198921925
1101 30449.262624479491933 25807.006940144154214
1101.5 30401.189635947488568 25764.392409014268196
1102 30427.522311835509754 25792.001976857725822
1102.5 30437.214526600557292 25803.548336506839405
1103 30470.655105662663118 25834.052782728333113
1103.5 30499.870530128100654 25864.058946313438355
1104 30474.530427343717747 25850.395986085793993
1104.5 30458.411823301423283 25835.468757144091796
1105 30450.774923862878495 25829.251603045435331
1105.5 30480.000536445262696 25855.658200054152985
1106 30501.16622993762212 25874.651462661979167
1106.5 30512.00764843408615 25886.843867547457194
1107 30516.49173474483905 25892.125985600989225
1107.5 30526.16113353282708 25908.35621977063056
1108 30493.077027624309267 25880.804878007798834
1108.5 30509.131331598520774 25894.037949887744617
1109 30512.752275529306644 25899.253774444896408
1109.5 30570.353408481067163 25950.168627207072859
1110 30575.598447295400547 25959.998408178849786
1110.5 30580.304359782374377 25966.636178712440596
1111 30586.296035226485401 25972.780735208889382
1111.5 30640.777032039932237 26015.562930850730481
1112 30597.103674687012244 25978.988469504722161
1112.5 30622.722446100149682 26003.127961978767416
1113 30611.381282622594881 25998.36085876375364
1113.5 30667.564948687770084 26044.002070455648209
1114 30673.667966961354978 26053.908484492425487
1114.5 30681.050757820343279 26064.621015101911325
1115 30700.391099408163427 26081.00471882927377
1115.5 30674.10522317809955 26069.737191965559759
1116 30672.947519051078416 26070.098953977721976
1116.5 30672.010068602932733 26063.463108988944441
1117 30707.797563416323101 26091.102656696912163
1117.5 30729.064749705357826 26115.990693156367342
1118 30780.720271855687315 26158.745528586681758
1118.5 30783.727964312940458 26164.90895082424322
1119 30793.286634031093854 26175.624399728189019
1119.5 30809.690671487544023 26191.628117477725027
1120 30793.339854595898942 26176.601519096162519
1120.5 30814.217139624692209 26200.777396122564824
1121 30774.691347403011605 26171.297922848581948
1121.5 30787.097825079137692 26179.808525418389763
1122 30771.240762678884494 26170.949854950500594
1122.5 30801.042228401107423 26200.599282743958611
1123 30773.723914524936845 26180.627116912026395
1123.5 30793.177653918100987 26192.925759902689606
1124 30787.864132154969411 26193.491939345047285
1124.5 30798.256333202905807 26202.416527556513756
1125 30835.867372325672477 26237.248108479347138
1125.5 30829.959165303476766 26235.925853284981713
1126 30868.086360747012804 26271.217081313250674
1126.5 30882.385181216017372 26286.911421202818019
1127 30887.887426066634362 26295.648149188622483
1127.5 30860.330670057534007 26273.595927315262088
1128 30883.538400958179409 26300.071403647165425
1128.5 30833.652900820750801 26258.89212151751417
1129 30870.52701693466588 26292.737119352714217
1129.5 30829.110854393282352 26259.755558493714489
1130 30853.8314538449049 26282.612074537239096
1130.5 30851.312028162745264 26281.800752426319377
1131 30892.313079114141146 26320.102352497575339
1131.5 30918.693624221839855 26345.106779585028562
1132 30936.10959575367815 26362.947840562963393
1132.5 30894.142540281205584 26332.502902842548792
1133 30906.026683814267017 26347.983359810012189
1133.5 30978.815747394044593 26407.901344950900238
1134 30980.956517197995709 26416.298965037702146
1134.5 31008.892016098168824 26440.924460755537439
1135 30994.778360620628519 26430.571072792281484
1135.5 31031.380828300305438 26463.674391520100471
1136 31052.521614563294861 26482.769926889835915
1136.5 31053.659196300439362 26487.54622615018161
1137 31084.307380466987524 26515.879539588269836
1137.5 31116.232327923491539 26540.893934541632916
1138 31106.639629420693382 26536.041549672092515
1138.5 31076.411450793319091 26516.29880254872478
1139 31121.749761386992759 26564.663575359871174
1139.5 31151.479227753825398 26594.442272476648213
1140 31179.320947044136119 26619.417422408259881
1140.5 31162.705292953483877 26601.577861406047305
1141 31222.808537355525914 26653.577589813907252
1141.5 31250.491269848949742 26682.451119460914924
1142 31285.066243164765183 26714.868318195909524
1142.5 31265.190968939521554 26703.378261226665927
1143 31285.853022257804696 26728.443564916895411
1143.5 31269.190017017554055 26716.644962015936471
1144 31289.62933453221558 26736.402489198644616
1144.5 31300.579192201708793 26748.987883185152896
1145 31346.916085089524131 26786.973071465330577
1145.5 31301.606008346094313 26755.674499202545121
1146 31273.062367773258302 26739.628864144946419
1146.5 31258.632058145794872 26731.633633256784378
1147 31286.791053014450881 26758.072819487213565
1147.5 31313.404741283004114 26783.338519669785455
1148 31340.519869568644935 26813.206716993965529
1148.5 31327.653785976475774 26807.046221002568927
1149 31350.892818394466303 26832.680561872060935
1149.5 31313.429176290290343 26807.08781114390149
1150 31294.079261209866672 26790.034817888907128
1150.5 31273.82826564975403 26781.212565411020478
1151 31223.224342817327852 26745.04166808212176
1151.5 31247.582682854066661 26774.256795089968364
1152 31291.762440763894119 26811.319965070339094
1152.5 31296.856784637067904 26821.217832952541357
1153 31267.749789447778312 26796.097144969182409
1153.5 31281.173621683032252 26811.291470756401395
1154 31280.478708671726054 26810.238241310358717
1154.5 31264.631120924776042 26802.972872836104216
1155 31238.976666881742858 26784.537442322573042
1155.5 31239.76102191951577 26793.322067685126967
1156 31196.900670868850284 26759.035289011229906
1156.5 31228.994170396494155 26788.08760556710331
1157 31268.232964162856661 26823.400354725978104
1157.5 31251.613594878799631 26810.00663038950006
1158 31294.35792683688851 26855.011905133600521
1158.5 31266.983172814099817 26833.725661890002812
1159 31284.575544147628534 26850.921670083524077
1159.5 31287.540778166472592 26857.341161580654443
1160 31261.739986529686576 26840.19283594292574
1160.5 31308.9042649665098 26882.083995062374015
1161 31342.565979569717456 26917.494708395010093
1161.5 31350.404350676595641 26932.645121986668528
1162 31340.609885261201271 26928.423767073647468
1162.5 31331.461250226824632 26926.840344584790728
1163 31357.822884953962784 26949.697678189266298
1163.5 31343.53684281722235 26941.048008863610448
1164 31371.952877329604235 26970.552815807899606
1164.5 31343.284898254150903 26953.444340393576567
1165 31333.434060670417239 26952.702599330041267
1165.5 31378.043951613803074 26997.921740197583858
1166 31349.396093136121635 26973.824257274940464
1166.5 31351.792230141069012 26979.894508144167048
1167 31375.649407869124843 26999.059162888795981
1167.5 31406.940698200553015 27025.978828168117616
1168 31417.51955927723975 27036.659676485734963
1168.5 31421.209822665863612 27042.471999961329857
1169 31461.049516099119501 27084.447236018946569
1169.5 31422.20004317756684 27050.985028508261166
1170 31372.958840148363379 27016.73277281947594
1170.5 31402.708175399595348 27044.033363737333275
1171 31379.028226152753632 27031.285952174617705
1171.5 31385.525582313901396 27036.016879130649613
1172 31381.255420017601864 27032.553148283626797
1172.5 31319.84941618544326 26984.304930734568188
1173 31346.507480378284527 27004.756688163008221
1173.5 31335.33824988267952 26998.043454000533529
1174 31328.855784447747283 26999.444520023589575
1174.5 31377.3040565797819 27045.551594812008261
1175 31398.561412512393872 27066.44375380900965
1175.5 31427.096631257685658 27094.291002944308275
1176 31390.500140357311466 27057.415974292176543
1176.5 31380.513829670391715 27053.523157250445365
1177 31356.05142360829268 27037.606560285468731
1177.5 31361.185682016242936 27054.480302979143744
1178 31388.714483048748662 27078.785889972517907
1178.5 31385.088927103639435 27075.591378645054647
1179 31351.041604740526964 27049.582122904845164
1179.5 31365.914952119121153 27063.155777820116782
1180 31332.830695505574113 27036.400485107056738
1180.5 31348.569636979758798 27061.061936748592416
1181 31339.38676049807691 27056.746382583340164
1181.5 31353.836189097299211 27070.578440759862133
1182 31362.217226663360634 27080.138861936262401
1182.5 31377.16311627939649 27097.910651606114698
1183 31407.688370457490237 27122.379047964019264
1183.5 31372.651021820638562 27092.118396483008837
1184 31412.930238720648049 27131.310853818700707
1184.5 31423.005039986826887 27141.690591410369962
1185 31447.16076386054192 27171.073127412892063
1185.5 31412.290467666596669 27151.745055292933102
1186 31393.853294366959744 27135.926505512958101
1186.5 31362.908683346606267 27112.475732685579715
1187 31383.333554510169051 27134.79185555012009
1187.5 31417.117811330157565 27168.222029561740783
1188 31423.977055282939546 27175.684431254449009
1188.5 31443.274222774150985 27193.656107856462768
1189 31406.98400981593295 27163.381028325758962
1189.5 31452.986971654689114 27206.258618941930763
1190 31437.452834350653575 27198.018100824374415
1190.5 31451.724315467708948 27216.731586328962294
1191 31443.667860874102189 27213.053161061030551
1191.5 31443.895574495149049 27217.507769018346153
1192 31441.839303665106854 27218.957051504759875
1192.5 31423.432677909248014 27206.604803515390813
1193 31435.855967329025589 27225.603270308249193
1193.5 31430.285500944453815 27229.617586243475671
1194 31378.725564539159677 27187.915297074378032
1194.5 31423.082465070394392 27232.335206815518177
1195 31394.475359673811909 27208.907084072736325
1195.5 31423.53346158408749 27237.230427217640681
1196 31398.821260346510826 27220.365474195965362
1196.5 31439.045850177906686 27259.038978631921054
1197 31417.831488509524206 27241.736317972397956
1197.5 31446.668258081557724 27270.554612263054878
1198 31465.931644389838766 27293.194659992532252
1198.5 31461.363958207362884 27292.065626759504084
1199 31465.420672639404074 27296.963272559351026
1199.5 31499.910980928281788 27325.895624463646527
1200 31543.959544884924981 27368.6775523715296
1200.5 31559.599804826299078 27384.634654200741352
1201 31555.335407176189619 27382.709634504193673
1201.5 31560.447470985040127 27387.306237628854433
1202 31593.18453191723529 27417.168152047190233
1202.5 31640.710399080722709 27463.121061651985656
1203 31631.466822281912755 27466.331999437530612
1203.5 31602.40011031382528 27449.546990569509944
1204 31634.748328206118458 27484.877895730925957
1204.5 31660.000601524508966 27519.147298032883555
1205 31656.442319204295927 27520.638128626207617
1205.5 31683.378337794070831 27554.211815439331986
1206 31686.209079045267572 27558.844491925759939
1206.5 31720.982618237983843 27598.702772188378731
1207 31729.569218246426317 27613.183238479086867
1207.5 31748.853055575826147 27635.476635909017205
1208 31745.423599375324557 27636.705542709623842
1208.5 31762.475271888208226 27655.877445799887937
1209 31744.701289457050734 27648.154684260996873
1209.5 31739.650608684834879 27653.261786820537964
1210 31732.205413225299708 27650.874220810947008
1210.5 31779.92058822288891 27695.563403450829355
1211 31784.273169177762611 27706.634080176754651
1211.5 31828.603952721932728 27753.45273279976027
1212 31795.091968299559085 27737.757737197305687
1212.5 31799.544809065071604 27742.243969697698049
1213 31800.247627750522952 27744.592080543330667
1213.5 31773.309758366045571 27724.287871543678193
1214 31788.818494348903187 27737.116067252605717
1214.5 31791.128629501035903 27741.919121767507022
1215 31763.376187746449432 27731.316386787526426
1215.5 31768.407602758627036 27739.055531694586534
1216 31755.029450421916408 27722.868809279498237
1216.5 31721.628592268938519 27692.627098753509927
1217 31745.391942569480307 27714.306161466200138
1217.5 31766.521973703362164 27733.82050630885351
1218 31778.176922292677773 27745.358302972905221
1218.5 31738.633455913932266 27722.914421007651981
1219 31734.19080157085773 27723.249497297132621
1219.5 31771.064959139097482 27758.67792654994264
1220 31785.434537327510043 27773.990304145070695
1220.5 31773.543298736745783 27767.547520168438496
1221 31796.305044861976057 27787.511137933877762
1221.5 31831.247849921826855 27819.032706936221075
1222 31782.943365528390132 27781.317172826984461
1222.5 31818.123180760336254 27810.176667421506863
1223 31788.275498353112198 27790.330191523222311
1223.5 31776.300726530331303 27785.792747680374305
1224 31797.024435455710773 27809.961226008799713
1224.5 31778.598190575492481 27801.99473827093243
1225 31771.952482822882303 27795.2070916781704
1225.5 31794.043815364490001 27822.1995965436181
1226 31778.478888573197764 27814.047339349603135
1226.5 31784.33625228837991 27827.072405403552693
1227 31785.942001189530856 27832.058233443520294
1227.5 31799.589130644897523 27849.36920379978983
1228 31778.075058644073579 27834.710889845897327
1228.5 31806.108969588927721 27867.314240495805279
1229 31783.927719766674272 27851.250814640381577
1229.5 31752.678060246038513 27825.613197850379947
1230 31756.47938799622716 27841.17843106503642
1230.5 31799.18533120792199 27882.592745107402152
1231 31761.284751496568788 27853.281754009643919
1231.5 31792.62925501915015 27882.257215385372547
1232 31796.1899553234216 27892.785916798180551
1232.5 31806.103635421815852 27907.054210408190556
1233 31815.916930668205168 27921.756629225168581
1233.5 31854.516961568209808 27963.323180399656849
1234 31863.269276049493783 27973.589278404888319
1234.5 31844.599992199335247 27959.262206934759888
1235 31876.219733165835351 27992.286052738683793
1235.5 31810.587277596394415 27939.324070045095141
1236 31808.011801710235886 27941.234443408862717
1236.5 31793.432831453028484 27931.195672879730409
1237 31777.350508501531294 27919.953511775413062
1237.5 31807.227283833282854 27944.698039424769377
1238 31812.536639548517996 27955.461338328084821
1238.5 31818.315030606478103 27961.264335956424475
1239 31844.247904909727367 27992.061358782411844
1239.5 31859.09523275648462 28005.52243583982272
1240 31883.236241952428827 28028.435966682096478
1240.5 31873.393352457693254 28019.481068496243097
1241 31913.241633975452714 28053.969818362485967
1241.5 31930.828521474049921 28071.625205465355975
1242 31950.214900200153352 28093.999614295360516
1242.5 31943.470270217130746 28087.025173994854413
1243 31949.497279854233057 28096.213031382187182
1243.5 31989.47027522251301 28133.838160031387815
1244 31940.401841412684007 28099.590124619640847
1244.5 31939.953552526207204 28103.316403056280251
1245 31959.284032812978694 28127.863329616448027
1245.5 31921.31089115492432 28099.523847138450947
1246 31968.125772426486947 28144.069000200845039
1246.5 31940.848436258460424 28122.572341472106928
1247 31933.93520001836805 28120.913785502194514
1247.5 31934.319440451530681 28127.839066177562927
1248 31962.465208682337106 28155.123096110830375
1248.5 31998.652999429850752 28191.935760162996303
1249 31981.842171358399355 28182.943814658803603
1249.5 32026.425695202487987 28224.204099107166257
1250 32004.238661582578061 28204.801203630224336
1250.5 32002.140961473083735 28206.539692594757071
1251 31976.503589912263124 28191.16411637823694
1251.5 32051.203100471062498 28256.300535112019134
1252 31982.232407484898431 28201.672802520239202
1252.5 31978.710349432367366 28200.630812052528199
1253 31993.679553806523472 28214.626944965810253
1253.5 31964.549307968605717 28201.101783917449211
1254 31942.8708343377657 28191.718000839686283
1254.5 31904.298166010463319 28166.43991410887611
1255 31902.257160865119658 28172.875684233044012
1255.5 31918.895699343047454 28194.157764943462098
1256 31874.754438762909558 28165.705498711449764
1256.5 31890.094470898362488 28183.784516113566497
1257 31879.642516710900964 28171.787083151619299
1257.5 31884.376029891602229 28185.87354718615461
1258 31903.228725936234696 28203.989709659577784
1258.5 31916.670790965912602 28217.465610160539654
1259 31931.255325430392986 28240.16972624891423
1259.5 31942.231069088000368 28258.924026903816412
1260 31913.900506710448099 28231.892901473605889
1260.5 31935.084593871779362 28258.857289474934078
1261 31938.055858672130853 28263.249625107833708
1261.5 31941.264214458002243 28268.84010688894341
1262 31955.468445301601605 28285.790986474010424
1262.5 31977.481634517800558 28311.902964730492386
1263 31978.963512876591267 28315.354639904766373
1263.5 31981.758395953624131 28318.451421478410339
