# time(ps) MSD_C MSD_Si
30 574.05247092478009563 437.02018134581174991
30.5 587.21115750242108788 447.60503284417166014
31 601.0523782596555975 457.49202044289421565
31.5 614.35359607487873745 467.00516741698862688
32 627.06116397430616871 476.462713574018494
32.5 640.54638100517456678 487.09891744593284102
33 654.03884441775028336 497.33525563600102259
33.5 667.49391301934122112 507.17417452571118019
34 679.54287088313628828 517.15471859248066266
34.5 692.67679412177096765 527.53365771547191798
35 705.95966810864410945 536.35390491935731916
35.5 719.61268597334787955 547.23151212356435735
36 732.70526681235685373 557.46906598366797425
36.5 745.71876123579932027 568.00830567345576583
37 758.05281342777459486 576.67965304064728116
37.5 772.44733116789370797 586.68759337222729755
38 787.31918105404417929 597.56301995572812302
38.5 800.4337788425468716 607.05032829711331033
39 813.43012953566574197 617.51677936627004328
39.5 826.06990014364350827 628.07474765692847996
40 839.32364872158007074 638.96894635993555767
40.5 852.78142113050171247 649.85555811335052567
41 865.8662137213754022 658.97537640960001681
41.5 878.85375005290131867 669.66467387320471971
42 892.3759038607245202 679.70017449870556447
42.5 904.85127984114467381 688.58314040480900076
43 919.34282584938887339 699.3577768050809027
43.5 933.7301209903457675 708.97206709668637359
44 948.74107828312105539 719.97102301180802897
44.5 961.46362502743897949 729.57793507543635769
45 974.21780386179511879 739.77250891730034255
45.5 986.5722849937335468 748.84774209528325173
46 1000.4866218593256235 759.92239630462279365
46.5 1014.1473862254288179 770.85585910687382238
47 1027.6178239643325014 783.21480707037244429
47.5 1040.591869451571938 793.84365114318472934
48 1054.2505955011565675 804.6360137059259614
48.5 1068.5618315467020238 815.12997472629058393
49 1082.5762312193962771 825.63975647912036493
49.5 1098.1612816581236984 836.57245048892673367
50 1109.9139027494175025 847.15866154528407606
50.5 1122.2705734544831557 857.48411702456451167
51 1135.9141769835887317 867.79705961701540673
51.5 1150.0598137803422105 879.40058722955279791
52 1164.7335721754448059 890.49806172582339059
52.5 1176.7073242329452114 899.86133492549458879
53 1193.4043854509527591 911.28365448570650642
53.5 1205.6342844308371696 920.70677434721505961
54 1218.3756172545799927 931.1270197520665306
54.5 1232.4709323185400081 942.45185169764647526
55 1246.2307702553262061 953.10578195572759341
55.5 1259.0593388426987076 962.12261446794946096
56 1271.3552891702320267 971.95204008212147073
56.5 1286.5948004391864288 982.84488739478251773
57 1299.7357828089593568 993.81319703021517853
57.5 1311.8193080657622431 1002.475557578543885
58 1323.4827835582991611 1012.8101676196087055
58.5 1337.6939641575156656 1023.7190714050949509
59 1350.8927603831800752 1033.9375944667624481
59.5 1363.866646692276845 1044.0879750636208882
60 1377.0703639190228387 1054.7945798242310502
60.5 1390.9671467712432786 1065.9261730717776118
61 1404.6713724812277633 1076.439106016200185
61.5 1420.3279982103101702 1087.4812776910362118
62 1433.5942084398272982 1097.4532745928172517
62.5 1445.3205008243912744 1108.4669394121297046
63 1459.8058352625837415 1119.0763736032317865
63.5 1472.2414786088722849 1128.7807522366965713
64 1487.0349821715503822 1140.1709373660328311
64.5 1499.1105386570784503 1149.8550721712363156
65 1511.2060741063530713 1160.0681870483865623
65.5 1527.1191570739852068 1171.6425606715342838
66 1541.5084864803504843 1180.0396090696633564
66.5 1555.2882164517845922 1191.8501365353631627
67 1567.2162914750790605 1202.0764262837762999
67.5 1582.2448204164493291 1212.0980992941147178
68 1596.5026340090169015 1223.3865415623192803
68.5 1610.9659980941378308 1234.8074820651954724
69 1621.8731060895365772 1242.4153614608692351
69.5 1636.0704703615786002 1254.1890326195821217
70 1650.4197868732444476 1265.7690954813749613
70.5 1663.037746064219391 1275.9130733421538935
71 1677.3706398886786246 1287.3238917205087546
71.5 1691.3010845882340618 1298.2877635060515331
72 1705.5180652566275512 1309.2988848704292195
72.5 1718.8277342255482836 1318.7674562738955046
73 1733.5170231121767301 1328.4340739161129932
73.5 1745.713122268228517 1338.8294058999829304
74 1761.6442264141578562 1350.2623424750388494
74.5 1776.2699049815707895 1360.6368149487218489
75 1794.5055012529442138 1374.0284105398184238
75.5 1805.8651170418092988 1383.1381437983743581
76 1822.544951967746556 1395.9111746709527324
76.5 1835.8985596019690547 1408.0265643486911813
77 1848.1838751157642946 1419.3195685929688352
77.5 1863.9017349192736219 1433.2162315929679153
78 1877.8124959308643156 1446.1674044272679112
78.5 1890.1894902905537492 1456.6446995353649072
79 1903.3803609662454619 1466.8784328821668623
79.5 1915.4890169231575783 1475.8175090777979221
80 1927.9576018017817205 1487.6039345898136617
80.5 1939.4475496339732672 1498.4896837453704848
81 1950.239387955320808 1506.5320965666467146
81.5 1963.0379678349368078 1517.6092812975796278
82 1977.2782538809792641 1527.7744093790704483
82.5 1990.906633517897717 1539.2693454602524525
83 2004.7529269879396452 1549.9865136430919392
83.5 2019.0938113552263076 1559.437378611752365
84 2032.2528735054454501 1571.3016660123180372
84.5 2047.5847890823911257 1582.8585840492810348
85 2062.0638222902143752 1595.1623171374460526
85.5 2077.8049967559909419 1607.7476867050036162
86 2092.0792634512049517 1618.3440478101872486
86.5 2102.4862595248278012 1627.0049246502758251
87 2116.2021884545015382 1636.080754961364164
87.5 2127.1368870553596935 1643.9922744428495207
88 2140.2129959348731063 1653.512011935526516
88.5 2151.7418023533168707 1661.1961483100922123
89 2165.5658601172349336 1672.2659138660355893
89.5 2180.7147318831971461 1681.0689282419732535
90 2197.378280850095507 1691.8088416305351984
90.5 2208.5983164766603295 1700.7717257765373233
91 2225.6338847767069637 1713.1287068776580327
91.5 2238.0260400079419014 1721.7986037662044509
92 2252.0368087492770428 1732.0913048087388688
92.5 2262.8979726336865497 1739.436308200560461
93 2277.7448728494682655 1749.4955035400398629
93.5 2288.3568800195007498 1757.7865023429089888
94 2300.0161447614509598 1766.0649728780233545
94.5 2314.5413413985352236 1775.3913583309042679
95 2328.5182021088171496 1787.0106447991208825
95.5 2346.5857020471808028 1799.4976181253282448
96 2361.551662794711774 1809.2843642499735779
96.5 2371.248600936783987 1815.1019698695270108
97 2387.1847811285274474 1825.7116864241743315
97.5 2397.0090565137907106 1834.4335341269704713
98 2408.1503464512966275 1844.3147540065622252
98.5 2423.0079607363295509 1854.5674094051162228
99 2430.2149516758963728 1860.9028393512815001
99.5 2445.8957607814936637 1872.8427491393219952
100 2457.6732805692913644 1882.2338121210548252
100.5 2468.1871781842164637 1891.6821173516036652
101 2482.4637068007605194 1902.1459356709096937
101.5 2498.8610266173609489 1912.3685109914722489
102 2512.3489975474012681 1923.3875469136980882
102.5 2524.3838026481435008 1934.1108950466434635
103 2539.4374300566414604 1945.1528736368768477
103.5 2550.6983954735669613 1957.0803701279155575
104 2561.9251673260282587 1968.3795628684370058
104.5 2579.2977725807863862 1980.3795555753297322
105 2590.5762346175870334 1988.7598225071392335
105.5 2605.3804317976541824 1999.7745329772599234
106 2622.2670283711790944 2010.3232606073563602
106.5 2633.9857037041101648 2017.8902955758812823
107 2648.5027609161802502 2027.5148746924028273
107.5 2659.9559391980892542 2034.5445804212047278
108 2675.6559752650550763 2046.7106847899397053
108.5 2686.8839084798614749 2057.7515687070481363
109 2701.9757720916441031 2068.3749127355622477
109.5 2714.2677083257444792 2079.610857855157974
110 2731.9233153153750209 2093.1308472862810959
110.5 2745.9690995960731925 2102.3923955293362269
111 2757.4173739777070296 2111.1547727221550304
111.5 2774.0355306973187908 2122.4693576061663407
112 2792.8137033276807415 2134.7055503573401438
112.5 2802.3735647564308238 2142.4050581182859787
113 2812.8630041288547545 2150.9827659891170697
113.5 2828.59275225193187 2163.1241456368584295
114 2841.3366289194109413 2172.8833574592222249
114.5 2853.1424151085971062 2181.5388734352350184
115 2864.5601423065554627 2189.0867501915222419
115.5 2879.865181819594909 2198.5624902621439105
116 2892.8778634493787649 2208.624373072925664
116.5 2904.2620675403795758 2217.7239357656208085
117 2921.3308405258512721 2229.8240660234614552
117.5 2929.0836893489404247 2238.3531209007574034
118 2940.5886524364786965 2247.4747805008501018
118.5 2958.937776747614862 2261.7268736293826805
119 2970.7182743249172745 2270.0250823533378934
119.5 2987.2015753475097881 2282.8755696980174434
120 3000.6357814890748159 2292.5272848009658446
120.5 3013.7093276675495872 2304.2774113441928421
121 3025.8453711541242228 2313.4785765585984336
121.5 3040.6786562944989782 2324.9724149370849773
122 3047.0505736390255151 2330.6020953356292011
122.5 3066.7090037417183339 2341.1982344235498203
123 3075.9380399333435889 2349.814354530030414
123.5 3092.1651287793793017 2364.4659946978877088
124 3100.5284430017654813 2372.3703168147621909
124.5 3118.4620637292659922 2384.5445559687022978
125 3132.8687911379943216 2394.2152878568335836
125.5 3145.1742862867654367 2403.9678598963832883
126 3158.8092055287602307 2413.6026898584832452
126.5 3172.8484828754385489 2425.6476945328681722
127 3191.5747670661767188 2436.5128217562273676
127.5 3204.9534272093196705 2448.2982936512566994
128 3219.2868401424166223 2457.6218944093643586
128.5 3237.167923382567551 2474.3051721153569815
129 3249.5283823025788479 2482.5198349834736291
129.5 3263.7226366712466188 2493.1799758808906518
130 3282.3277622746113593 2504.2060618851851359
130.5 3293.3209117425726618 2510.9441282211469115
131 3309.9443516115275088 2522.3225872812486159
131.5 3322.4376495328847341 2533.7781406763901941
132 3339.5841260636152583 2546.7780260711865594
132.5 3355.2714861805866349 2557.2260963188582537
133 3369.2736447228303405 2565.1893326990129935
133.5 3383.93744843620334 2575.7572167434923358
134 3398.5161558909999258 2586.7553918688718113
134.5 3406.3096490120260569 2591.6741422562422485
135 3423.1411969176115235 2603.6016267565464659
135.5 3436.0330050031575411 2614.5665830182092577
136 3447.7348639216202173 2623.3749839411730136
136.5 3458.9422907153148117 2635.6825342091938182
137 3471.0159930531235659 2644.4862891662260154
137.5 3483.5016195853581848 2651.9322294648391107
138 3497.5530596688245168 2662.0836863546742279
138.5 3511.9618978655234969 2673.1643516930530495
139 3522.0419141708375719 2682.7271399806268164
139.5 3535.5473566893297175 2693.2056004818696238
140 3551.6522989488707935 2703.3726601582629883
140.5 3568.340963740305142 2716.5260720552837483
141 3579.837945845512877 2728.8101800463537074
141.5 3594.0232606754893823 2740.6737965175643694
142 3611.153624984457565 2753.3387471960436415
142.5 3620.1170468308559975 2763.4104174950625747
143 3638.4576259245732217 2775.6285656880436363
143.5 3654.5858222478309472 2789.117161442462475
144 3666.2635546601686656 2799.1684487353409168
144.5 3681.3830484721547691 2811.6986815276491143
145 3694.1316814719784816 2819.7774711165952795
145.5 3705.2293972358529572 2828.2739190205129489
146 3719.7851457677738836 2837.6059331437968467
146.5 3733.0039010871005303 2846.3224492171825659
147 3743.2579816073730399 2855.4423125463545148
147.5 3758.7961249086110911 2867.1943849995518576
148 3771.0257190124566478 2875.8569424236729901
148.5 3788.7370891641367052 2889.0556265032996635
149 3801.3967957962177024 2897.1103947357760262
149.5 3819.1607991412688534 2910.0554067736670731
150 3835.449012571377807 2924.3257908178379694
150.5 3848.290404731723811 2934.2176170080538213
151 3864.9444762703928973 2947.6907801472070787
151.5 3877.6668705133738513 2955.9979192364608025
152 3890.2127851300824659 2964.7421152021311173
152.5 3910.5313292016685409 2979.2526787306114784
153 3920.7589602382263365 2985.1382124940205358
153.5 3936.0875951066036578 2997.2353122964764225
154 3945.3236173002392206 3004.8935818314630524
154.5 3959.1580999205793887 3016.0705522354937784
155 3972.2684600596767268 3026.2302240329163396
155.5 3985.560817586954272 3034.6951206540516068
156 3997.9728765517302236 3043.8874041413346276
156.5 4007.0253598989997954 3052.3475419884734947
157 4021.2201295949803352 3063.8977102502049092
157.5 4037.9379413377055243 3076.1978930672808019
158 4050.3027862133676535 3084.3743343355849902
158.5 4067.8477618648344105 3099.1447276218418665
159 4081.567794262858115 3111.1916258206078965
159.5 4097.5623961565197533 3122.4892322169234831
160 4111.259540079121507 3131.94811688350228
160.5 4128.3545330150973314 3145.0536768686606592
161 4135.8284400718439429 3152.1033376987434167
161.5 4151.6520936573333529 3162.3945939190657555
162 4162.9877719095338762 3168.9216322253159888
162.5 4182.4828681634890017 3181.0655001123241163
163 4191.5159525858207417 3187.6106911805950404
163.5 4205.8807928024707508 3199.3377715515898672
164 4220.0268970739416545 3207.8425952947109181
164.5 4237.655902091736607 3223.4408178561243403
165 4249.1533776359410695 3232.9765866931529672
165.5 4261.8318259350717199 3243.4374589406552332
166 4271.5780009659083589 3249.6520860731334324
166.5 4288.9567776620451696 3264.113065516655297
167 4307.1315439213276477 3279.4345256865258307
167.5 4321.1488035803167804 3290.6315106799361274
168 4332.0869693473068764 3298.2696201985081643
168.5 4339.3864351198471923 3305.0650968920317609
169 4351.2936332137787758 3312.5536565543302459
169.5 4357.8435156177174576 3318.5820389400278145
170 4367.6738938061735098 3325.0565626842162601
170.5 4377.0648680437516305 3333.7016095240087452
171 4393.3833989448276043 3343.5845650367091366
171.5 4401.6673339934068281 3348.8994266674444589
172 4414.3438197635805409 3357.2756855932470899
172.5 4429.2967909332874115 3366.4064873743291173
173 4440.8276151902673519 3375.8739962516424384
173.5 4453.2620918217489816 3386.164858742350134
174 4464.9265309646470996 3398.1856010644314665
174.5 4478.478239039739492 3412.4688436250885388
175 4491.7635540116652919 3423.3225740736820626
175.5 4505.6728639928178382 3432.751623598831884
176 4515.9377571052746134 3440.9106917448775675
176.5 4532.8512699741859251 3453.31004102093857
177 4545.3795641603719559 3459.9794005068511069
177.5 4560.5938456042058533 3471.7246946300738273
178 4572.9172000490407299 3480.9885650822338903
178.5 4583.938902664057423 3489.529062141560189
179 4601.0331911577532082 3499.4875609334217188
179.5 4612.5809240085372949 3507.9887253634306035
180 4624.8869781341345515 3517.2998692710884825
180.5 4634.16383634257636 3526.1605309994774871
181 4646.4866837333020158 3537.202122343483552
181.5 4656.5924393337481888 3544.6621250550551849
182 4669.7567207378651801 3554.2693157126136612
182.5 4681.7035024620799959 3563.9865335804993265
183 4702.6371665488286453 3578.725994613437706
183.5 4712.1355216189704151 3585.6099844922568991
184 4730.000192267573766 3599.9829289783460808
184.5 4741.0582868604951727 3610.3095613305868028
185 4757.3444342567272543 3623.5831469119711983
185.5 4771.3001011888700305 3633.1176120751979397
186 4774.1200080955331941 3637.2020580515122674
186.5 4789.2543965739632768 3649.8438485394704003
187 4802.8399616947690447 3661.4767392173175722
187.5 4811.3863076565994561 3668.1555798371496167
188 4834.476725325445841 3683.9663696037214322
188.5 4848.2055270557048061 3693.2923674922467399
189 4866.6867734067700439 3707.8523008653278339
189.5 4881.7948614902734334 3719.6915769960091893
190 4894.9984218013114514 3730.1490116236127506
190.5 4912.3018207244022051 3742.3093192876594912
191 4927.485893654929896 3752.3885585780508336
191.5 4941.3243846920040596 3764.0095572522286602
192 4949.1887806657887268 3768.8994422750997728
192.5 4967.021784861704873 3780.954441436263096
193 4975.0822843469513828 3786.5478292418988531
193.5 4989.4885110376544617 3798.5156471646587306
194 5008.3636346355770002 3811.1753015956828676
194.5 5019.6187649977418914 3820.9524747826326347
195 5036.7945156236173716 3832.0927599844571887
195.5 5057.4496784615867 3846.0960251080532544
196 5075.502936394605058 3858.6788848474502629
196.5 5094.1286630103750213 3873.7778322783851763
197 5104.6183122739903411 3882.5018171984629589
197.5 5125.7271469991646882 3898.3793235904067842
198 5141.0392237647038201 3908.380908448093578
198.5 5157.6690270841299935 3920.2982675771900176
199 5177.9533626536795055 3936.1854650531099651
199.5 5188.7021680466050384 3947.1152399775760387
200 5203.6266121714324981 3958.7934008081588217
200.5 5225.6118017030612464 3974.284876219736816
201 5248.4293591101977654 3990.7473960179995629
201.5 5260.8145583611703842 3998.5782430532426588
202 5277.2152099017821456 4009.6650903928320986
202.5 5301.0078778636761854 4025.0660706370658772
203 5311.2432642436697279 4031.5389656394218036
203.5 5332.4422414465898328 4048.1704250321254221
204 5348.492032246143026 4062.7038052113680351
204.5 5362.9872169645723261 4071.9132357414696344
205 5386.6591430659282196 4088.8465113387492238
205.5 5393.200106381185833 4093.1287172866741457
206 5410.4289174253681267 4105.7016874587670827
206.5 5420.8494649933782057 4111.5142056282093108
207 5433.619048094495156 4123.8764596585515392
207.5 5454.7202198824215884 4138.7479370566989019
208 5471.3998248815087209 4148.8333579937334434
208.5 5492.9300084221840734 4167.5636951484002566
209 5502.1906672820750828 4172.4632699597241299
209.5 5506.9177943431632229 4177.291759003180232
210 5516.5805141436730992 4186.4436289299528653
210.5 5529.8431865937873226 4197.9476831826132184
211 5551.5559019051042924 4213.1183546608499455
211.5 5572.5384907872330587 4226.959463310207866
212 5598.4102530079462667 4244.0345833138089802
212.5 5612.7576352045889507 4253.6995741395121513
213 5636.5308867811727396 4271.98361527677298
213.5 5649.3592537603381061 4280.2794472096165919
214 5662.9998345701096696 4294.947753798105623
214.5 5681.7447935844957101 4308.0987441324477913
215 5702.7842609831423033 4322.2010849787084226
215.5 5720.9992372014057764 4334.9698200738512242
216 5733.1086137028451049 4341.6779706908928347
216.5 5747.2732040774808411 4351.9916799381753663
217 5766.5480874829527238 4366.1633304692350066
217.5 5785.336906970534983 4378.1158591231842365
218 5811.9276475975011635 4395.6683177710228847
218.5 5834.7776994508103598 4414.9210408046410521
219 5855.5931269390666785 4431.5806054307477098
219.5 5878.5749632649058185 4449.6861421056464678
220 5906.1828102157733156 4471.0518002904718742
220.5 5927.5367208963689336 4486.446241157885197
221 5952.020683825823653 4504.856459181959508
221.5 5966.7438212141651093 4516.2720505129209414
222 5986.9464033851045315 4528.2986030542915614
222.5 6007.8442318680981771 4544.4551329909709239
223 6022.0987406314552572 4557.016967577224932
223.5 6044.9887959290372237 4574.430989634861362
224 6061.6477432156270879 4588.4122757240502324
224.5 6071.0051580069348347 4594.4712065689882365
225 6078.339316129985491 4599.954479199661364
225.5 6087.1297595162113794 4606.4182326567524797
226 6105.1543788567869342 4618.75336619792688
226.5 6106.7098095921437562 4618.938417418098652
227 6102.9078324343927306 4618.300422574008735
227.5 6115.9570227423073447 4629.526824965243577
228 6130.9872143596767273 4638.7190851409322931
228.5 6140.1330964059816324 4644.2577926154954184
229 6158.6289468986169595 4656.9488429154871483
229.5 6175.77018974006387 4668.135757753820144
230 6192.5265184744475846 4680.1607863922863544
230.5 6219.3636097049920863 4702.6561678676489464
231 6227.8463222193540787 4709.6677738088037586
231.5 6248.4445366658874264 4725.2245300464528555
232 6272.7467151463388291 4742.1090592184173147
232.5 6299.8275249380167224 4760.2620627583473834
233 6307.1870601348364289 4766.0840435210029682
233.5 6310.9195396826480646 4768.9373089121891098
234 6309.8911524572613416 4769.0878763129376239
234.5 6324.2849318389244218 4777.8025515599592836
235 6332.8030264832568719 4786.1939397005917272
235.5 6368.142879974436255 4813.6270326104604464
236 6385.5642005000881909 4827.7786684219927338
236.5 6404.8661715562966492 4843.6917289719285691
237 6424.1873878857149975 4861.2816993170472415
237.5 6417.4553960236798957 4856.6392294035968007
238 6424.4755211507208514 4861.0332039346631063
238.5 6431.6147246221871683 4863.5375327387901052
239 6436.1052085098499447 4866.8036394574028236
239.5 6446.9494449322592118 4873.1942616211381392
240 6470.5625029071406971 4889.9378759041792364
240.5 6469.835910965882249 4889.8187468813539454
241 6476.709287852799207 4896.9134107584586673
241.5 6497.0013824678599121 4910.7394839179069095
242 6525.1129505851322392 4931.6681950269767185
242.5 6548.6488147705204028 4951.530412746271395
243 6559.4353223025191255 4960.8606556180839107
243.5 6561.1612901786984366 4964.8540782512891383
244 6566.8336048502587801 4969.63301650998892
244.5 6579.2354205500487296 4977.9011598517372477
245 6594.645798592682695 4991.5758251946335804
245.5 6611.4146397409931524 5004.781348553891803
246 6614.6577753312740242 5005.8271582728448266
246.5 6638.9860838575814341 5020.9806967851436639
247 6656.9076149377042384 5030.3143330245047764
247.5 6659.5184664987236829 5031.2673490728884644
248 6672.9803022062969831 5041.7579979889042079
248.5 6679.2039006330869597 5044.3389084223981627
249 6689.0231682065095811 5049.7125177425423317
249.5 6714.0616692784069528 5066.3790634190927449
250 6731.9194867754122242 5080.2372124656012602
250.5 6749.5577249545012819 5093.2490950274668648
251 6775.4552883292308252 5116.1438236616186259
251.5 6798.2829564964413294 5132.9987531941724228
252 6826.167231491345774 5155.7921288435391034
252.5 6841.4155516827395331 5165.5950427857387695
253 6868.5937384675780777 5188.229066789753233
253.5 6883.0180990176950218 5197.0593411813460989
254 6909.0800134626861109 5216.4786928308740244
254.5 6909.5308837461461735 5218.7250513260378284
255 6916.2445238969721686 5222.7869933394758846
255.5 6926.769825948507787 5225.6228723681770134
256 6936.2627517240207453 5232.311575787251968
256.5 6949.4290415837831461 5240.6187542052566641
257 6942.9444214035493133 5235.9315232047838435
257.5 6954.2790912702948845 5244.2049440503415099
258 6958.6700340508423324 5247.1676436372554235
258.5 6975.2562387024281634 5259.2051964437032439
259 6969.2110591598375322 5254.1393724673143879
259.5 6981.1974438000852388 5258.1120402456308511
260 6996.3634647748913267 5272.406268445223759
260.5 7013.9951574215729124 5287.0411240149678633
261 7029.9269784796451859 5299.094775246525387
261.5 7034.0592919273685766 5301.1438860113212286
262 7044.2050579429060235 5307.0751869104442449
262.5 7055.1400499466144538 5317.734469512414762
263 7065.7091321764355598 5325.9581072299188236
263.5 7067.919239433364055 5326.4578662759240615
264 7079.1618392796517583 5332.9983466980038429
264.5 7082.6940379809411752 5331.6426242102024844
265 7085.8025038643672815 5334.9072824555996704
265.5 7090.5793351642169 5338.2486724606915232
266 7110.960070235175408 5352.4528354929570924
266.5 7126.7110111089687052 5359.0077928466471349
267 7144.5521772860984129 5369.0757872001240685
267.5 7150.942747514979601 5373.3338835994018154
268 7159.5412016825412138 5380.8895013286537505
268.5 7171.473976878326539 5388.6042928712067805
269 7193.6258048520176089 5403.433497412154793
269.5 7211.5864186719163627 5417.763122152109645
270 7229.7833076930292009 5432.1146518284431295
270.5 7244.103739968746595 5442.9777138944855324
271 7258.6355584051852929 5453.3054088063472591
271.5 7262.6932411304014749 5457.5082680838577289
272 7266.3614741174960727 5460.9863708911552749
272.5 7275.617154845247569 5466.3176642341195475
273 7283.8053499677798754 5469.5913510145319378
273.5 7304.5146913206817771 5484.8045580646485178
274 7314.4879566678973788 5488.8948368600440517
274.5 7337.0999784927162182 5507.6842430425767816
275 7356.7362344518132886 5520.9669892263636939
275.5 7373.5951111467302326 5532.2723662329453873
276 7368.4252737882752626 5525.9406138464382821
276.5 7371.2198945995205577 5525.8980802563592079
277 7382.3047464941255384 5534.9211571161758911
277.5 7396.0675980699834327 5544.5491515611183786
278 7412.8318438602218521 5554.2504883879737463
278.5 7428.1631600582950341 5566.1841824402081329
279 7439.7654921876455774 5574.09882040825687
279.5 7457.9066994339673329 5585.7151521708447035
280 7475.7818103205918305 5599.0351183613965986
280.5 7486.6749612924013491 5606.7354302249150351
281 7497.4275717480259118 5614.2471002437068819
281.5 7504.3943457573195701 5620.6540586410010292
282 7513.2266639735080389 5625.845355082662536
282.5 7524.0076918359618503 5633.0627201249862992
283 7543.3907528356403418 5645.9530727526653209
283.5 7559.3493872055514657 5658.4902168442222319
284 7581.7752325962919713 5676.8200885800915785
284.5 7608.132819261437362 5694.7832294498966803
285 7621.8460276961277486 5705.6335374187565321
285.5 7644.0718636773435719 5725.4105124222505765
286 7655.696583703072065 5738.7931097095543009
286.5 7665.743772835910022 5749.0106619374028014
287 7673.2959409459826929 5752.3822397863759761
287.5 7704.4589237318359665 5771.330210203268507
288 7722.4136349722630257 5783.7899496993777575
288.5 7734.4371887957977378 5791.1456217103996096
289 7741.9874708792194724 5795.1675929526172695
289.5 7758.3726708032863826 5810.664526156505417
290 7770.7333629012618985 5816.5409135046384108
290.5 7777.0678436956886799 5824.6945677228522982
291 7774.4593922457079316 5823.6311901896224299
291.5 7795.2163354311205694 5836.3933290710865549
292 7798.2601141353634375 5839.2481099298584013
292.5 7812.2806803320590916 5853.8470968282772446
293 7833.2400868429576803 5866.4116320636403543
293.5 7851.4033637462043771 5884.0844031685173832
294 7858.7959200477025661 5893.6378100668389379
294.5 7889.6763665361795574 5916.5000588481580053
295 7897.3439425508468048 5923.6811449501228708
295.5 7921.4046405517865423 5940.9405176209247657
296 7930.2204041531385883 5947.2777934566956901
296.5 7943.2004746065804284 5957.5284529126829511
297 7946.6591174704135483 5958.9124040410797534
297.5 7973.367148071282827 5974.8698586717064245
298 7980.1096737459756696 5979.1015730650287878
298.5 8007.2609386028734662 5997.5831420110525869
299 8018.0768607889613122 6004.9810658393880658
299.5 8034.9815987042384222 6016.7573416903787802
300 8033.1382617591943927 6016.5405738128938538
300.5 8042.2815374061729017 6021.6866759050617475
301 8060.964939479568784 6033.2850989365751957
301.5 8069.9891554488422116 6042.9725695541756068
302 8090.513429881839329 6060.2936495292251493
302.5 8097.5961681541366488 6066.1489152133681273
303 8102.4135007436161686 6068.151539234188931
303.5 8125.8295664605602724 6084.7653173428807349
304 8145.7931175035746492 6098.5803988462657799
304.5 8155.3280676141539516 6100.9768844828058718
305 8176.6625589806308199 6114.5682658563664518
305.5 8190.0669019169945386 6119.5626327813370153
306 8214.6788606560439803 6135.8254758561079143
306.5 8215.99922363998121 6138.4152487831279359
307 8248.4904993753043527 6162.1119668962546712
307.5 8253.2775552212406183 6170.0741411398585115
308 8268.0655885075775586 6176.9524778927107036
308.5 8280.343657933322902 6185.7292119009716771
