# time(ps) MSD_C MSD_Si
54.5 2298.8143877918787439 2077.2356467654203698
55 2324.0842154020951966 2100.1407384080866905
55.5 2344.4110660582905439 2120.0368907601205137
56 2361.7565711624210962 2136.3569967484022527
56.5 2385.642651352788107 2157.8176921233725807
57 2406.4244539952705964 2177.7108951996106043
57.5 2425.0810049517622247 2196.6085695486394798
58 2449.3131218209505278 2221.2733806574374285
58.5 2467.9963399507241775 2237.1041340160331856
59 2489.124692815067192 2258.679630642626762
59.5 2511.85435044861606 2281.5695930802553448
60 2532.6758157056196978 2303.5850056918998234
60.5 2549.856763542180488 2318.3185174657455718
61 2571.7081244000182778 2341.9797299263136665
61.5 2584.4271543140266658 2357.0043381327227507
62 2602.2555428863379348 2375.6186114606580304
62.5 2628.1095223533989156 2397.6110269615469406
63 2647.3034090388232471 2416.266766092067428
63.5 2671.957724839893217 2438.2003947897924263
64 2692.3986720340180909 2459.9612210988711922
64.5 2718.434104445601406 2480.1713082667165509
65 2741.3025877729978674 2499.704199644581422
65.5 2759.7282538254389692 2517.8433871878987702
66 2782.3708421428045767 2538.3567735965530119
66.5 2804.0022677083061353 2556.1952526272243631
67 2832.3950713071385508 2582.9719817433078788
67.5 2854.1298456844701832 2603.2846413241786649
68 2874.6141680812852428 2620.1092570410037297
68.5 2897.8642736590709319 2641.2097544341636421
69 2924.4931130319769181 2662.3850707822221011
69.5 2945.7464201050402153 2682.2392393199825165
70 2971.2897174838253704 2705.2469157618943427
70.5 2990.0183994835279009 2721.2023379003362606
71 3013.1238994197087777 2738.1386432003246227
71.5 3037.0375690304772434 2762.1066673434170298
72 3059.7726469808567344 2784.4637324495597568
72.5 3078.3833460960986486 2800.5093231897672013
73 3101.0832920330312845 2819.1231244285222601
73.5 3123.660241489668806 2839.2869584421264335
74 3152.7205649955944864 2863.1348368430622031
74.5 3177.5907222783712314 2886.2690274824167318
75 3202.7341703207775936 2909.2691173654338854
75.5 3222.5336390960906101 2928.2410997348029014
76 3239.7426964559867884 2946.1069961826938197
76.5 3261.2593509482830996 2968.939091531930444
77 3285.855152541964344 2993.357792547007648
77.5 3311.5161151983247692 3015.8015369378663308
78 3336.2353513219186425 3038.2420455804699486
78.5 3356.3902909616590478 3053.8394507117182002
79 3384.5822386472314065 3078.8695835611738403
79.5 3402.7201783501054706 3094.3871478328392186
80 3427.077471809004237 3119.0763752905381807
80.5 3452.948517589723906 3142.9216977526593837
81 3477.2739103290773528 3163.511754598317566
81.5 3492.3697205268881589 3178.8586914490456365
82 3509.7645242683829565 3193.6462523959994542
82.5 3531.1209949845811025 3213.2051120236260431
83 3556.3026822247893506 3238.6746916929701001
83.5 3575.856157623738909 3257.870602836764192
84 3599.1619105910076541 3277.6914529167206638
84.5 3615.6743755588722706 3293.5735742192332509
85 3634.0377346730056161 3309.6964820975285875
85.5 3654.9493212492780003 3328.3971079452985578
86 3683.398939893685565 3355.6217067685875008
86.5 3709.6579318534204504 3380.3408149651031636
87 3731.8498778110265448 3399.7474324072882155
87.5 3757.3903230520550096 3422.1951440753286988
88 3787.7336869789101002 3448.4987493405619716
88.5 3809.7446088137717197 3466.0357445531440135
89 3829.8231067760571023 3483.2064021027622402
89.5 3843.0011581736953303 3494.6516510882306648
90 3863.1806891885621553 3514.4196290184518148
90.5 3882.8880698008597392 3532.3471441478232009
91 3902.1464245288784696 3548.4646977538905048
91.5 3923.2020773052272489 3569.2842785368497971
92 3948.234881074426994 3588.7415528551682655
92.5 3970.5454590693116188 3609.8242983130444372
93 3993.137532598452708 3630.0275792201136937
93.5 4010.9757876129215219 3643.7640652432269235
94 4024.4253977261091677 3654.3012891146213406
94.5 4048.6111136412182532 3677.9634022508480484
95 4074.0330530215514955 3703.1472373330366281
95.5 4097.9477068028772919 3727.4163784843276517
96 4120.6502435561087623 3745.3565994160298942
96.5 4142.9194369890001326 3766.6233515568442272
97 4167.8213340417387371 3788.3335334950456854
97.5 4181.7729657953223068 3801.9508965031318439
98 4207.9790633845132106 3821.3443510430734023
98.5 4226.1389520454549711 3837.6998921494564456
99 4250.6160957065740149 3855.7856391581035496
99.5 4271.5126730925330776 3876.5438465737579463
100 4292.7576476319800349 3898.5512337783197836
100.5 4311.2820101530769534 3915.4821704484816109
101 4333.895616792952751 3938.1448945173096945
101.5 4358.7618611077396054 3962.7474807699186385
102 4380.5220437622292593 3984.6898808051873857
102.5 4397.4966714130941909 3998.4387962718478775
103 4423.3769596404081312 4022.4197080174494658
103.5 4442.7008085185771051 4042.357939851282481
104 4469.2777900716846489 4062.9023017145777885
104.5 4489.0525133575620202 4081.2665779087587907
105 4514.9995752708173313 4107.1201307560640998
105.5 4529.9655487027703202 4122.5675428700042175
106 4542.99056942437619 4136.8618082220555152
106.5 4570.8417847583405091 4160.8977569277994917
107 4597.2298519480482355 4183.4069578855951477
107.5 4616.0945634278023135 4199.9185051614676922
108 4633.9212753587371481 4217.6220869412636603
108.5 4656.3683082036432097 4243.3937059791223874
109 4678.9663286779632472 4263.8020271469476938
109.5 4699.46557384587868 4282.243911410228975
110 4721.0065173957564184 4300.5538368593042833
110.5 4749.4196890380599143 4326.3668690310678357
111 4775.5375087547872681 4345.1818779780414843
111.5 4793.8020030070638313 4360.1716824981722311
112 4827.2186661752766668 4390.4562650545631186
112.5 4845.7845121785567244 4406.5708047087682644
113 4868.0891127629656694 4428.6445386670475273
113.5 4889.3377981795911182 4447.4526667273567
114 4904.0730755193126242 4462.5395972767119019
114.5 4933.678822888614377 4485.9727785361837959
115 4954.1549891536487848 4507.5039845021819929
115.5 4972.4068378446927454 4524.4670701244931479
116 4990.9514588917490983 4546.1502158533485272
116.5 5004.872419310890109 4557.8572119627724533
117 5032.2691717398602123 4584.0977788688760484
117.5 5050.4169269593721765 4598.5489623904668406
118 5079.9652608639680693 4625.0422090434612983
118.5 5102.535811882946291 4644.3791657224082883
119 5118.272981633776908 4661.7111190853320295
119.5 5140.2184490708759768 4680.3164292231731451
120 5161.8500992389326711 4698.9543640762203722
120.5 5179.5565813841822091 4714.2337801534131358
121 5208.8073725428639591 4742.8654022006994637
121.5 5230.6269152891654812 4761.5327016607407131
122 5248.0601834564495221 4777.6895414654936758
122.5 5268.1840043644633624 4798.9567556396059445
123 5295.6859122835867311 4824.2653295881536906
123.5 5314.5446279005300312 4841.0430098641872974
124 5344.6183579635189744 4870.1839498973758964
124.5 5363.1946218691173272 4892.239548976858714
125 5375.0340963986936913 4907.6807285489003334
125.5 5394.9209670197851665 4927.0369573276193478
126 5408.1479942111709533 4941.1139698714341648
126.5 5425.9679401180592322 4956.6376176202356874
127 5444.3258537592346329 4973.9005498449832885
127.5 5473.6711483384297026 4997.6743720288986879
128 5497.2791279124312496 5017.1876483493788328
128.5 5526.4126039498032696 5041.3510764805769213
129 5549.5785868196016963 5067.0885213367846518
129.5 5568.2695381112189352 5084.977072831869009
130 5585.6493988624515623 5104.7145043299678946
130.5 5605.4801139505980245 5127.2156572599378705
131 5628.3249346496550061 5149.090949396329961
131.5 5646.0581909922702835 5166.06167105059194
132 5673.0541787471829593 5191.52329361039574
132.5 5703.150146816961751 5220.9224912717081679
133 5716.4417204546589346 5233.348173059196597
133.5 5732.5938278204275775 5251.0439313655160731
134 5759.6980414371391817 5278.5781651653469453
134.5 5781.2486638005029818 5293.8610551494366518
135 5794.2886414377026085 5304.6448592331880718
135.5 5831.7954351018515808 5334.6895239754085196
136 5842.8396100608852066 5351.8376333619671641
136.5 5856.3912470146606211 5367.93490032570935
137 5880.8361326286785697 5390.4186309818933296
137.5 5904.6701856121371748 5411.9207971541572988
138 5931.3918794436985991 5439.0870065082690417
138.5 5955.9047965874888177 5458.6841704408825535
139 5981.7128716710403751 5483.142115634404945
139.5 6000.0453337272729186 5503.1612221638997653
140 6031.0184158703677895 5531.3871172157860201
140.5 6053.8332765852164812 5552.3197408255246046
141 6075.0449253418810258 5574.9515424064657054
141.5 6096.3464087505371936 5591.995895042590746
142 6107.9874914579586402 5603.7648796700395906
142.5 6134.0079901520457497 5629.0052679343152704
143 6150.6285525622324712 5642.977006318506028
143.5 6180.9845366548534003 5670.1235389475268676
144 6187.1088442638101697 5676.0741030819144726
144.5 6208.9559919554922089 5690.3055255622166442
145 6233.0003605180754676 5706.3818375718619791
145.5 6255.9256604674246773 5729.0597147865919396
146 6288.4240840768734415 5757.0733485584214577
146.5 6310.2633057968996582 5778.3095869354510796
147 6329.939681086562814 5795.0290546258675022
147.5 6357.0323248832091849 5820.971507504078545
148 6381.6212667031240926 5846.8923274423332259
148.5 6405.0889516814449962 5873.2403151456983323
149 6425.691974542576645 5894.1987375459757459
149.5 6455.1562422460638118 5916.3875173465639818
150 6479.4382538484678662 5940.579094135622654
150.5 6507.2900837137631243 5968.4118415786970218
151 6532.2478129337659993 5987.0477002344669017
151.5 6555.1398451581881091 6005.1337337122768076
152 6587.0138854954884664 6036.3325995505419996
152.5 6615.24340600897267 6060.8145443580478968
153 6631.3132506084739362 6078.0550650788036364
153.5 6658.8205816917425182 6106.0417426139874806
154 6682.3363733661908554 6125.304561121444749
154.5 6706.4572907433066575 6148.9970682233424668
155 6722.5506238363350349 6163.8877336760788239
155.5 6744.3234825221134088 6180.4028389944451192
156 6758.1969077324174577 6188.5493148430532528
156.5 6782.7843021544595103 6212.8179573661200266
157 6798.1607236020390701 6222.1711479144551049
157.5 6822.5840983216703535 6245.4932587933590185
158 6855.5064797495551829 6277.2286089806248128
158.5 6881.7774004117100048 6304.4352853214595598
159 6899.3425127835480453 6326.4709614362845969
159.5 6928.9513369632604736 6355.4128439265605266
160 6931.6969358021478911 6357.128199628218681
160.5 6949.9107352613227704 6375.5083998913296455
161 6967.8983265140177537 6389.2419787735043428
161.5 6995.6530069364571318 6417.2016747617217334
162 7019.6007174448768637 6439.1671229198009314
162.5 7034.6569480397956795 6458.1957290009886492
163 7053.2807909343964639 6479.112748629951966
163.5 7080.6682632814918179 6498.4912459879060407
164 7098.0064363098435933 6515.1758523710259396
164.5 7107.6665555179151852 6522.012840891083215
165 7124.5361525107618945 6537.4013397487087786
165.5 7136.2301312525905814 6544.6154619479002577
166 7168.2130026654785979 6574.0257868189864894
166.5 7182.0840626657100074 6585.0847902076902756
167 7212.6352464633018826 6613.5360632677684407
167.5 7240.340114525422905 6637.3633988878082164
168 7261.4663060082448283 6656.2945096763487527
168.5 7265.503121697161987 6658.7857061433669514
169 7291.175610535053238 6686.735322272900703
169.5 7313.2641615570382783 6702.1521327806449335
170 7337.9250437529117335 6727.5437691200659174
170.5 7366.8343900022500748 6752.6716936467291816
171 7388.6735937335988638 6768.9363521897003011
171.5 7409.6410506818374415 6784.068820300905827
172 7427.8846116033555518 6801.4684138044003703
172.5 7450.705844063697441 6815.0838787690854588
173 7475.8717104385077619 6833.1044890463081174
173.5 7500.89289315467704 6851.7285256419409052
174 7525.6055563841337062 6872.8693556149028154
174.5 7538.7013911375415773 6880.2179622700487016
175 7562.4469717868933003 6903.6999309240200091
175.5 7574.2485796433084033 6919.5408197450615262
176 7610.4292775082449225 6949.2841101157328012
176.5 7619.5151217620496027 6962.4226419967862967
177 7637.0464071638880341 6985.7803248659211022
177.5 7656.4215705749684275 7001.5667034051402879
178 7677.6550270624329642 7020.4715038041695152
178.5 7705.0438570301057553 7044.0349173497588708
179 7730.5191612938206163 7064.019513617317898
179.5 7750.4435011119985575 7075.5369518811248781
180 7765.0876132021330704 7088.0469117157426808
180.5 7783.6220738105521377 7108.8472039026310085
181 7813.1045148009052355 7133.4230078035088809
181.5 7843.1265681977238273 7164.8877032806612988
182 7878.7983229066430795 7193.9391963544876489
182.5 7904.5161884735171043 7222.5208683383834796
183 7933.6636769879451094 7247.6683878655921944
183.5 7933.5825735802663985 7244.227874274446549
184 7946.1118326080777479 7250.0166961172762967
184.5 7972.9253006585122421 7272.3408649201001026
185 7992.4622035365046031 7291.3270153296007265
185.5 8008.0101320198855319 7305.0118189547065413
186 8029.5336380582257334 7325.2648392999271891
186.5 8045.6160866039517714 7335.2649454770780721
187 8062.1952952306710358 7353.4765788895783771
187.5 8082.5912347980283812 7377.3505871665238374
188 8110.7228880619277334 7404.3466563675001453
188.5 8122.4630979969733744 7420.2754512958608757
189 8147.591503903658122 7442.2140356179497758
189.5 8164.0362625343368563 7456.9728009462160117
190 8179.1763571452120232 7468.4831877911410629
190.5 8187.5861091620326988 7473.2975626824863866
191 8213.399307296547704 7491.7039820313657401
191.5 8235.0121889826696133 7513.2602704668288425
192 8260.8469551774633146 7538.077864691387731
192.5 8281.7400082845397264 7556.6986329299934368
193 8319.650685726728625 7586.825189332887021
193.5 8335.1211895475571509 7600.0243084654430277
194 8368.6299598711757426 7626.7810626001883065
194.5 8375.2502458594972268 7634.1576624575845926
195 8408.9858083243743749 7662.4515917484714009
195.5 8428.1417964358315658 7670.8711082698246173
196 8432.0849899217009806 7672.7885383383481894
196.5 8455.1329474347385258 7689.818718327723218
197 8480.7935298505908577 7705.3660694850823347
197.5 8505.1305884705689095 7722.2250435066243881
198 8512.2527987352968921 7732.2885721878010372
198.5 8538.761143747913593 7763.2260886146232224
199 8550.3114879347249371 7779.8553560505051792
199.5 8574.2396782454143249 7801.4586808495332662
200 8596.0721918628405547 7818.4660915631739044
200.5 8627.1823084104853478 7844.8558739526206409
201 8646.2671953326735093 7864.2207927514164112
201.5 8672.3146033622779214 7890.5747677541894518
202 8687.6107469646904065 7909.7350883449498724
202.5 8729.130397064227509 7949.1633349134308446
203 8747.7899105571741529 7967.5409114061885703
203.5 8772.2105024357206275 7990.5529049066517473
204 8786.7293957708570815 8004.2379593939504048
204.5 8802.8529700814633543 8016.465554788589543
205 8838.0075838066859433 8049.9925358798745947
205.5 8866.5959179712608602 8076.7527768892578024
206 8904.4286181353763823 8107.085943238593245
206.5 8919.1029256154051836 8116.4986417673653705
207 8938.1329976736778917 8128.5244309981126207
207.5 8962.1287357650853664 8149.057287748757517
208 8991.7977164347430517 8171.5735073870273482
208.5 8994.713689675067144 8171.3594964301910295
209 9009.1900644027591625 8186.588684649019342
209.5 9026.1366243832198961 8201.6601659937859949
210 9047.0038094609062682 8222.2671922500176152
210.5 9070.3742581592687202 8241.6166407892542338
211 9097.4526226321813738 8270.103746606320783
211.5 9118.7898439084365236 8296.4292839340487262
212 9129.6338725646201055 8309.4472236166784569
212.5 9155.9530862103802065 8334.2785390031549468
213 9184.1202310070875683 8350.6998976201102778
213.5 9208.9040648685095221 8377.7605065267543978
214 9214.1611329396200745 8384.8469518258898461
214.5 9235.0339343978866964 8400.3194958092972229
215 9261.2601942137189326 8421.0255450712738821
215.5 9283.9228381133725634 8439.9646433161451569
216 9306.7067960129388666 8460.9934726848423452
216.5 9341.3643921484963357 8497.3651944377888867
217 9351.6168062509259471 8506.2393308795781195
217.5 9370.8103661936456774 8526.4248018051166582
218 9391.1525402911884157 8550.345515976761817
218.5 9405.9172259868846595 8570.7991756566188997
219 9420.7892886254285258 8582.0529253080330818
219.5 9447.3440116698020574 8606.3575626934016327
220 9466.4661134716643573 8621.3322667768661631
220.5 9500.0285010147545108 8651.3947007668957667
221 9516.5502343723856029 8664.3331629036274535
221.5 9526.4014838107086689 8670.1378819573146757
222 9552.168972119643513 8694.6048764427941933
222.5 9568.659792610704244 8705.1024917327849835
223 9588.4696093926631875 8721.4957254541932343
223.5 9622.9634717335502501 8755.7926552097596868
224 9650.5543875860312255 8778.6955950119827321
224.5 9673.7954569152479962 8798.9607997004004574
225 9687.9426953098045487 8805.8037627257508575
225.5 9718.4540405796051346 8832.5405441758284724
226 9746.4691838360413385 8853.4102367457689979
226.5 9778.6814071846802108 8874.5335178625336994
227 9802.3492912123092538 8895.102523354391451
227.5 9820.6456455658299092 8912.6614436869185738
228 9842.3121218201176816 8939.5480468956793629
228.5 9870.8491815955094353 8962.8821228294636967
229 9892.5259439941692108 8982.2538479232316604
229.5 9904.1697674466959143 8986.4646906127145485
230 9932.1463185545017041 9016.1796821382522467
230.5 9956.1171951026935858 9040.903878637114758
231 9992.5821365415231412 9072.4812310001307196
231.5 10009.022113393748441 9095.6409675248542044
232 10040.96742490357974 9130.1977270709448931
232.5 10070.236400222704106 9157.2629508104582783
233 10099.225540412719056 9176.9953060478292173
233.5 10113.57635342229878 9191.6921914550239308
234 10150.830070900721694 9229.6175978980918444
234.5 10171.61696112343634 9251.1485208572066767
235 10176.310019932954674 9260.4963503847611719
235.5 10188.117187025580279 9274.143716652844887
236 10208.100386688998697 9292.7202138794982602
236.5 10242.327838762841566 9326.6883010520505195
237 10274.14135989269198 9348.7511171085006936
237.5 10285.91889546739003 9355.3620261318519624
238 10315.716023601924462 9386.4271075545948406
238.5 10339.420099284719981 9403.6580937862909195
239 10364.964325652736079 9430.2989445607290691
239.5 10399.855795572440911 9461.1455189814714686
240 10408.805455298677771 9470.3720874571936292
240.5 10428.117820107365333 9480.1822693385001912
241 10457.118002993125629 9499.7766288718157739
241.5 10487.821706676093527 9528.2234908746504516
242 10515.380237903818852 9555.5025747497438715
242.5 10527.807138663441947 9566.789520250633359
243 10530.992861617020026 9574.1997931085570599
243.5 10561.084261070089269 9609.801500421775927
244 10572.975821823863953 9619.0223058910432883
244.5 10592.567203676426288 9643.9881757907805877
245 10620.779674629226065 9673.3097411485687189
245.5 10638.78688857115776 9688.8880417851232778
246 10644.082102137992479 9697.3739363487256924
246.5 10673.39368235981965 9726.9887847212703491
247 10692.838055267002346 9747.8294407475059415
247.5 10699.836774087058075 9750.7278472768066422
248 10726.013788630913041 9772.0682975240670203
248.5 10731.894540487437553 9776.1408661770965409
249 10748.705182725960185 9793.9041081549203227
249.5 10758.199248151526263 9807.9061405652810208
250 10785.908483958013676 9837.9523471351240005
250.5 10800.642187798410305 9849.7091763283679029
251 10807.809574751445325 9859.2608054421889392
251.5 10830.078161435751099 9874.7547785312144697
252 10867.835135843606622 9915.6999551786993834
252.5 10879.136415694085372 9926.7145759739323694
253 10899.326931215486184 9948.5836140034061827
253.5 10907.304021339254177 9959.9888469458092004
254 10929.429791311020381 9982.6531306464166846
254.5 10972.50458414424611 10021.427727463638803
255 10992.946502471268104 10041.995981545655013
255.5 11019.582986577095653 10062.375883120883373
256 11043.119538422313781 10089.302585109680876
256.5 11065.205624727661416 10107.578281281703312
257 11073.819955637996827 10114.579507863178151
257.5 11071.203629307199662 10112.62657107704581
258 11094.075921363075395 10136.498696637028843
258.5 11115.989592558800723 10157.937111259616358
259 11141.550551484953758 10173.08768873608642
259.5 11164.755452971632621 10193.733923440046055
260 11169.652226896301727 10204.436118754056224
260.5 11199.45163841320209 10228.559036806524091
261 11199.686741013369101 10231.476148448080494
261.5 11224.321009305442203 10252.525377188463608
262 11255.747928044112996 10277.892065809903215
262.5 11287.297886182022921 10306.976218312796846
263 11286.144351365579496 10300.076320281916196
263.5 11332.566096332657253 10336.425723062033285
264 11354.489174461448783 10355.109451173695561
264.5 11386.478893532606889 10386.238438089663759
265 11408.886985683158855 10401.951990017521894
265.5 11419.737837839162239 10418.444170842563835
266 11448.00427188910362 10453.083332310145124
266.5 11474.81872458943144 10481.62921284892218
267 11499.995241467720916 10502.154666670716324
267.5 11540.116430582098474 10535.919363141651047
268 11561.66728745049295 10552.071975860044404
268.5 11577.538415600649387 10566.050371716442896
269 11608.802864986968416 10601.783313539637675
269.5 11614.975516274082111 10613.970709430081115
270 11628.859049417895221 10625.893726768275883
270.5 11653.10836536261013 10647.543869510749573
271 11673.431351219149292 10665.774593680156613
271.5 11686.178186496112176 10679.033851705744382
272 11730.451626757758277 10714.01716663510706
272.5 11762.760237376665827 10743.884973067839383
273 11794.499102082632817 10775.709948917914517
273.5 11817.895857819001321 10799.405546054846127
274 11841.313428109426241 10816.862952589352062
274.5 11874.199553497863235 10846.56111451898505
275 11880.605510333822167 10857.99547419652481
275.5 11900.082857834211609 10867.277740159459427
276 11939.000139463525556 10894.7897921156964
276.5 11959.192943382206067 10912.18036408568878
277 11980.644831310866721 10927.092213613292188
277.5 12030.846640775625929 10971.713734905062665
278 12052.620147100507893 10995.48100011110364
278.5 12074.711751699529486 11018.764187124266755
279 12099.812860895528502 11033.972992755898304
279.5 12122.23079603595761 11046.360525163920101
280 12144.189620909144651 11078.503947539586079
280.5 12168.265975414431523 11103.529059665603199
281 12217.764823092655206 11146.76170506643939
281.5 12264.699836993302597 11182.52810127824705
282 12282.174908069022422 11193.166373302414286
282.5 12309.627903890619564 11215.09369682574652
283 12331.618694269738626 11239.332691862931824
283.5 12379.780201529087208 11279.723566032580493
284 12419.74001071402563 11311.733050357690445
284.5 12458.363598679115967 11343.163605572657616
285 12484.620281560451986 11365.669973880125326
285.5 12500.482938850944265 11379.910793153325358
286 12511.405144734409987 11399.27638811475299
286.5 12552.173639695842212 11437.794117404238932
287 12558.009228133389115 11443.998142363372608
287.5 12564.024128988028679 11451.546714698544747
288 12573.552980592341555 11457.707902688196555
288.5 12615.483089549619763 11493.302852660683129
289 12647.843018418030624 11524.726160240566969
289.5 12687.648992248799914 11556.827664515369179
290 12699.25586734594981 11566.001066231247023
290.5 12764.473000332356605 11628.135057473473353
291 12793.353517068308065 11658.31191491169011
291.5 12840.133145053581757 11698.712940829786021
292 12856.546741911954086 11707.781098588475288
292.5 12867.925869784839961 11721.831544602937356
293 12869.651702809916969 11716.724979616823475
293.5 12892.313523384824293 11736.938841408891676
294 12913.493787625700861 11754.166802563713645
294.5 12937.180278043530052 11774.996210381837955
295 12966.66351228746862 11805.655143748343107
295.5 12966.00592855206196 11803.33611647037651
296 12967.758112943263768 11808.471955882492693
296.5 13016.059207322465227 11847.629736172182675
297 13047.080125218853937 11875.611194724126108
297.5 13073.357913025220114 11898.079394704329388
298 13092.600247798156488 11907.787389162427644
298.5 13156.604977304728891 11962.874010148518209
299 13181.592730389760618 11992.589414460888293
299.5 13176.944125620328123 11987.165371556968239
300 13211.979233384210602 12014.001606117151823
300.5 13219.724889618493762 12015.766697182854841
301 13209.062958188942503 12008.880127937143698
301.5 13244.814131815819565 12044.768058843983454
302 13264.529223433906736 12069.356630879752629
302.5 13259.809447524203279 12072.125690059639965
303 13274.146086354334329 12090.438328386431749
303.5 13277.099745026687742 12092.278366802232995
304 13289.597856609536393 12100.865633630042794
304.5 13294.009336489070847 12107.747877134675946
305 13294.465090242572842 12107.257120886115445
305.5 13320.28967228158217 12131.312971395744171
306 13334.468479570192358 12146.264031342094313
306.5 13360.367254339162173 12165.780300023627206
307 13366.216639766524167 12166.941634556960707
307.5 13404.448309338673425 12196.816489339087639
308 13389.953066359985314 12182.572729267954855
308.5 13412.916086846098551 12200.679267693254587
309 13435.87057085827837 12221.301693717405215
309.5 13462.719219853062896 12246.675277478640055
310 13484.871080716357028 12265.988590874265356
310.5 13531.155933361713323 12307.333238247651025
311 13575.052500095867799 12351.517184570864629
311.5 13609.593876966819153 12375.410503443632479
312 13624.951513561420143 12385.45512659277847
312.5 13635.843084472584451 12388.049277921445537
