# Unity (10 data points):
# Unity Count
0.05 115 
0.15 148 
0.25 178 
0.35 108 
0.45 57 
0.55 83 
0.65 43 
0.75 32 
0.85 137 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 168 
0.25 161 
0.35 103 
0.45 84 
0.55 78 
0.65 35 
0.75 40 
0.85 136 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 94 
0.15 160 
0.25 183 
0.35 120 
0.45 63 
0.55 72 
0.65 35 
0.75 53 
0.85 119 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 172 
0.25 170 
0.35 98 
0.45 73 
0.55 75 
0.65 42 
0.75 49 
0.85 115 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 81 
0.15 171 
0.25 192 
0.35 105 
0.45 70 
0.55 80 
0.65 37 
0.75 44 
0.85 112 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 163 
0.25 156 
0.35 92 
0.45 84 
0.55 92 
0.65 34 
0.75 41 
0.85 141 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 152 
0.25 189 
0.35 103 
0.45 65 
0.55 80 
0.65 54 
0.75 40 
0.85 122 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 94 
0.15 163 
0.25 175 
0.35 109 
0.45 78 
0.55 77 
0.65 43 
0.75 46 
0.85 118 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 93 
0.15 141 
0.25 198 
0.35 108 
0.45 78 
0.55 77 
0.65 31 
0.75 51 
0.85 137 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 95 
0.15 156 
0.25 183 
0.35 107 
0.45 67 
0.55 82 
0.65 49 
0.75 38 
0.85 129 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 155 
0.25 188 
0.35 96 
0.45 77 
0.55 86 
0.65 29 
0.75 52 
0.85 119 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 93 
0.15 173 
0.25 164 
0.35 100 
0.45 80 
0.55 86 
0.65 41 
0.75 43 
0.85 121 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 148 
0.25 178 
0.35 100 
0.45 77 
0.55 84 
0.65 43 
0.75 44 
0.85 122 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 159 
0.25 161 
0.35 105 
0.45 76 
0.55 84 
0.65 44 
0.75 44 
0.85 114 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 104 
0.15 150 
0.25 195 
0.35 95 
0.45 64 
0.55 76 
0.65 40 
0.75 50 
0.85 129 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 145 
0.25 169 
0.35 111 
0.45 85 
0.55 79 
0.65 44 
0.75 45 
0.85 113 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 162 
0.25 164 
0.35 108 
0.45 76 
0.55 84 
0.65 41 
0.75 53 
0.85 109 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 162 
0.25 171 
0.35 105 
0.45 78 
0.55 77 
0.65 45 
0.75 41 
0.85 119 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 157 
0.25 169 
0.35 107 
0.45 68 
0.55 84 
0.65 43 
0.75 44 
0.85 133 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 169 
0.25 161 
0.35 103 
0.45 78 
0.55 79 
0.65 47 
0.75 44 
0.85 113 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 95 
0.15 166 
0.25 181 
0.35 104 
0.45 62 
0.55 85 
0.65 40 
0.75 50 
0.85 114 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 104 
0.15 158 
0.25 191 
0.35 98 
0.45 71 
0.55 65 
0.65 46 
0.75 50 
0.85 106 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 155 
0.25 170 
0.35 98 
0.45 71 
0.55 81 
0.65 53 
0.75 40 
0.85 116 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 101 
0.15 147 
0.25 181 
0.35 119 
0.45 74 
0.55 72 
0.65 47 
0.75 46 
0.85 110 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 162 
0.25 163 
0.35 108 
0.45 72 
0.55 85 
0.65 38 
0.75 47 
0.85 127 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 112 
0.15 156 
0.25 155 
0.35 113 
0.45 65 
0.55 82 
0.65 49 
0.75 55 
0.85 118 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 160 
0.25 168 
0.35 100 
0.45 84 
0.55 79 
0.65 40 
0.75 50 
0.85 129 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 150 
0.25 171 
0.35 114 
0.45 73 
0.55 74 
0.65 50 
0.75 46 
0.85 121 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 152 
0.25 169 
0.35 111 
0.45 72 
0.55 79 
0.65 53 
0.75 37 
0.85 120 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 149 
0.25 166 
0.35 116 
0.45 83 
0.55 80 
0.65 43 
0.75 41 
0.85 128 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 96 
0.15 170 
0.25 156 
0.35 101 
0.45 90 
0.55 78 
0.65 52 
0.75 35 
0.85 124 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 87 
0.15 179 
0.25 172 
0.35 104 
0.45 68 
0.55 78 
0.65 48 
0.75 52 
0.85 109 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 160 
0.25 160 
0.35 88 
0.45 92 
0.55 63 
0.65 56 
0.75 58 
0.85 120 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 97 
0.15 151 
0.25 180 
0.35 100 
0.45 83 
0.55 74 
0.65 49 
0.75 54 
0.85 118 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 86 
0.15 178 
0.25 173 
0.35 105 
0.45 67 
0.55 80 
0.65 36 
0.75 51 
0.85 126 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 159 
0.25 172 
0.35 110 
0.45 68 
0.55 79 
0.65 47 
0.75 41 
0.85 134 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 115 
0.15 144 
0.25 162 
0.35 112 
0.45 80 
0.55 80 
0.65 41 
0.75 52 
0.85 109 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 96 
0.15 161 
0.25 169 
0.35 118 
0.45 85 
0.55 61 
0.65 39 
0.75 50 
0.85 134 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 96 
0.15 153 
0.25 179 
0.35 113 
0.45 70 
0.55 80 
0.65 38 
0.75 58 
0.85 118 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 162 
0.25 169 
0.35 104 
0.45 72 
0.55 85 
0.65 40 
0.75 44 
0.85 130 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 159 
0.25 155 
0.35 133 
0.45 60 
0.55 70 
0.65 36 
0.75 56 
0.85 126 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 156 
0.25 169 
0.35 101 
0.45 83 
0.55 64 
0.65 43 
0.75 52 
0.85 120 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 160 
0.25 155 
0.35 118 
0.45 77 
0.55 77 
0.65 30 
0.75 47 
0.85 135 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 152 
0.25 179 
0.35 108 
0.45 75 
0.55 73 
0.65 40 
0.75 48 
0.85 116 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 97 
0.15 164 
0.25 185 
0.35 100 
0.45 58 
0.55 81 
0.65 50 
0.75 41 
0.85 124 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 151 
0.25 175 
0.35 118 
0.45 78 
0.55 74 
0.65 40 
0.75 36 
0.85 121 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 149 
0.25 184 
0.35 101 
0.45 66 
0.55 86 
0.65 41 
0.75 37 
0.85 126 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 94 
0.15 170 
0.25 180 
0.35 103 
0.45 61 
0.55 82 
0.65 44 
0.75 37 
0.85 130 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 96 
0.15 164 
0.25 192 
0.35 89 
0.45 89 
0.55 58 
0.65 40 
0.75 46 
0.85 117 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 165 
0.25 183 
0.35 88 
0.45 76 
0.55 69 
0.65 50 
0.75 40 
0.85 128 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 158 
0.25 181 
0.35 102 
0.45 68 
0.55 73 
0.65 47 
0.75 46 
0.85 109 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 96 
0.15 170 
0.25 175 
0.35 107 
0.45 65 
0.55 75 
0.65 49 
0.75 49 
0.85 110 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 90 
0.15 167 
0.25 199 
0.35 98 
0.45 60 
0.55 77 
0.65 38 
0.75 49 
0.85 119 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 168 
0.25 173 
0.35 94 
0.45 60 
0.55 84 
0.65 51 
0.75 44 
0.85 123 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 151 
0.25 180 
0.35 95 
0.45 72 
0.55 77 
0.65 41 
0.75 50 
0.85 128 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 93 
0.15 155 
0.25 193 
0.35 108 
0.45 63 
0.55 68 
0.65 51 
0.75 56 
0.85 114 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 156 
0.25 175 
0.35 105 
0.45 60 
0.55 78 
0.65 54 
0.75 47 
0.85 121 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 163 
0.25 149 
0.35 117 
0.45 68 
0.55 77 
0.65 55 
0.75 46 
0.85 116 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 98 
0.15 167 
0.25 174 
0.35 95 
0.45 83 
0.55 73 
0.65 40 
0.75 56 
0.85 110 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 104 
0.15 164 
0.25 176 
0.35 93 
0.45 80 
0.55 70 
0.65 39 
0.75 55 
0.85 122 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 95 
0.15 166 
0.25 189 
0.35 99 
0.45 70 
0.55 64 
0.65 44 
0.75 54 
0.85 116 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 174 
0.25 161 
0.35 106 
0.45 54 
0.55 89 
0.65 46 
0.75 36 
0.85 127 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 159 
0.25 169 
0.35 109 
0.45 70 
0.55 79 
0.65 40 
0.75 49 
0.85 109 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 112 
0.15 156 
0.25 177 
0.35 88 
0.45 77 
0.55 74 
0.65 46 
0.75 51 
0.85 115 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 116 
0.15 155 
0.25 175 
0.35 89 
0.45 78 
0.55 73 
0.65 40 
0.75 50 
0.85 127 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 150 
0.25 165 
0.35 109 
0.45 74 
0.55 80 
0.65 50 
0.75 38 
0.85 127 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 155 
0.25 166 
0.35 112 
0.45 74 
0.55 64 
0.65 50 
0.75 55 
0.85 119 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 112 
0.15 160 
0.25 177 
0.35 89 
0.45 66 
0.55 85 
0.65 36 
0.75 47 
0.85 128 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 170 
0.25 175 
0.35 107 
0.45 59 
0.55 78 
0.65 38 
0.75 61 
0.85 111 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 94 
0.15 169 
0.25 171 
0.35 112 
0.45 79 
0.55 59 
0.65 49 
0.75 48 
0.85 118 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 101 
0.15 158 
0.25 167 
0.35 115 
0.45 77 
0.55 65 
0.65 46 
0.75 51 
0.85 134 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 101 
0.15 166 
0.25 163 
0.35 104 
0.45 80 
0.55 77 
0.65 44 
0.75 47 
0.85 118 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 137 
0.25 192 
0.35 102 
0.45 75 
0.55 78 
0.65 39 
0.75 41 
0.85 123 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 145 
0.25 182 
0.35 118 
0.45 60 
0.55 71 
0.65 37 
0.75 44 
0.85 130 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 166 
0.25 157 
0.35 99 
0.45 68 
0.55 81 
0.65 46 
0.75 48 
0.85 129 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 114 
0.15 157 
0.25 150 
0.35 106 
0.45 83 
0.55 81 
0.65 40 
0.75 49 
0.85 113 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 145 
0.25 186 
0.35 108 
0.45 83 
0.55 67 
0.65 35 
0.75 56 
0.85 117 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 163 
0.25 168 
0.35 107 
0.45 74 
0.55 80 
0.65 38 
0.75 38 
0.85 123 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 98 
0.15 169 
0.25 174 
0.35 109 
0.45 66 
0.55 72 
0.65 48 
0.75 45 
0.85 114 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 115 
0.15 157 
0.25 173 
0.35 101 
0.45 72 
0.55 71 
0.65 43 
0.75 35 
0.85 138 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 112 
0.15 174 
0.25 156 
0.35 82 
0.45 79 
0.55 78 
0.65 39 
0.75 57 
0.85 116 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 155 
0.25 189 
0.35 118 
0.45 61 
0.55 65 
0.65 44 
0.75 39 
0.85 127 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 179 
0.25 153 
0.35 106 
0.45 64 
0.55 68 
0.65 45 
0.75 56 
0.85 113 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 168 
0.25 167 
0.35 108 
0.45 70 
0.55 69 
0.65 41 
0.75 49 
0.85 122 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 161 
0.25 156 
0.35 107 
0.45 64 
0.55 94 
0.65 42 
0.75 50 
0.85 117 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 153 
0.25 183 
0.35 100 
0.45 71 
0.55 73 
0.65 38 
0.75 50 
0.85 121 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 153 
0.25 177 
0.35 113 
0.45 69 
0.55 71 
0.65 33 
0.75 50 
0.85 125 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 152 
0.25 187 
0.35 87 
0.45 81 
0.55 80 
0.65 33 
0.75 40 
0.85 126 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 141 
0.25 200 
0.35 92 
0.45 73 
0.55 76 
0.65 37 
0.75 48 
0.85 135 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 98 
0.15 166 
0.25 175 
0.35 93 
0.45 81 
0.55 78 
0.65 41 
0.75 47 
0.85 114 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 172 
0.25 170 
0.35 95 
0.45 63 
0.55 88 
0.65 37 
0.75 52 
0.85 123 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 163 
0.25 163 
0.35 122 
0.45 60 
0.55 69 
0.65 43 
0.75 44 
0.85 116 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 153 
0.25 181 
0.35 101 
0.45 67 
0.55 81 
0.65 40 
0.75 41 
0.85 124 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 104 
0.15 171 
0.25 166 
0.35 96 
0.45 75 
0.55 74 
0.65 47 
0.75 37 
0.85 127 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 164 
0.25 163 
0.35 101 
0.45 74 
0.55 76 
0.65 44 
0.75 56 
0.85 119 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 145 
0.25 193 
0.35 104 
0.45 64 
0.55 71 
0.65 44 
0.75 44 
0.85 129 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 158 
0.25 180 
0.35 102 
0.45 65 
0.55 65 
0.65 49 
0.75 36 
0.85 146 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 120 
0.15 146 
0.25 155 
0.35 111 
0.45 84 
0.55 78 
0.65 39 
0.75 40 
0.85 127 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 158 
0.25 161 
0.35 107 
0.45 72 
0.55 79 
0.65 35 
0.75 57 
0.85 122 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 160 
0.25 177 
0.35 88 
0.45 79 
0.55 82 
0.65 42 
0.75 50 
0.85 122 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 114 
0.15 146 
0.25 163 
0.35 105 
0.45 75 
0.55 83 
0.65 41 
0.75 66 
0.85 110 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 157 
0.25 170 
0.35 98 
0.45 76 
0.55 80 
0.65 50 
0.75 50 
0.85 118 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 151 
0.25 175 
0.35 105 
0.45 71 
0.55 84 
0.65 50 
0.75 41 
0.85 113 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 147 
0.25 175 
0.35 114 
0.45 64 
0.55 76 
0.65 42 
0.75 53 
0.85 114 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 101 
0.15 168 
0.25 152 
0.35 110 
0.45 75 
0.55 81 
0.65 43 
0.75 55 
0.85 126 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 152 
0.25 174 
0.35 110 
0.45 63 
0.55 81 
0.65 46 
0.75 48 
0.85 124 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 156 
0.25 176 
0.35 104 
0.45 60 
0.55 88 
0.65 54 
0.75 34 
0.85 118 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 136 
0.25 197 
0.35 101 
0.45 70 
0.55 73 
0.65 43 
0.75 43 
0.85 133 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 100 
0.15 153 
0.25 177 
0.35 108 
0.45 82 
0.55 71 
0.65 38 
0.75 48 
0.85 115 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 164 
0.25 146 
0.35 111 
0.45 85 
0.55 72 
0.65 39 
0.75 55 
0.85 122 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 164 
0.25 153 
0.35 116 
0.45 64 
0.55 86 
0.65 36 
0.75 51 
0.85 127 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 155 
0.25 168 
0.35 101 
0.45 76 
0.55 74 
0.65 45 
0.75 54 
0.85 118 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 149 
0.25 169 
0.35 115 
0.45 75 
0.55 76 
0.65 43 
0.75 37 
0.85 126 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 99 
0.15 162 
0.25 176 
0.35 108 
0.45 71 
0.55 74 
0.65 38 
0.75 55 
0.85 118 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 144 
0.25 168 
0.35 119 
0.45 70 
0.55 76 
0.65 46 
0.75 42 
0.85 128 
0.95 97 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 172 
0.25 158 
0.35 107 
0.45 76 
0.55 60 
0.65 54 
0.75 58 
0.85 110 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 103 
0.15 158 
0.25 182 
0.35 98 
0.45 64 
0.55 86 
0.65 46 
0.75 51 
0.85 106 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 161 
0.25 169 
0.35 105 
0.45 58 
0.55 86 
0.65 48 
0.75 56 
0.85 118 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 146 
0.25 201 
0.35 103 
0.45 50 
0.55 88 
0.65 40 
0.75 44 
0.85 122 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 163 
0.25 166 
0.35 116 
0.45 63 
0.55 78 
0.65 50 
0.75 43 
0.85 121 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 166 
0.25 167 
0.35 103 
0.45 68 
0.55 78 
0.65 39 
0.75 48 
0.85 119 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 175 
0.25 151 
0.35 99 
0.45 69 
0.55 88 
0.65 36 
0.75 54 
0.85 113 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 117 
0.15 151 
0.25 172 
0.35 91 
0.45 71 
0.55 78 
0.65 49 
0.75 55 
0.85 116 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 102 
0.15 160 
0.25 180 
0.35 103 
0.45 65 
0.55 75 
0.65 44 
0.75 46 
0.85 124 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 181 
0.25 145 
0.35 102 
0.45 60 
0.55 88 
0.65 43 
0.75 42 
0.85 129 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 105 
0.15 172 
0.25 168 
0.35 95 
0.45 81 
0.55 68 
0.65 41 
0.75 39 
0.85 123 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 114 
0.15 159 
0.25 170 
0.35 97 
0.45 64 
0.55 85 
0.65 43 
0.75 34 
0.85 124 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 111 
0.15 165 
0.25 148 
0.35 115 
0.45 62 
0.55 83 
0.65 49 
0.75 56 
0.85 105 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 107 
0.15 166 
0.25 178 
0.35 90 
0.45 67 
0.55 67 
0.65 48 
0.75 50 
0.85 122 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 167 
0.25 164 
0.35 105 
0.45 68 
0.55 75 
0.65 42 
0.75 49 
0.85 127 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 161 
0.25 171 
0.35 114 
0.45 68 
0.55 71 
0.65 41 
0.75 49 
0.85 114 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 121 
0.15 147 
0.25 162 
0.35 101 
0.45 78 
0.55 78 
0.65 47 
0.75 43 
0.85 121 
0.95 102 
# Unity (10 data points):
# Unity Count
0.05 104 
0.15 164 
0.25 170 
0.35 109 
0.45 64 
0.55 84 
0.65 44 
0.75 32 
0.85 131 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 101 
0.15 160 
0.25 188 
0.35 100 
0.45 81 
0.55 59 
0.65 37 
0.75 53 
0.85 115 
0.95 106 
# Unity (10 data points):
# Unity Count
0.05 120 
0.15 146 
0.25 169 
0.35 115 
0.45 68 
0.55 71 
0.65 35 
0.75 39 
0.85 138 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 115 
0.15 155 
0.25 166 
0.35 105 
0.45 68 
0.55 85 
0.65 38 
0.75 33 
0.85 132 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 159 
0.25 179 
0.35 97 
0.45 64 
0.55 74 
0.65 41 
0.75 47 
0.85 123 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 106 
0.15 162 
0.25 171 
0.35 101 
0.45 75 
0.55 75 
0.65 40 
0.75 41 
0.85 121 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 113 
0.15 130 
0.25 195 
0.35 109 
0.45 65 
0.55 78 
0.65 34 
0.75 46 
0.85 129 
0.95 101 
# Unity (10 data points):
# Unity Count
0.05 119 
0.15 152 
0.25 149 
0.35 122 
0.45 75 
0.55 66 
0.65 41 
0.75 55 
0.85 116 
0.95 105 
# Unity (10 data points):
# Unity Count
0.05 109 
0.15 157 
0.25 171 
0.35 111 
0.45 65 
0.55 80 
0.65 35 
0.75 39 
0.85 130 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 112 
0.15 163 
0.25 150 
0.35 107 
0.45 89 
0.55 71 
0.65 36 
0.75 42 
0.85 123 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 110 
0.15 159 
0.25 169 
0.35 101 
0.45 75 
0.55 80 
0.65 44 
0.75 33 
0.85 120 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 108 
0.15 170 
0.25 178 
0.35 84 
0.45 73 
0.55 78 
0.65 36 
0.75 44 
