# Unity (10 data points):
# Unity Count
0.45 34 
0.55 59 
0.65 39 
0.75 57 
0.85 139 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 219 
0.15 154 
0.25 115 
0.35 60 
0.45 38 
0.55 60 
0.65 39 
0.75 57 
0.85 140 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 226 
0.15 145 
0.25 127 
0.35 51 
0.45 41 
0.55 55 
0.65 38 
0.75 57 
0.85 153 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 151 
0.25 118 
0.35 67 
0.45 43 
0.55 58 
0.65 37 
0.75 50 
0.85 144 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 136 
0.25 140 
0.35 63 
0.45 37 
0.55 58 
0.65 37 
0.75 53 
0.85 149 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 225 
0.15 162 
0.25 103 
0.35 48 
0.45 57 
0.55 55 
0.65 45 
0.75 48 
0.85 131 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 225 
0.15 158 
0.25 102 
0.35 68 
0.45 43 
0.55 56 
0.65 43 
0.75 44 
0.85 141 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 204 
0.15 176 
0.25 123 
0.35 52 
0.45 40 
0.55 54 
0.65 42 
0.75 43 
0.85 153 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 229 
0.15 154 
0.25 105 
0.35 56 
0.45 40 
0.55 67 
0.65 42 
0.75 47 
0.85 137 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 220 
0.15 153 
0.25 115 
0.35 48 
0.45 53 
0.55 56 
0.65 47 
0.75 52 
0.85 135 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 163 
0.25 114 
0.35 54 
0.45 42 
0.55 53 
0.65 50 
0.75 47 
0.85 143 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 220 
0.15 153 
0.25 122 
0.35 57 
0.45 36 
0.55 55 
0.65 49 
0.75 54 
0.85 127 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 221 
0.15 162 
0.25 114 
0.35 62 
0.45 27 
0.55 54 
0.65 51 
0.75 50 
0.85 141 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 226 
0.15 146 
0.25 122 
0.35 51 
0.45 47 
0.55 56 
0.65 42 
0.75 51 
0.85 145 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 214 
0.15 171 
0.25 117 
0.35 49 
0.45 38 
0.55 56 
0.65 43 
0.75 59 
0.85 136 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 223 
0.15 156 
0.25 118 
0.35 50 
0.45 42 
0.55 63 
0.65 39 
0.75 50 
0.85 147 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 223 
0.15 165 
0.25 101 
0.35 59 
0.45 44 
0.55 56 
0.65 39 
0.75 59 
0.85 129 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 221 
0.15 150 
0.25 119 
0.35 58 
0.45 43 
0.55 61 
0.65 46 
0.75 49 
0.85 124 
0.95 129 
# Unity (10 data points):
# Unity Count
0.05 222 
0.15 163 
0.25 106 
0.35 60 
0.45 32 
0.55 68 
0.65 35 
0.75 58 
0.85 136 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 175 
0.25 116 
0.35 54 
0.45 32 
0.55 50 
0.65 43 
0.75 41 
0.85 146 
0.95 128 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 173 
0.25 117 
0.35 48 
0.45 35 
0.55 59 
0.65 45 
0.75 53 
0.85 134 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 227 
0.15 153 
0.25 120 
0.35 45 
0.45 43 
0.55 49 
0.65 48 
0.75 54 
0.85 145 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 153 
0.25 121 
0.35 70 
0.45 33 
0.55 52 
0.65 36 
0.75 65 
0.85 135 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 219 
0.15 172 
0.25 106 
0.35 54 
0.45 40 
0.55 52 
0.65 44 
0.75 59 
0.85 131 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 213 
0.15 156 
0.25 128 
0.35 61 
0.45 32 
0.55 60 
0.65 39 
0.75 48 
0.85 144 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 214 
0.15 153 
0.25 132 
0.35 52 
0.45 41 
0.55 59 
0.65 37 
0.75 49 
0.85 153 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 207 
0.15 164 
0.25 141 
0.35 49 
0.45 26 
0.55 65 
0.65 34 
0.75 56 
0.85 135 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 213 
0.15 169 
0.25 120 
0.35 55 
0.45 37 
0.55 53 
0.65 40 
0.75 47 
0.85 139 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 163 
0.25 128 
0.35 44 
0.45 43 
0.55 54 
0.65 48 
0.75 58 
0.85 131 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 175 
0.25 105 
0.35 49 
0.45 48 
0.55 52 
0.65 45 
0.75 48 
0.85 140 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 168 
0.25 124 
0.35 63 
0.45 35 
0.55 56 
0.65 41 
0.75 49 
0.85 141 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 157 
0.25 142 
0.35 56 
0.45 37 
0.55 50 
0.65 41 
0.75 53 
0.85 137 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 208 
0.15 169 
0.25 119 
0.35 57 
0.45 36 
0.55 64 
0.65 38 
0.75 49 
0.85 136 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 200 
0.15 173 
0.25 126 
0.35 55 
0.45 39 
0.55 54 
0.65 44 
0.75 53 
0.85 133 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 209 
0.15 169 
0.25 124 
0.35 52 
0.45 40 
0.55 58 
0.65 41 
0.75 42 
0.85 146 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 174 
0.25 128 
0.35 52 
0.45 33 
0.55 60 
0.65 39 
0.75 51 
0.85 133 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 163 
0.25 135 
0.35 51 
0.45 37 
0.55 51 
0.65 40 
0.75 56 
0.85 130 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 204 
0.15 157 
0.25 137 
0.35 59 
0.45 42 
0.55 52 
0.65 46 
0.75 42 
0.85 139 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 200 
0.15 159 
0.25 140 
0.35 59 
0.45 44 
0.55 52 
0.65 31 
0.75 57 
0.85 139 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 169 
0.25 115 
0.35 57 
0.45 40 
0.55 63 
0.65 43 
0.75 60 
0.85 121 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 184 
0.25 108 
0.35 59 
0.45 37 
0.55 58 
0.65 42 
0.75 47 
0.85 147 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 154 
0.25 133 
0.35 55 
0.45 38 
0.55 56 
0.65 40 
0.75 60 
0.85 140 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 206 
0.15 165 
0.25 117 
0.35 61 
0.45 42 
0.55 56 
0.65 48 
0.75 51 
0.85 127 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 212 
0.15 164 
0.25 100 
0.35 71 
0.45 45 
0.55 67 
0.65 26 
0.75 52 
0.85 139 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 174 
0.25 125 
0.35 57 
0.45 38 
0.55 55 
0.65 42 
0.75 45 
0.85 151 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 202 
0.15 149 
0.25 144 
0.35 66 
0.45 44 
0.55 48 
0.65 34 
0.75 62 
0.85 138 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 155 
0.25 123 
0.35 71 
0.45 37 
0.55 48 
0.65 46 
0.75 44 
0.85 150 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 226 
0.15 141 
0.25 120 
0.35 77 
0.45 30 
0.55 59 
0.65 39 
0.75 45 
0.85 142 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 164 
0.25 129 
0.35 55 
0.45 36 
0.55 56 
0.65 45 
0.75 52 
0.85 142 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 212 
0.15 171 
0.25 114 
0.35 58 
0.45 38 
0.55 52 
0.65 40 
0.75 58 
0.85 138 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 202 
0.15 168 
0.25 125 
0.35 53 
0.45 38 
0.55 71 
0.65 41 
0.75 48 
0.85 137 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 153 
0.25 146 
0.35 55 
0.45 44 
0.55 56 
0.65 37 
0.75 51 
0.85 137 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 209 
0.15 169 
0.25 118 
0.35 54 
0.45 43 
0.55 54 
0.65 44 
0.75 47 
0.85 147 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 221 
0.15 148 
0.25 123 
0.35 61 
0.45 38 
0.55 61 
0.65 42 
0.75 51 
0.85 131 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 200 
0.15 177 
0.25 122 
0.35 53 
0.45 50 
0.55 52 
0.65 37 
0.75 47 
0.85 139 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 159 
0.25 114 
0.35 57 
0.45 40 
0.55 62 
0.65 46 
0.75 52 
0.85 135 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 148 
0.25 135 
0.35 68 
0.45 35 
0.55 50 
0.65 47 
0.75 59 
0.85 125 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 209 
0.15 159 
0.25 121 
0.35 69 
0.45 42 
0.55 59 
0.65 35 
0.75 47 
0.85 138 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 174 
0.25 123 
0.35 45 
0.45 45 
0.55 63 
0.65 45 
0.75 53 
0.85 129 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 168 
0.25 123 
0.35 50 
0.45 44 
0.55 60 
0.65 39 
0.75 59 
0.85 136 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 220 
0.15 154 
0.25 119 
0.35 54 
0.45 48 
0.55 49 
0.65 46 
0.75 44 
0.85 150 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 219 
0.15 142 
0.25 137 
0.35 56 
0.45 41 
0.55 54 
0.65 43 
0.75 49 
0.85 128 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 157 
0.25 130 
0.35 42 
0.45 57 
0.55 53 
0.65 49 
0.75 38 
0.85 147 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 214 
0.15 163 
0.25 110 
0.35 50 
0.45 50 
0.55 67 
0.65 41 
0.75 48 
0.85 134 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 209 
0.15 164 
0.25 124 
0.35 58 
0.45 35 
0.55 61 
0.65 40 
0.75 50 
0.85 150 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 224 
0.15 153 
0.25 109 
0.35 65 
0.45 44 
0.55 54 
0.65 43 
0.75 50 
0.85 144 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 157 
0.25 129 
0.35 61 
0.45 32 
0.55 61 
0.65 42 
0.75 43 
0.85 150 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 212 
0.15 164 
0.25 116 
0.35 58 
0.45 47 
0.55 59 
0.65 36 
0.75 43 
0.85 132 
0.95 133 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 144 
0.25 145 
0.35 57 
0.45 30 
0.55 53 
0.65 51 
0.75 45 
0.85 133 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 150 
0.25 139 
0.35 49 
0.45 38 
0.55 53 
0.65 45 
0.75 44 
0.85 144 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 171 
0.25 127 
0.35 55 
0.45 37 
0.55 63 
0.65 41 
0.75 42 
0.85 137 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 155 
0.25 109 
0.35 56 
0.45 40 
0.55 79 
0.65 45 
0.75 37 
0.85 147 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 154 
0.25 112 
0.35 64 
0.45 43 
0.55 63 
0.65 42 
0.75 51 
0.85 140 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 200 
0.15 184 
0.25 115 
0.35 48 
0.45 50 
0.55 47 
0.65 41 
0.75 44 
0.85 158 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 166 
0.25 126 
0.35 59 
0.45 42 
0.55 52 
0.65 39 
0.75 42 
0.85 147 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 197 
0.15 178 
0.25 119 
0.35 70 
0.45 35 
0.55 55 
0.65 36 
0.75 42 
0.85 147 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 209 
0.15 164 
0.25 121 
0.35 64 
0.45 33 
0.55 58 
0.65 40 
0.75 61 
0.85 126 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 214 
0.15 160 
0.25 139 
0.35 40 
0.45 37 
0.55 58 
0.65 44 
0.75 50 
0.85 137 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 198 
0.15 187 
0.25 130 
0.35 46 
0.45 33 
0.55 54 
0.65 34 
0.75 58 
0.85 140 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 221 
0.15 150 
0.25 132 
0.35 48 
0.45 37 
0.55 57 
0.65 43 
0.75 48 
0.85 141 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 158 
0.25 120 
0.35 66 
0.45 38 
0.55 55 
0.65 38 
0.75 52 
0.85 132 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 204 
0.15 169 
0.25 117 
0.35 58 
0.45 42 
0.55 60 
0.65 39 
0.75 54 
0.85 135 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 198 
0.15 180 
0.25 105 
0.35 69 
0.45 38 
0.55 57 
0.65 42 
0.75 56 
0.85 135 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 222 
0.15 151 
0.25 118 
0.35 55 
0.45 46 
0.55 54 
0.65 43 
0.75 51 
0.85 139 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 168 
0.25 113 
0.35 54 
0.45 51 
0.55 50 
0.65 41 
0.75 43 
0.85 154 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 214 
0.15 162 
0.25 107 
0.35 55 
0.45 57 
0.55 60 
0.65 38 
0.75 48 
0.85 142 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 204 
0.15 163 
0.25 130 
0.35 48 
0.45 60 
0.55 48 
0.65 31 
0.75 54 
0.85 145 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 157 
0.25 119 
0.35 69 
0.45 45 
0.55 52 
0.65 35 
0.75 51 
0.85 142 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 198 
0.15 178 
0.25 121 
0.35 66 
0.45 34 
0.55 53 
0.65 37 
0.75 50 
0.85 149 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 175 
0.25 112 
0.35 61 
0.45 48 
0.55 54 
0.65 46 
0.75 49 
0.85 134 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 157 
0.25 119 
0.35 59 
0.45 39 
0.55 62 
0.65 31 
0.75 55 
0.85 143 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 201 
0.15 159 
0.25 136 
0.35 67 
0.45 34 
0.55 50 
0.65 43 
0.75 55 
0.85 133 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 208 
0.15 161 
0.25 119 
0.35 70 
0.45 42 
0.55 43 
0.65 40 
0.75 58 
0.85 143 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 219 
0.15 161 
0.25 112 
0.35 59 
0.45 47 
0.55 46 
0.65 45 
0.75 53 
0.85 136 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 208 
0.15 172 
0.25 111 
0.35 58 
0.45 49 
0.55 55 
0.65 37 
0.75 46 
0.85 139 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 168 
0.25 119 
0.35 54 
0.45 51 
0.55 56 
0.65 45 
0.75 55 
0.85 128 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 166 
0.25 100 
0.35 71 
0.45 46 
0.55 48 
0.65 41 
0.75 49 
0.85 150 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 159 
0.25 118 
0.35 59 
0.45 48 
0.55 55 
0.65 36 
0.75 57 
0.85 130 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 215 
0.15 155 
0.25 123 
0.35 67 
0.45 39 
0.55 48 
0.65 36 
0.75 53 
0.85 144 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 206 
0.15 167 
0.25 113 
0.35 70 
0.45 43 
0.55 46 
0.65 44 
0.75 53 
0.85 135 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 212 
0.15 157 
0.25 124 
0.35 57 
0.45 42 
0.55 47 
0.65 54 
0.75 52 
0.85 133 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 172 
0.25 110 
0.35 61 
0.45 36 
0.55 52 
0.65 51 
0.75 49 
0.85 141 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 207 
0.15 161 
0.25 113 
0.35 66 
0.45 48 
0.55 52 
0.65 45 
0.75 49 
0.85 137 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 219 
0.15 146 
0.25 123 
0.35 61 
0.45 44 
0.55 56 
0.65 51 
0.75 43 
0.85 135 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 175 
0.25 119 
0.35 59 
0.45 35 
0.55 50 
0.65 49 
0.75 59 
0.85 125 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 146 
0.25 132 
0.35 55 
0.45 43 
0.55 60 
0.65 40 
0.75 51 
0.85 137 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 204 
0.15 172 
0.25 117 
0.35 55 
0.45 43 
0.55 55 
0.65 46 
0.75 52 
0.85 134 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 211 
0.15 155 
0.25 131 
0.35 60 
0.45 33 
0.55 58 
0.65 45 
0.75 45 
0.85 144 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 227 
0.15 133 
0.25 127 
0.35 67 
0.45 39 
0.55 54 
0.65 46 
0.75 48 
0.85 146 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 174 
0.25 132 
0.35 46 
0.45 42 
0.55 43 
0.65 44 
0.75 48 
0.85 141 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 218 
0.15 154 
0.25 133 
0.35 47 
0.45 46 
0.55 41 
0.65 48 
0.75 53 
0.85 144 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 228 
0.15 157 
0.25 99 
0.35 61 
0.45 47 
0.55 50 
0.65 46 
0.75 49 
0.85 143 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 166 
0.25 121 
0.35 68 
0.45 33 
0.55 50 
0.65 35 
0.75 44 
0.85 160 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 160 
0.25 119 
0.35 62 
0.45 42 
0.55 48 
0.65 47 
0.75 54 
0.85 137 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 213 
0.15 170 
0.25 111 
0.35 61 
0.45 32 
0.55 60 
0.65 45 
0.75 50 
0.85 141 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 223 
0.15 154 
0.25 107 
0.35 70 
0.45 42 
0.55 56 
0.65 37 
0.75 44 
0.85 143 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 159 
0.25 119 
0.35 54 
0.45 43 
0.55 64 
0.65 35 
0.75 41 
0.85 146 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 223 
0.15 158 
0.25 113 
0.35 53 
0.45 34 
0.55 68 
0.65 40 
0.75 46 
0.85 148 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 224 
0.15 166 
0.25 99 
0.35 59 
0.45 36 
0.55 63 
0.65 39 
0.75 60 
0.85 141 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 205 
0.15 165 
0.25 135 
0.35 48 
0.45 33 
0.55 61 
0.65 39 
0.75 53 
0.85 143 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 168 
0.25 114 
0.35 46 
0.45 48 
0.55 51 
0.65 51 
0.75 52 
0.85 124 
0.95 129 
# Unity (10 data points):
# Unity Count
0.05 242 
0.15 142 
0.25 99 
0.35 65 
0.45 41 
0.55 54 
0.65 38 
0.75 58 
0.85 138 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 221 
0.15 155 
0.25 115 
0.35 62 
0.45 37 
0.55 54 
0.65 44 
0.75 46 
0.85 146 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 218 
0.15 160 
0.25 116 
0.35 53 
0.45 37 
0.55 66 
0.65 39 
0.75 41 
0.85 148 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 200 
0.15 172 
0.25 132 
0.35 47 
0.45 30 
0.55 70 
0.65 37 
0.75 54 
0.85 148 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 212 
0.15 157 
0.25 126 
0.35 66 
0.45 43 
0.55 44 
0.65 34 
0.75 47 
0.85 162 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 227 
0.15 147 
0.25 110 
0.35 63 
0.45 40 
0.55 68 
0.65 39 
0.75 51 
0.85 141 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 216 
0.15 159 
0.25 125 
0.35 53 
0.45 34 
0.55 59 
0.65 48 
0.75 53 
0.85 129 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 210 
0.15 166 
0.25 119 
0.35 59 
0.45 36 
0.55 54 
0.65 47 
0.75 49 
0.85 144 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 217 
0.15 170 
0.25 125 
0.35 44 
0.45 38 
0.55 48 
0.65 42 
0.75 46 
0.85 158 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 227 
0.15 149 
0.25 122 
0.35 58 
0.45 33 
0.55 58 
0.65 44 
0.75 43 
