# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 16000 
"Cubic Diamond Outside Carbon Clusters" 16000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15044 
"Cubic Diamond Outside Carbon Clusters" 15044 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15006 
"Cubic Diamond Outside Carbon Clusters" 15006 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15188 
"Cubic Diamond Outside Carbon Clusters" 15188 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15015 
"Cubic Diamond Outside Carbon Clusters" 15015 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15104 
"Cubic Diamond Outside Carbon Clusters" 15104 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15213 
"Cubic Diamond Outside Carbon Clusters" 15213 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15109 
"Cubic Diamond Outside Carbon Clusters" 15109 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15053 
"Cubic Diamond Outside Carbon Clusters" 15053 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15187 
"Cubic Diamond Outside Carbon Clusters" 15187 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15068 
"Cubic Diamond Outside Carbon Clusters" 15068 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14997 
"Cubic Diamond Outside Carbon Clusters" 14997 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15065 
"Cubic Diamond Outside Carbon Clusters" 15065 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15044 
"Cubic Diamond Outside Carbon Clusters" 15044 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15044 
"Cubic Diamond Outside Carbon Clusters" 15044 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15066 
"Cubic Diamond Outside Carbon Clusters" 15066 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15060 
"Cubic Diamond Outside Carbon Clusters" 15060 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15006 
"Cubic Diamond Outside Carbon Clusters" 15006 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15132 
"Cubic Diamond Outside Carbon Clusters" 15132 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14959 
"Cubic Diamond Outside Carbon Clusters" 14959 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15019 
"Cubic Diamond Outside Carbon Clusters" 15019 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15157 
"Cubic Diamond Outside Carbon Clusters" 15157 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15138 
"Cubic Diamond Outside Carbon Clusters" 15138 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15101 
"Cubic Diamond Outside Carbon Clusters" 15101 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14910 
"Cubic Diamond Outside Carbon Clusters" 14910 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15001 
"Cubic Diamond Outside Carbon Clusters" 15001 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15071 
"Cubic Diamond Outside Carbon Clusters" 15071 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15066 
"Cubic Diamond Outside Carbon Clusters" 15066 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14973 
"Cubic Diamond Outside Carbon Clusters" 14973 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15136 
"Cubic Diamond Outside Carbon Clusters" 15136 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14952 
"Cubic Diamond Outside Carbon Clusters" 14952 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15156 
"Cubic Diamond Outside Carbon Clusters" 15156 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14899 
"Cubic Diamond Outside Carbon Clusters" 14899 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15089 
"Cubic Diamond Outside Carbon Clusters" 15089 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15076 
"Cubic Diamond Outside Carbon Clusters" 15076 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15081 
"Cubic Diamond Outside Carbon Clusters" 15081 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15027 
