# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7176 
"Cubic Diamond Outside Carbon Clusters" 7176 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7018 
"Cubic Diamond Outside Carbon Clusters" 7018 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7100 
"Cubic Diamond Outside Carbon Clusters" 7100 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7067 
"Cubic Diamond Outside Carbon Clusters" 7066 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6949 
"Cubic Diamond Outside Carbon Clusters" 6948 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6956 
"Cubic Diamond Outside Carbon Clusters" 6956 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6944 
"Cubic Diamond Outside Carbon Clusters" 6944 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7058 
"Cubic Diamond Outside Carbon Clusters" 7058 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7029 
"Cubic Diamond Outside Carbon Clusters" 7029 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7053 
"Cubic Diamond Outside Carbon Clusters" 7053 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7175 
"Cubic Diamond Outside Carbon Clusters" 7175 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7146 
"Cubic Diamond Outside Carbon Clusters" 7146 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6993 
"Cubic Diamond Outside Carbon Clusters" 6993 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6954 
"Cubic Diamond Outside Carbon Clusters" 6954 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7000 
"Cubic Diamond Outside Carbon Clusters" 7000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7086 
"Cubic Diamond Outside Carbon Clusters" 7086 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7065 
"Cubic Diamond Outside Carbon Clusters" 7065 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7034 
"Cubic Diamond Outside Carbon Clusters" 7034 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7010 
"Cubic Diamond Outside Carbon Clusters" 7010 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7007 
"Cubic Diamond Outside Carbon Clusters" 7007 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6998 
"Cubic Diamond Outside Carbon Clusters" 6998 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7120 
"Cubic Diamond Outside Carbon Clusters" 7120 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7131 
"Cubic Diamond Outside Carbon Clusters" 7131 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7109 
"Cubic Diamond Outside Carbon Clusters" 7109 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7120 
"Cubic Diamond Outside Carbon Clusters" 7120 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7067 
"Cubic Diamond Outside Carbon Clusters" 7067 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7182 
"Cubic Diamond Outside Carbon Clusters" 7182 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7187 
"Cubic Diamond Outside Carbon Clusters" 7187 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7165 
"Cubic Diamond Outside Carbon Clusters" 7165 
