# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14553 
"Cubic Diamond Outside Carbon Clusters" 14553 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14651 
"Cubic Diamond Outside Carbon Clusters" 14651 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14555 
"Cubic Diamond Outside Carbon Clusters" 14555 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14493 
"Cubic Diamond Outside Carbon Clusters" 14493 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14527 
"Cubic Diamond Outside Carbon Clusters" 14527 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14399 
"Cubic Diamond Outside Carbon Clusters" 14399 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14301 
"Cubic Diamond Outside Carbon Clusters" 14301 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14289 
"Cubic Diamond Outside Carbon Clusters" 14289 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14297 
"Cubic Diamond Outside Carbon Clusters" 14297 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14208 
"Cubic Diamond Outside Carbon Clusters" 14208 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14314 
"Cubic Diamond Outside Carbon Clusters" 14314 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14164 
"Cubic Diamond Outside Carbon Clusters" 14164 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14280 
"Cubic Diamond Outside Carbon Clusters" 14280 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14107 
"Cubic Diamond Outside Carbon Clusters" 14107 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13940 
"Cubic Diamond Outside Carbon Clusters" 13940 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14150 
"Cubic Diamond Outside Carbon Clusters" 14150 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14039 
"Cubic Diamond Outside Carbon Clusters" 14039 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13765 
"Cubic Diamond Outside Carbon Clusters" 13765 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13758 
"Cubic Diamond Outside Carbon Clusters" 13758 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13746 
"Cubic Diamond Outside Carbon Clusters" 13746 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13783 
"Cubic Diamond Outside Carbon Clusters" 13783 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13838 
"Cubic Diamond Outside Carbon Clusters" 13838 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13755 
"Cubic Diamond Outside Carbon Clusters" 13755 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13623 
"Cubic Diamond Outside Carbon Clusters" 13623 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13655 
"Cubic Diamond Outside Carbon Clusters" 13655 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13601 
"Cubic Diamond Outside Carbon Clusters" 13601 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13401 
"Cubic Diamond Outside Carbon Clusters" 13401 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13472 
"Cubic Diamond Outside Carbon Clusters" 13472 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13570 
"Cubic Diamond Outside Carbon Clusters" 13570 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13421 
"Cubic Diamond Outside Carbon Clusters" 13421 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13209 
"Cubic Diamond Outside Carbon Clusters" 13209 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 13055 
"Cubic Diamond Outside Carbon Clusters" 13055 
