# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15218 
"Cubic Diamond Outside Carbon Clusters" 15218 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15193 
"Cubic Diamond Outside Carbon Clusters" 15193 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15110 
"Cubic Diamond Outside Carbon Clusters" 15110 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15129 
"Cubic Diamond Outside Carbon Clusters" 15129 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15105 
"Cubic Diamond Outside Carbon Clusters" 15105 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15139 
"Cubic Diamond Outside Carbon Clusters" 15139 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15051 
"Cubic Diamond Outside Carbon Clusters" 15051 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15072 
"Cubic Diamond Outside Carbon Clusters" 15072 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14942 
"Cubic Diamond Outside Carbon Clusters" 14942 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15043 
"Cubic Diamond Outside Carbon Clusters" 15043 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14812 
"Cubic Diamond Outside Carbon Clusters" 14812 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14898 
"Cubic Diamond Outside Carbon Clusters" 14898 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14662 
"Cubic Diamond Outside Carbon Clusters" 14662 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14734 
"Cubic Diamond Outside Carbon Clusters" 14734 
