# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7246 
"Cubic Diamond Outside Carbon Clusters" 7246 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7166 
"Cubic Diamond Outside Carbon Clusters" 7166 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7007 
"Cubic Diamond Outside Carbon Clusters" 7007 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6927 
"Cubic Diamond Outside Carbon Clusters" 6927 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6955 
"Cubic Diamond Outside Carbon Clusters" 6955 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6985 
"Cubic Diamond Outside Carbon Clusters" 6985 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7025 
"Cubic Diamond Outside Carbon Clusters" 7025 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7050 
"Cubic Diamond Outside Carbon Clusters" 7050 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6956 
"Cubic Diamond Outside Carbon Clusters" 6956 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6937 
"Cubic Diamond Outside Carbon Clusters" 6937 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6898 
"Cubic Diamond Outside Carbon Clusters" 6898 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7019 
"Cubic Diamond Outside Carbon Clusters" 7019 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6972 
"Cubic Diamond Outside Carbon Clusters" 6972 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6865 
"Cubic Diamond Outside Carbon Clusters" 6865 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6931 
"Cubic Diamond Outside Carbon Clusters" 6931 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6870 
"Cubic Diamond Outside Carbon Clusters" 6870 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6976 
"Cubic Diamond Outside Carbon Clusters" 6976 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6779 
"Cubic Diamond Outside Carbon Clusters" 6779 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6950 
"Cubic Diamond Outside Carbon Clusters" 6950 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6970 
"Cubic Diamond Outside Carbon Clusters" 6970 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6927 
"Cubic Diamond Outside Carbon Clusters" 6927 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6924 
"Cubic Diamond Outside Carbon Clusters" 6923 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6914 
"Cubic Diamond Outside Carbon Clusters" 6914 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6986 
"Cubic Diamond Outside Carbon Clusters" 6986 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6981 
"Cubic Diamond Outside Carbon Clusters" 6981 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7014 
"Cubic Diamond Outside Carbon Clusters" 7014 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6907 
"Cubic Diamond Outside Carbon Clusters" 6907 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 7021 
"Cubic Diamond Outside Carbon Clusters" 7019 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6877 
"Cubic Diamond Outside Carbon Clusters" 6875 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6951 
"Cubic Diamond Outside Carbon Clusters" 6949 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6811 
"Cubic Diamond Outside Carbon Clusters" 6808 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6797 
"Cubic Diamond Outside Carbon Clusters" 6795 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6869 
"Cubic Diamond Outside Carbon Clusters" 6868 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6901 
"Cubic Diamond Outside Carbon Clusters" 6895 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6903 
"Cubic Diamond Outside Carbon Clusters" 6900 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6938 
"Cubic Diamond Outside Carbon Clusters" 6934 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6848 
"Cubic Diamond Outside Carbon Clusters" 6837 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6848 
"Cubic Diamond Outside Carbon Clusters" 6831 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6824 
"Cubic Diamond Outside Carbon Clusters" 6814 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6623 
"Cubic Diamond Outside Carbon Clusters" 6615 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6950 
"Cubic Diamond Outside Carbon Clusters" 6944 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6871 
"Cubic Diamond Outside Carbon Clusters" 6862 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6911 
"Cubic Diamond Outside Carbon Clusters" 6886 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6851 
"Cubic Diamond Outside Carbon Clusters" 6819 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6780 
"Cubic Diamond Outside Carbon Clusters" 6748 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6826 
"Cubic Diamond Outside Carbon Clusters" 6777 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6718 
"Cubic Diamond Outside Carbon Clusters" 6681 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6625 
"Cubic Diamond Outside Carbon Clusters" 6593 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6643 
"Cubic Diamond Outside Carbon Clusters" 6600 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6599 
"Cubic Diamond Outside Carbon Clusters" 6548 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6782 
"Cubic Diamond Outside Carbon Clusters" 6727 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6691 
"Cubic Diamond Outside Carbon Clusters" 6634 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6527 
"Cubic Diamond Outside Carbon Clusters" 6489 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6643 
"Cubic Diamond Outside Carbon Clusters" 6596 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6539 
"Cubic Diamond Outside Carbon Clusters" 6489 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6580 
"Cubic Diamond Outside Carbon Clusters" 6526 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6591 
"Cubic Diamond Outside Carbon Clusters" 6519 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6668 
"Cubic Diamond Outside Carbon Clusters" 6581 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6537 
"Cubic Diamond Outside Carbon Clusters" 6460 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 6331 
"Cubic Diamond Outside Carbon Clusters" 6236 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
