# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10708 
"Cubic Diamond Outside Carbon Clusters" 10708 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10758 
"Cubic Diamond Outside Carbon Clusters" 10757 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10759 
"Cubic Diamond Outside Carbon Clusters" 10759 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10885 
"Cubic Diamond Outside Carbon Clusters" 10885 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10981 
"Cubic Diamond Outside Carbon Clusters" 10981 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11053 
"Cubic Diamond Outside Carbon Clusters" 11052 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11042 
"Cubic Diamond Outside Carbon Clusters" 11042 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11047 
"Cubic Diamond Outside Carbon Clusters" 11047 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10933 
"Cubic Diamond Outside Carbon Clusters" 10933 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11005 
"Cubic Diamond Outside Carbon Clusters" 11005 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11070 
"Cubic Diamond Outside Carbon Clusters" 11070 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11073 
"Cubic Diamond Outside Carbon Clusters" 11073 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11199 
"Cubic Diamond Outside Carbon Clusters" 11199 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10967 
"Cubic Diamond Outside Carbon Clusters" 10967 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11044 
"Cubic Diamond Outside Carbon Clusters" 11044 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11130 
"Cubic Diamond Outside Carbon Clusters" 11130 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11047 
"Cubic Diamond Outside Carbon Clusters" 11047 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11108 
"Cubic Diamond Outside Carbon Clusters" 11108 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11210 
"Cubic Diamond Outside Carbon Clusters" 11210 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11106 
"Cubic Diamond Outside Carbon Clusters" 11105 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11018 
"Cubic Diamond Outside Carbon Clusters" 11018 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11045 
"Cubic Diamond Outside Carbon Clusters" 11045 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10974 
"Cubic Diamond Outside Carbon Clusters" 10974 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10981 
"Cubic Diamond Outside Carbon Clusters" 10981 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10983 
"Cubic Diamond Outside Carbon Clusters" 10983 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11063 
"Cubic Diamond Outside Carbon Clusters" 11063 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10990 
"Cubic Diamond Outside Carbon Clusters" 10990 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11046 
"Cubic Diamond Outside Carbon Clusters" 11046 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11093 
"Cubic Diamond Outside Carbon Clusters" 11093 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11086 
"Cubic Diamond Outside Carbon Clusters" 11085 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10996 
"Cubic Diamond Outside Carbon Clusters" 10995 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10923 
"Cubic Diamond Outside Carbon Clusters" 10923 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10993 
"Cubic Diamond Outside Carbon Clusters" 10993 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11024 
"Cubic Diamond Outside Carbon Clusters" 11024 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10960 
"Cubic Diamond Outside Carbon Clusters" 10960 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11089 
"Cubic Diamond Outside Carbon Clusters" 11089 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 10963 
"Cubic Diamond Outside Carbon Clusters" 10963 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11056 
"Cubic Diamond Outside Carbon Clusters" 11056 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11038 
"Cubic Diamond Outside Carbon Clusters" 11038 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11109 
"Cubic Diamond Outside Carbon Clusters" 11109 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11097 
"Cubic Diamond Outside Carbon Clusters" 11097 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11015 
"Cubic Diamond Outside Carbon Clusters" 11015 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11057 
"Cubic Diamond Outside Carbon Clusters" 11057 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11016 
"Cubic Diamond Outside Carbon Clusters" 11016 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11135 
"Cubic Diamond Outside Carbon Clusters" 11135 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11134 
"Cubic Diamond Outside Carbon Clusters" 11134 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11100 
"Cubic Diamond Outside Carbon Clusters" 11100 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11115 
"Cubic Diamond Outside Carbon Clusters" 11114 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11133 
"Cubic Diamond Outside Carbon Clusters" 11133 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11127 
"Cubic Diamond Outside Carbon Clusters" 11127 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 11071 
"Cubic Diamond Outside Carbon Clusters" 11071 
