# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 16000 
"Cubic Diamond Outside Carbon Clusters" 16000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15007 
"Cubic Diamond Outside Carbon Clusters" 15007 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14993 
"Cubic Diamond Outside Carbon Clusters" 14993 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15000 
"Cubic Diamond Outside Carbon Clusters" 15000 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14885 
"Cubic Diamond Outside Carbon Clusters" 14885 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14957 
"Cubic Diamond Outside Carbon Clusters" 14957 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14995 
"Cubic Diamond Outside Carbon Clusters" 14995 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14862 
"Cubic Diamond Outside Carbon Clusters" 14862 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14843 
"Cubic Diamond Outside Carbon Clusters" 14843 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14824 
"Cubic Diamond Outside Carbon Clusters" 14824 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14953 
"Cubic Diamond Outside Carbon Clusters" 14953 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14918 
"Cubic Diamond Outside Carbon Clusters" 14918 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14925 
"Cubic Diamond Outside Carbon Clusters" 14925 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15006 
"Cubic Diamond Outside Carbon Clusters" 15006 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15001 
"Cubic Diamond Outside Carbon Clusters" 15001 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14821 
"Cubic Diamond Outside Carbon Clusters" 14821 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14864 
"Cubic Diamond Outside Carbon Clusters" 14864 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14800 
"Cubic Diamond Outside Carbon Clusters" 14800 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14927 
"Cubic Diamond Outside Carbon Clusters" 14927 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14881 
"Cubic Diamond Outside Carbon Clusters" 14881 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15010 
"Cubic Diamond Outside Carbon Clusters" 15010 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14914 
"Cubic Diamond Outside Carbon Clusters" 14914 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14892 
"Cubic Diamond Outside Carbon Clusters" 14892 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 15046 
"Cubic Diamond Outside Carbon Clusters" 15046 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14924 
"Cubic Diamond Outside Carbon Clusters" 14924 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14979 
"Cubic Diamond Outside Carbon Clusters" 14979 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14920 
"Cubic Diamond Outside Carbon Clusters" 14920 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14827 
"Cubic Diamond Outside Carbon Clusters" 14827 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14870 
"Cubic Diamond Outside Carbon Clusters" 14870 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14821 
"Cubic Diamond Outside Carbon Clusters" 14821 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14935 
"Cubic Diamond Outside Carbon Clusters" 14935 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14872 
"Cubic Diamond Outside Carbon Clusters" 14872 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14947 
"Cubic Diamond Outside Carbon Clusters" 14947 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14904 
"Cubic Diamond Outside Carbon Clusters" 14904 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14895 
"Cubic Diamond Outside Carbon Clusters" 14895 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14861 
"Cubic Diamond Outside Carbon Clusters" 14861 
# Count Diamond-like Atoms Outside Carbon Clusters (2 data points):
# "Structure Type" Count
"Cubic Diamond" 14888 
