# Structure counts (9 data points):
# "Structure type" Count
Other 3959 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3054 
"Cubic diamond" 987 
# Structure counts (9 data points):
# "Structure type" Count
Other 2341 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3807 
"Cubic diamond" 1852 
# Structure counts (9 data points):
# "Structure type" Count
Other 2009 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3215 
"Cubic diamond" 2776 
# Structure counts (9 data points):
# "Structure type" Count
Other 1813 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2365 
"Cubic diamond" 3822 
# Structure counts (9 data points):
# "Structure type" Count
Other 1307 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1069 
"Cubic diamond" 5624 
# Structure counts (9 data points):
# "Structure type" Count
Other 552 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 97 
"Cubic diamond" 7351 
# Structure counts (9 data points):
# "Structure type" Count
Other 298 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7699 
# Structure counts (9 data points):
# "Structure type" Count
Other 276 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7720 
# Structure counts (9 data points):
# "Structure type" Count
Other 289 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7708 
# Structure counts (9 data points):
# "Structure type" Count
Other 280 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7715 
# Structure counts (9 data points):
# "Structure type" Count
Other 264 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 8 
"Cubic diamond" 7728 
