# Structure counts (9 data points):
# "Structure type" Count
Other 4077 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1941 
"Cubic diamond" 1982 
# Structure counts (9 data points):
# "Structure type" Count
Other 2298 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1640 
"Cubic diamond" 4062 
# Structure counts (9 data points):
# "Structure type" Count
Other 778 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 389 
"Cubic diamond" 6833 
# Structure counts (9 data points):
# "Structure type" Count
Other 245 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7750 
# Structure counts (9 data points):
# "Structure type" Count
Other 172 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7826 
# Structure counts (9 data points):
# "Structure type" Count
Other 153 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7843 
# Structure counts (9 data points):
# "Structure type" Count
Other 136 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7862 
# Structure counts (9 data points):
# "Structure type" Count
Other 147 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7850 
# Structure counts (9 data points):
# "Structure type" Count
Other 149 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 0 
"Cubic diamond" 7851 
# Structure counts (9 data points):
# "Structure type" Count
Other 119 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7879 
# Structure counts (9 data points):
# "Structure type" Count
Other 119 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7879 
