# Structure counts (9 data points):
# "Structure type" Count
Other 4077 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1941 
"Cubic diamond" 1982 
# Structure counts (9 data points):
# "Structure type" Count
Other 2021 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1203 
"Cubic diamond" 4776 
# Structure counts (9 data points):
# "Structure type" Count
Other 476 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7521 
# Structure counts (9 data points):
# "Structure type" Count
Other 189 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7808 
# Structure counts (9 data points):
# "Structure type" Count
Other 134 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7862 
# Structure counts (9 data points):
# "Structure type" Count
Other 124 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7874 
# Structure counts (9 data points):
# "Structure type" Count
Other 101 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1 
"Cubic diamond" 7898 
# Structure counts (9 data points):
# "Structure type" Count
Other 123 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7875 
# Structure counts (9 data points):
# "Structure type" Count
Other 159 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1 
"Cubic diamond" 7840 
# Structure counts (9 data points):
# "Structure type" Count
Other 143 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7855 
# Structure counts (9 data points):
# "Structure type" Count
Other 171 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 0 
"Cubic diamond" 7829 
