# Structure counts (9 data points):
# "Structure type" Count
Other 3424 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2041 
"Cubic diamond" 2535 
# Structure counts (9 data points):
# "Structure type" Count
Other 1533 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2493 
"Cubic diamond" 3974 
# Structure counts (9 data points):
# "Structure type" Count
Other 1016 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1411 
"Cubic diamond" 5573 
# Structure counts (9 data points):
# "Structure type" Count
Other 206 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7790 
# Structure counts (9 data points):
# "Structure type" Count
Other 158 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 8 
"Cubic diamond" 7834 
# Structure counts (9 data points):
# "Structure type" Count
Other 159 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7837 
# Structure counts (9 data points):
# "Structure type" Count
Other 154 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7843 
# Structure counts (9 data points):
# "Structure type" Count
Other 172 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6 
"Cubic diamond" 7822 
# Structure counts (9 data points):
# "Structure type" Count
Other 156 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7839 
# Structure counts (9 data points):
# "Structure type" Count
Other 151 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7844 
# Structure counts (9 data points):
# "Structure type" Count
Other 159 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6 
"Cubic diamond" 7835 
