# Structure counts (9 data points):
# "Structure type" Count
Other 4077 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1941 
"Cubic diamond" 1982 
# Structure counts (9 data points):
# "Structure type" Count
Other 1813 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 963 
"Cubic diamond" 5224 
# Structure counts (9 data points):
# "Structure type" Count
Other 397 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6 
"Cubic diamond" 7597 
# Structure counts (9 data points):
# "Structure type" Count
Other 244 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 8 
"Cubic diamond" 7748 
# Structure counts (9 data points):
# "Structure type" Count
Other 234 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6 
"Cubic diamond" 7760 
# Structure counts (9 data points):
# "Structure type" Count
Other 224 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7771 
# Structure counts (9 data points):
# "Structure type" Count
Other 233 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7763 
# Structure counts (9 data points):
# "Structure type" Count
Other 221 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7777 
# Structure counts (9 data points):
# "Structure type" Count
Other 218 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7778 
# Structure counts (9 data points):
# "Structure type" Count
Other 215 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7780 
# Structure counts (9 data points):
# "Structure type" Count
Other 214 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7782 
