# Structure counts (9 data points):
# "Structure type" Count
Other 5064 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1458 
"Cubic diamond" 1478 
# Structure counts (9 data points):
# "Structure type" Count
Other 3097 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1362 
"Cubic diamond" 3541 
# Structure counts (9 data points):
# "Structure type" Count
Other 1695 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 752 
"Cubic diamond" 5553 
# Structure counts (9 data points):
# "Structure type" Count
Other 1327 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 579 
"Cubic diamond" 6094 
# Structure counts (9 data points):
# "Structure type" Count
Other 1102 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 420 
"Cubic diamond" 6478 
# Structure counts (9 data points):
# "Structure type" Count
Other 1029 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 393 
"Cubic diamond" 6578 
# Structure counts (9 data points):
# "Structure type" Count
Other 979 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 278 
"Cubic diamond" 6743 
# Structure counts (9 data points):
# "Structure type" Count
Other 877 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 175 
"Cubic diamond" 6948 
# Structure counts (9 data points):
# "Structure type" Count
Other 729 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 72 
"Cubic diamond" 7199 
# Structure counts (9 data points):
# "Structure type" Count
Other 500 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7498 
# Structure counts (9 data points):
# "Structure type" Count
Other 415 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7 
"Cubic diamond" 7578 
