# Structure counts (9 data points):
# "Structure type" Count
Other 3424 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2041 
"Cubic diamond" 2535 
# Structure counts (9 data points):
# "Structure type" Count
Other 1933 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4392 
"Cubic diamond" 1675 
# Structure counts (9 data points):
# "Structure type" Count
Other 1347 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6578 
"Cubic diamond" 75 
# Structure counts (9 data points):
# "Structure type" Count
Other 1052 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6948 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 971 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7029 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 919 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7081 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 934 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7066 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 941 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7059 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 866 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7134 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 841 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7159 
"Cubic diamond" 0 
# Structure counts (9 data points):
# "Structure type" Count
Other 849 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7151 
"Cubic diamond" 0 
