# Structure counts (9 data points):
# "Structure type" Count
Other 3959 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3054 
"Cubic diamond" 987 
# Structure counts (9 data points):
# "Structure type" Count
Other 2327 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3573 
"Cubic diamond" 2100 
# Structure counts (9 data points):
# "Structure type" Count
Other 1834 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2171 
"Cubic diamond" 3995 
# Structure counts (9 data points):
# "Structure type" Count
Other 1118 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 685 
"Cubic diamond" 6197 
# Structure counts (9 data points):
# "Structure type" Count
Other 329 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5 
"Cubic diamond" 7666 
# Structure counts (9 data points):
# "Structure type" Count
Other 243 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 8 
"Cubic diamond" 7749 
# Structure counts (9 data points):
# "Structure type" Count
Other 212 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 8 
"Cubic diamond" 7780 
# Structure counts (9 data points):
# "Structure type" Count
Other 213 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7783 
# Structure counts (9 data points):
# "Structure type" Count
Other 204 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7 
"Cubic diamond" 7789 
# Structure counts (9 data points):
# "Structure type" Count
Other 213 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7783 
# Structure counts (9 data points):
# "Structure type" Count
Other 208 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 7 
"Cubic diamond" 7785 
