# Structure counts (9 data points):
# "Structure type" Count
Other 4077 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1941 
"Cubic diamond" 1982 
# Structure counts (9 data points):
# "Structure type" Count
Other 2462 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1970 
"Cubic diamond" 3568 
# Structure counts (9 data points):
# "Structure type" Count
Other 1206 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 882 
"Cubic diamond" 5912 
# Structure counts (9 data points):
# "Structure type" Count
Other 993 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 746 
"Cubic diamond" 6261 
# Structure counts (9 data points):
# "Structure type" Count
Other 877 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 663 
"Cubic diamond" 6460 
# Structure counts (9 data points):
# "Structure type" Count
Other 816 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 584 
"Cubic diamond" 6600 
# Structure counts (9 data points):
# "Structure type" Count
Other 779 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 516 
"Cubic diamond" 6705 
# Structure counts (9 data points):
# "Structure type" Count
Other 715 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 405 
"Cubic diamond" 6880 
# Structure counts (9 data points):
# "Structure type" Count
Other 641 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 212 
"Cubic diamond" 7147 
# Structure counts (9 data points):
# "Structure type" Count
Other 557 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 128 
"Cubic diamond" 7315 
# Structure counts (9 data points):
# "Structure type" Count
Other 380 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 6 
"Cubic diamond" 7614 
