# Structure counts (9 data points):
# "Structure type" Count
Other 3959 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3054 
"Cubic diamond" 987 
# Structure counts (9 data points):
# "Structure type" Count
Other 2399 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4306 
"Cubic diamond" 1295 
# Structure counts (9 data points):
# "Structure type" Count
Other 2278 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4188 
"Cubic diamond" 1534 
# Structure counts (9 data points):
# "Structure type" Count
Other 2168 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4174 
"Cubic diamond" 1658 
# Structure counts (9 data points):
# "Structure type" Count
Other 2124 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4154 
"Cubic diamond" 1722 
# Structure counts (9 data points):
# "Structure type" Count
Other 2095 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4212 
"Cubic diamond" 1693 
# Structure counts (9 data points):
# "Structure type" Count
Other 2075 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4216 
"Cubic diamond" 1709 
# Structure counts (9 data points):
# "Structure type" Count
Other 2038 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4231 
"Cubic diamond" 1731 
# Structure counts (9 data points):
# "Structure type" Count
Other 2049 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4211 
"Cubic diamond" 1740 
# Structure counts (9 data points):
# "Structure type" Count
Other 2052 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4188 
"Cubic diamond" 1760 
# Structure counts (9 data points):
# "Structure type" Count
Other 2041 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4214 
"Cubic diamond" 1745 
