# Structure counts (9 data points):
# "Structure type" Count
Other 3959 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3054 
"Cubic diamond" 987 
# Structure counts (9 data points):
# "Structure type" Count
Other 2517 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5178 
"Cubic diamond" 305 
# Structure counts (9 data points):
# "Structure type" Count
Other 2411 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5489 
"Cubic diamond" 100 
# Structure counts (9 data points):
# "Structure type" Count
Other 2362 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5556 
"Cubic diamond" 82 
# Structure counts (9 data points):
# "Structure type" Count
Other 2339 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5576 
"Cubic diamond" 85 
# Structure counts (9 data points):
# "Structure type" Count
Other 2325 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5583 
"Cubic diamond" 92 
# Structure counts (9 data points):
# "Structure type" Count
Other 2310 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5602 
"Cubic diamond" 88 
# Structure counts (9 data points):
# "Structure type" Count
Other 2328 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5589 
"Cubic diamond" 83 
# Structure counts (9 data points):
# "Structure type" Count
Other 2320 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5595 
"Cubic diamond" 85 
# Structure counts (9 data points):
# "Structure type" Count
Other 2319 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5594 
"Cubic diamond" 87 
# Structure counts (9 data points):
# "Structure type" Count
Other 2297 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 5612 
"Cubic diamond" 91 
