# Structure counts (9 data points):
# "Structure type" Count
Other 4077 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1941 
"Cubic diamond" 1982 
# Structure counts (9 data points):
# "Structure type" Count
Other 1754 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 763 
"Cubic diamond" 5483 
# Structure counts (9 data points):
# "Structure type" Count
Other 288 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 4 
"Cubic diamond" 7708 
# Structure counts (9 data points):
# "Structure type" Count
Other 222 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 0 
"Cubic diamond" 7778 
# Structure counts (9 data points):
# "Structure type" Count
Other 157 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7841 
# Structure counts (9 data points):
# "Structure type" Count
Other 182 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7816 
# Structure counts (9 data points):
# "Structure type" Count
Other 168 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7830 
# Structure counts (9 data points):
# "Structure type" Count
Other 152 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1 
"Cubic diamond" 7847 
# Structure counts (9 data points):
# "Structure type" Count
Other 203 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 3 
"Cubic diamond" 7794 
# Structure counts (9 data points):
# "Structure type" Count
Other 158 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 2 
"Cubic diamond" 7840 
# Structure counts (9 data points):
# "Structure type" Count
Other 151 
FCC 0 
HCP 0 
BCC 0 
"Simple cubic" 1 
"Cubic diamond" 7848 
